,0,1,2,3,4,5,6,7,8,9
2,0.9075567607236694,0.909359891954287,0.8995415739612057,0.7703524631180924,0.8983061891091861,0.9085863250713233,0.8781890704509762,0.9204093477478896,0.7679847604604175,0.9344416998750293
3,0.8124855011291313,0.8649665796412798,0.7836691103286187,0.8238241145523917,0.9028924860501528,0.9088946225964721,0.8834287728488399,0.7956450612919859,0.8037514164739611,0.7551302709882382
4,0.8307230758057585,0.7812697116297695,0.7057856545867921,0.8824738532848744,0.6346408272309768,0.7288420197519626,0.8064706574931931,0.6538821938227437,0.8979334213576896,0.8510270803448023
5,0.6850476790682561,0.6929641889864526,0.6691889824157774,0.7032931763000436,0.8218571249236938,0.6503079467837031,0.4833309081656121,0.5711635060406535,0.7474240390479565,0.8042209336269129
6,0.6220747103642157,0.5922649694321881,0.7665453328401716,0.6008003486052061,0.6721706594807562,0.7748549656331518,0.5581846229606062,0.5577789822992879,0.6099222548281621,0.7640147185880168
7,0.5482090913682411,0.6225001230358383,0.4204632347283296,0.5748627315631437,0.5385692968093717,0.547290784109102,0.34370423626420676,0.6979652741615562,0.3930033565523451,0.6075751196121074
8,0.6712573330036543,0.526260338057531,0.5700125012199186,0.6474132528452538,0.26413838501124554,0.44461791100674347,0.4687507450216719,0.38678360523299915,0.47171312360230244,0.4395919296608802
9,0.5089946654110727,0.4477211938654185,0.4601509494609763,0.5155688324465605,0.3369839420077118,0.2635692572580322,0.3646954765656092,0.3627715463281357,0.44217077298347807,0.40805380417696485
10,0.42257034268499993,0.414789676207583,0.3013332427016723,0.3269689355424867,0.2620182993099651,0.2745292287819453,0.37986420725249076,0.4568212242368575,0.4131791214708365,0.3873641286900728
11,0.15146933408176547,0.242371010463883,0.28942692517081076,0.23671917082077668,0.35596534345209496,0.30507990925545964,0.3348899310620661,0.3739582580010639,0.3354045897156779,0.2736547835699664
12,0.23832587496916144,0.3943766477392074,0.356869364532496,0.25570391242689816,0.31875167702169505,0.12064848426336379,0.2364218794120237,0.26507130171484233,0.41548548868812346,0.2333773497971971
13,0.13092310290387252,0.20503001484945907,0.23537179352336618,0.3369092899280491,0.08964373957354964,0.14216553341382837,0.2012058410822265,0.140678841714241,0.26009584339068087,0.16322867042572975
14,0.1975132701113361,0.17162268098525715,0.12295111903176807,0.0718355852187211,0.18141045430066904,0.1929715861493778,0.08297325822959623,0.05542517983934296,0.07141265397802599,0.15382521564077326
