,0,1,2,3,4,5,6,7,8,9
2,0.6674160951697209,0.7095801496994705,0.7748851305931755,0.798094570961925,0.748992236191338,0.8109760731570749,0.7623969871739613,0.7257168458146027,0.8846740366004705,0.8358518037750959
3,0.752921531451043,0.9496732868243036,0.8491148106619296,0.8676810269642492,0.7305125735187467,0.6570629975781901,0.8878751536994065,0.7382234790883366,0.8889744433829716,0.8884999833907272
4,0.7963097181143103,0.8392014697229034,0.830288553863811,0.7210753382022861,0.9141168066717075,0.8258471404327585,0.8079066476900629,0.8819244691755372,0.8070456617998041,0.8574454515542976
5,0.89940181116341,0.8677229693428166,0.8749527841848543,0.8497970312819016,0.7908020554202768,0.8769756408692971,0.9513823346474949,0.9428909907514424,0.8651289713757608,0.8604139273136752
6,0.9428796174245381,0.959895760862478,0.8400476423819915,0.8873021117267069,0.8418450702017952,0.8849776925123722,0.9429635745556864,0.8605786242662775,0.8740458080803595,0.8454985856489595
7,0.9488346586986275,0.9694009379416743,0.9314188528809267,0.9279793488916993,0.9248237283418029,0.9016418552710657,0.9603595342750358,0.8221937432894633,0.90571183765031,0.9273683860336599
8,0.8154515826083881,0.9332495238609544,0.9106074328549391,0.9346925234711345,0.9780737389671534,0.9049821376356396,0.964585963412114,0.9299904582779641,0.9223308422371336,0.9484917647735185
9,0.9150022089387977,0.9351521836644476,0.9269501483741058,0.9412421353520509,0.9521563770915138,0.8761946898303904,0.9653674942935667,0.9212889208186488,0.9584441608476542,0.9362597122317522
10,0.9215171943338963,0.9614328688812206,0.9246995754414284,0.8995546022594642,0.93014805125301,0.9414736417489107,0.9351875816854417,0.9400111156124904,0.9646513582474587,0.8896313808625935
11,0.9768299133266916,0.9626287348167243,0.9720433982622726,0.9781669451356424,0.9620889160492657,0.9046210149714307,0.9547976959755617,0.9492250999665994,0.9585764821988461,0.9422303731033026
12,0.9262139267852391,0.9298063698552799,0.9580400347185848,0.9684591446715464,0.9249113129783348,0.8832143986948892,0.9138078272645127,0.9586676013035156,0.9057718981296905,0.9639565271825882
13,0.9509302550294833,0.9160360326426462,0.9319073905799058,0.9290574550372226,0.9768477142372833,0.9614321046137151,0.990779467464316,0.9516639440436405,0.9678614924182813,0.9485092043766702
14,0.9793837359332134,0.9355186228971217,0.9302511951342324,0.9807536770295828,0.9701474687184253,0.9666596074464606,0.9508027498153963,0.9693794732671138,0.9735633013623953,0.9806133113177311
