,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
67,0.5906009197235107,0.11503281701912126,0.0,0.0,0.01,"(32, 32)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 4}",0.916638881992565,0.8991180588309212,0.9117745369195039,0.9095990382583167,0.9068261513865706,0.9087913334775755,0.005806377365006364,202
68,0.5673315048217773,0.0775011216717303,0.0031254768371582033,0.006250953674316407,0.01,"(32, 32)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 5}",0.9255623740422229,0.9207698501009071,0.9363168725974159,0.9245907528263065,0.9239539024329052,0.9262387503999514,0.0052890704045316485,180
69,0.725426197052002,0.1578850617641226,0.0,0.0,0.01,"(32, 32)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 6}",0.9402581162481738,0.9239644245149679,0.945840716246323,0.9387486608585399,0.9316432349736954,0.9360910305683401,0.00756731699702548,27
70,0.5810698986053466,0.07233680752617183,0.0,0.0,0.01,"(32, 32)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 7}",0.9332076698399104,0.9250237014318575,0.9399562894745852,0.9403086207761564,0.9346145624315586,0.9346221687908137,0.00556632770200249,76
71,0.7086342811584473,0.10330717395161745,0.0009187698364257812,0.0018375396728515625,0.01,"(32, 32)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 8}",0.9401181805948627,0.928670352685819,0.9371806333515998,0.9357705815715679,0.9365713118725082,0.9356622120152716,0.003791716306131916,36
72,0.4510811328887939,0.12454720659712522,0.0,0.0,0.01,"(32, 32)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 9}",0.9361007977517523,0.9250468796784198,0.9385984267505485,0.9373622858528391,0.9329698180483054,0.934015641616373,0.004859676140970817,89
73,0.5848373413085938,0.08879935739119761,0.0016013622283935548,0.003202724456787109,0.01,"(32, 32)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 10}",0.9407012901746127,0.9229557420668424,0.9410790926843337,0.9381519012643457,0.9347165968645571,0.9355209246109384,0.006681051015315489,39
74,0.5171322822570801,0.1681463540068152,0.004042673110961914,0.006058726971136013,0.01,"(32, 32)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 11}",0.9363858935026516,0.9332439232569152,0.9382127736226552,0.9330738220587911,0.9336147285231798,0.9349062281928386,0.0020450718053566705,57
75,0.6033802986145019,0.09749525522043613,0.003107500076293945,0.00621500015258789,0.01,"(32, 32)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 12}",0.9417236518216674,0.9296066764721078,0.9365014580253405,0.9437309362064216,0.9338914783449419,0.9370908401740958,0.005141007932879628,13
76,0.5206740379333497,0.1837965521708274,0.0005997657775878906,0.0011995315551757812,0.01,"(32, 32)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 13}",0.9383649949738445,0.9290980069493254,0.9424313173913211,0.9412799282442865,0.9328385800081621,0.9368025655133879,0.005084175730617268,15
