,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
203,1.0538731575012208,0.1277574541585603,0.005797195434570313,0.0068320642734514695,0.1,"(16, 16)",22,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 22}",0.947965868396854,0.962088348593441,0.9710044770289354,0.9585835475983007,0.9599614251517741,0.959920733353861,0.007379111699780344,908
204,0.914374828338623,0.2955428561105625,0.00461578369140625,0.006241455697092918,0.1,"(16, 16)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 23}",0.9521016694557564,0.9786301338545774,0.966171174458185,0.9430498740164915,0.9592689093305061,0.9598443522231033,0.012126574456873828,910
205,0.8538177490234375,0.23208343772621842,0.0036108970642089845,0.004326374279729909,0.1,"(16, 16)",24,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 24}",0.9607045354595145,0.9617425671273275,0.9544413300310058,0.9561676117218318,0.9703162536611051,0.9606744596001568,0.00553659702316935,896
206,1.0268981456756592,0.1979965414041918,0.0007081985473632813,0.0014163970947265625,0.1,"(16, 16)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 25}",0.9479694380507977,0.9693240400992192,0.9620289568908901,0.9696251686576496,0.9644463235851717,0.9626787854567457,0.007903455170321733,859
207,1.0534594535827637,0.20032397369262792,0.0024265289306640626,0.0037749702906573835,0.1,"(16, 16)",26,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 26}",0.9620974144282558,0.9776013625504383,0.9706617961628328,0.9616919992960377,0.9775640612905118,0.9699233267456153,0.007026778073442376,660
208,0.9983136653900146,0.13101351057924043,0.0012180805206298828,0.0024361610412597656,0.1,"(16, 16)",27,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 27}",0.9607081051134579,0.9782886389355645,0.9782551462939671,0.9737673862249446,0.9606496485196043,0.9703337850175077,0.008052993181504363,655
209,0.8631861209869385,0.11279134931890039,0.0018729209899902345,0.003119866375106447,0.1,"(16, 16)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 28}",0.9593366440683775,0.9779471440165517,0.9716955620323907,0.9679003177846361,0.9554722342649388,0.966470380433379,0.008159813228045498,755
210,0.7745450019836426,0.06487601102876038,0.005971574783325195,0.006545911880572213,0.1,"(16, 16)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 29}",0.9603804108814475,0.968636763714093,0.9768729762870563,0.9665238710489754,0.9599642867873991,0.9664756617437943,0.0062020467987975,754
211,0.9156893730163574,0.19639116285353886,0.006243658065795898,0.007718560440983058,0.1,"(16, 16)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 30}",0.9500319840993335,0.9724275002000389,0.977215657153159,0.9734204129054042,0.9661726052759977,0.9678536319267866,0.009591598612021034,714
212,0.7539640903472901,0.07050938767297119,0.0012061119079589844,0.002412223815917969,0.1,"(16, 16)",31,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 31}",0.965538560829759,0.9672579243967399,0.9699707111593773,0.9682472911041763,0.9627257651655956,0.9667480505311297,0.002471229656631288,744
213,1.0586297988891602,0.17857755716844081,0.0029040813446044923,0.0020864808172254366,0.1,"(16, 16)",33,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 33}",0.964851045480247,0.9851742624281288,0.9730791628571142,0.9851574114216463,0.9627200418943456,0.9741963848162964,0.009601540503250086,576
214,0.8653017997741699,0.2223093795236372,0.004710578918457031,0.005781286514462822,0.1,"(16, 16)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 34}",0.9717476168990273,0.9837997096578763,0.982394502225637,0.9699707111593773,0.9692753337024842,0.9754375747288805,0.0063213881593668355,543
215,0.8211639881134033,0.19061584849855234,0.006250905990600586,0.007655912867727737,0.1,"(16, 16)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 35}",0.9645055029785193,0.9820750888744099,0.9772142263353464,0.9689355144720068,0.9748011520945027,0.973506296950957,0.006176664630590924,584
216,0.7327642440795898,0.18547246436280118,0.0,0.0,0.1,"(16, 16)",36,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 36}",0.973119077944108,0.9865531017454818,0.9675547752829083,0.976184752919226,0.9572013775913899,0.9721226170966227,0.009687531533579073,615
217,0.7115682601928711,0.13231227894043743,0.0035997867584228516,0.006099664373837004,0.1,"(16, 16)",37,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 37}",0.9617518719265279,0.9844955591372038,0.9875719164803025,0.9737645245893194,0.9644491852207966,0.97440661147083,0.010342312768715292,569
218,0.7416068553924561,0.2671936249299802,0.0034261226654052736,0.006093489033975972,0.1,"(16, 16)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 38}",0.9745048176049621,0.9834539281917629,0.9779096037922395,0.9782565771117798,0.9827414755451773,0.9793732804491843,0.003319268906524779,475
219,0.7035024166107178,0.12806098318264883,0.003108358383178711,0.006216716766357422,0.1,"(16, 16)",39,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 39}",0.96348315408911,0.9844869860430026,0.9848118689199185,0.984813299737731,0.9637595310351538,0.9762709679649832,0.010329429917174773,529
220,0.7121417999267579,0.1812917997551187,0.003131389617919922,0.006262779235839844,0.1,"(16, 16)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 40}",0.9800156493628882,0.9848327675091161,0.9785978271600699,0.9910259106797672,0.9703162536611051,0.9809576816745894,0.006871416941181909,436
221,0.664212989807129,0.11673842130260599,0.0,0.0,0.1,"(16, 16)",41,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 41}",0.9714056440512432,0.9869031697586959,0.9827400447273648,0.9875719164803025,0.9723866470358462,0.9802014844106905,0.006987397723072211,454
222,0.6265742778778076,0.09801405666548897,0.0027153491973876953,0.005430698394775391,0.1,"(16, 16)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 42}",0.9655492697915894,0.9875904461438222,0.9813593055382664,0.9823987946790746,0.9879174589820303,0.9809630550269567,0.008149713927306347,435
223,0.5892671108245849,0.040716186465156304,0.0031349658966064453,0.006269931793212891,0.1,"(16, 16)",43,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 43}",0.9786370490099208,0.9862073202793684,0.9841222147342757,0.9827414755451773,0.9858456347894766,0.9835107388716438,0.002736487233658804,382
224,0.6929281234741211,0.07574997038111106,0.003110170364379883,0.006220340728759766,0.1,"(16, 16)",44,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 44}",0.9817326529096965,0.9906896196975411,0.9875719164803026,0.9872263739785748,0.9899892831745841,0.9874419692481398,0.0031526402375524937,296
225,0.6454530715942383,0.11166441819360261,0.0017010688781738282,0.0034021377563476563,0.1,"(16, 16)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 45}",0.965207296943805,0.9889692854611752,0.9855029539233738,0.9896437406728563,0.9882630014837581,0.9835172556969937,0.009262592906646645,379
226,0.5589429378509522,0.0646604387499866,0.003124570846557617,0.006249141693115234,0.1,"(16, 16)",46,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 46}",0.97036901654606,0.9917226775487809,0.983087018046905,0.9872278047963874,0.9892996289889412,0.9843412291854149,0.007539225410210516,362
227,0.6262580394744873,0.13677180893823596,0.0031237125396728514,0.006247425079345702,0.1,"(16, 16)",47,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 47}",0.9803540525567289,0.9927557354000205,0.9841236455520882,0.9841207839164631,0.9910244798619546,0.986475739457451,0.004662244098208502,319
228,0.5815136432647705,0.09561690413399766,0.005527877807617187,0.006865442243687579,0.1,"(16, 16)",48,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 48}",0.9793209947054894,0.9886235039950618,0.9930963040545084,0.991712703229785,0.9868794006590347,0.9879265813287759,0.004831131581710576,284
229,0.5893730163574219,0.12162504442293183,0.0,0.0,0.1,"(16, 16)",49,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 49}",0.9834603654183349,0.9924142404810077,0.9886085439854858,0.9910244798619546,0.9879174589820303,0.9886850177457627,0.003074806395090755,273
230,0.5329878330230713,0.06661693679470343,0.0008175373077392578,0.0016350746154785156,0.1,"(16, 16)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 50}",0.9817397922175833,0.9934515848793479,0.9910259106797672,0.9924052190510528,0.9903333948584992,0.9897911803372501,0.004168336984178863,256
231,0.5387855052947998,0.10646513063957133,0.0031111717224121095,0.006222343444824218,0.1,"(16, 16)",51,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 51}",0.9810487072141278,0.996900826446281,0.9944770432436066,0.9830884488647175,0.9837738105969229,0.9878577672731312,0.006502001733058779,287
232,0.4183300495147705,0.11072001979172602,0.0,0.0,0.1,"(16, 16)",52,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 52}",0.9786334793559774,1.0,0.9917169956832226,0.988955517305026,0.9951666974292496,0.9908945379546952,0.00715444730766479,241
233,0.2931517124176025,0.012915803595142331,0.006235170364379883,0.007636525315162282,0.1,"(16, 16)",53,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 53}",0.9941436257403462,0.9986211606826468,1.0,1.0,0.9979281758074463,0.9981385924460879,0.002152513991046727,57
234,0.30658249855041503,0.028260331292158433,0.0049418449401855465,0.006397628860946744,0.1,"(16, 16)",54,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 54}",0.9989669421487604,1.0,0.9955136707487898,0.9989648033126294,0.9979296066252588,0.9982750045670876,0.001528036214501827,45
235,0.3214285373687744,0.0599269942878143,0.0,0.0,0.1,"(16, 16)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 55}",0.9986213996470327,0.9975881028314071,0.9979296066252588,0.9979296066252588,0.9989648033126294,0.9982067038083173,0.0005065412842875284,48
236,0.28983101844787595,0.02544704790336953,0.006249570846557617,0.0076541298460617605,0.1,"(16, 16)",56,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 56}",0.9986213996470327,0.9934558714264484,0.9965488674361604,0.9965488674361604,0.998273718309174,0.9966897448509953,0.001829638892529365,188
237,0.2918590545654297,0.021219882022787014,0.003127384185791016,0.0062547683715820325,0.1,"(16, 16)",57,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 57}",0.9941436257403462,0.9982753792165334,0.9965488674361603,0.9958592132505176,1.0,0.9969654171287115,0.0020141698627571857,159
238,0.31664648056030276,0.03711470892068481,0.006264877319335937,0.00767289562253543,0.1,"(16, 16)",58,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 58}",0.9989669421487604,0.9989669421487603,0.994824016563147,0.9979296066252588,0.9996544574982723,0.9980683929968398,0.0017132204680061626,65
239,0.2998623847961426,0.04314938437236874,0.0,0.0,0.1,"(16, 16)",59,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 59}",0.9965552839445533,0.9989669421487603,0.9968944099378881,0.9958592132505176,0.9989648033126294,0.9974481305188698,0.0012833958627921562,134
240,0.3394009590148926,0.05212818388600913,0.003143596649169922,0.006287193298339844,0.1,"(16, 16)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 60}",0.9979338842975206,0.9989669421487603,0.9979296066252588,0.9968944099378881,1.0,0.9983449686018856,0.0010556151132280218,30
241,0.35996222496032715,0.06402151953730682,0.003111410140991211,0.006222820281982422,0.1,"(16, 16)",61,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 61}",0.9944891682420739,0.9989669421487603,0.9979296066252588,1.0,0.998273718309174,0.9979318870650534,0.001861053294882278,70
242,0.3205248355865479,0.08009133383381606,0.0,0.0,0.1,"(16, 16)",62,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 62}",0.9882872514806925,0.9986211606826468,0.994824016563147,0.9944784740614193,1.0,0.9952421805575812,0.004078811094800042,220
243,0.29847073554992676,0.017436312838520755,0.003124237060546875,0.00624847412109375,0.1,"(16, 16)",64,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'pca__n_components': 64}",0.9979338842975206,0.9989669421487603,0.9958592132505175,0.9989648033126294,0.9979296066252588,0.9979308899269373,0.0011343928737609064,81
244,0.7299724102020264,0.23008830917598017,0.0031405925750732423,0.006281185150146485,0.1,"(32, 16, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 2}",0.8166354440935079,0.8066552930283597,0.8250059736643675,0.8515741142164627,0.7853043564109937,0.8170350362827383,0.021777137260537198,1192
245,0.8540884494781494,0.15832187233667655,0.002701473236083984,0.0054029464721679675,0.1,"(32, 16, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 3}",0.8356545603043058,0.842833750557251,0.8446761415422213,0.862971293502227,0.8350195521254082,0.8442310596062826,0.010116868560280106,1171
246,0.7984407901763916,0.07492095248742425,0.0031251907348632812,0.0062503814697265625,0.1,"(32, 16, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 4}",0.8494227155642624,0.8576552015820217,0.8615977084021915,0.8695308777638034,0.8426186255277929,0.8561650257680145,0.009373839880065927,1157
247,0.685213041305542,0.06434189233979945,0.0008029460906982422,0.0016058921813964845,0.1,"(32, 16, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 5}",0.9255841381713091,0.9334913640364413,0.9392517681331117,0.9185478343856998,0.9144041860005923,0.9262558581454309,0.009182300284130404,1120
248,0.9493119239807128,0.27768253307230495,0.006267356872558594,0.0076759469570033215,0.1,"(32, 16, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 6}",0.9621081233900861,0.9738234857057944,0.9723895086714712,0.9609966218391446,0.95720710086264,0.9653049680938274,0.006589582303996046,785
249,0.9475321292877197,0.11599530594869632,0.0,0.0,0.1,"(32, 16, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 7}",0.9631411812413259,0.9634929071933975,0.9696294611110873,0.9616891376604125,0.9578924625948454,0.9631690299602138,0.0037914400179556262,847
250,0.9124106407165528,0.09888978457128833,0.0,0.0,0.1,"(32, 16, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 8}",0.9617590112344149,0.9607309420115907,0.9654843819081672,0.9613478876121224,0.9444391981124651,0.9587522841757521,0.0073468118822978745,921
251,0.9023927688598633,0.2602151803101886,0.0032011032104492187,0.006402206420898437,0.1,"(32, 16, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 9}",0.9438550549155563,0.9782972120297657,0.9668665519150781,0.9520282557901619,0.9534018408901975,0.958889783108152,0.0121944106597654,920
252,0.9169608116149902,0.0958664520987072,0.002601337432861328,0.005202674865722655,0.1,"(32, 16, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 10}",0.9696779315426046,0.958669112856212,0.9575497817287426,0.967559067736346,0.9634125577156134,0.9633736903159036,0.004760531747118,842
253,1.0309401035308838,0.18329681199541706,0.00032863616943359377,0.0006572723388671875,0.1,"(32, 16, 32)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 11}",0.9514284327220183,0.9782972120297657,0.9647932969047118,0.9478874690406796,0.9703191152967301,0.9625451051987811,0.01141967751964374,862
254,1.0543280124664307,0.4310400487672757,0.003127574920654297,0.006255149841308594,0.1,"(32, 16, 32)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 12}",0.957284806981672,0.9800132597190311,0.9734204129054042,0.9637609618529663,0.9713543119841007,0.9691667506886349,0.007885796903465515,673
255,1.0602729797363282,0.2026379088190705,0.00311126708984375,0.0062225341796875,0.1,"(32, 16, 32)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 13}",0.9627920690856545,0.9586476801207091,0.9627243343477832,0.9727307587197614,0.9547811492614835,0.9623351983070784,0.0059848021089805884,866
256,0.9890089511871338,0.2026216246890836,0.0013011932373046876,0.002602386474609375,0.1,"(32, 16, 32)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 14}",0.9762218211517704,0.953819599236423,0.9737702478605698,0.9634182809868637,0.9734218437232168,0.9681303585917688,0.008393824407287113,702
257,0.9511897087097168,0.1629162111847423,0.003274202346801758,0.006548404693603516,0.1,"(32, 16, 32)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 15}",0.9621116930440295,0.9603637278099745,0.965140270224252,0.9792860505279002,0.9596187442856714,0.9653040971783655,0.00724491255857495,786
258,0.9062262535095215,0.2442165718871341,0.003704214096069336,0.004605567320251263,0.1,"(32, 16, 32)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 16}",0.9558812190511004,0.9414100453802452,0.9658242011386448,0.9675576369185335,0.9682415678329261,0.9597829340642899,0.01021056135780817,912
259,0.9134931564331055,0.159958435461682,0.0031385421752929688,0.0062770843505859375,0.1,"(32, 16, 32)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 17}",0.9717404775911405,0.958310471748797,0.9758363487818732,0.9734218437232168,0.9544356067597556,0.9667489497209566,0.00865852195127265,740
260,1.0721715927124023,0.14473446820167993,0.0031348228454589843,0.006269645690917969,0.1,"(32, 16, 32)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 18}",0.9676011068782948,0.9789673422264896,0.9806682205348111,0.9644448927673589,0.967900317784636,0.971916376038318,0.006586110238466577,619
261,1.104116725921631,0.1893746492270519,0.0031113624572753906,0.006222724914550781,0.1,"(32, 16, 32)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 19}",0.9707109893938443,0.9744893293554174,0.9748025829123151,0.9685914027880916,0.9520225325189118,0.9681233673937161,0.00838199403547119,705
262,0.8881960868835449,0.2314244121068854,0.0,0.0,0.1,"(32, 16, 32)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 20}",0.9531418666148829,0.9741521209835053,0.961690568478225,0.9565131542235595,0.9672092327811808,0.9625413886162706,0.007510158372588142,863
263,0.9457962036132812,0.2365167172774848,0.0031386852264404298,0.0062773704528808595,0.1,"(32, 16, 32)",21,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 21}",0.9713985047433563,0.9693326131934203,0.9672078019633682,0.9696251686576496,0.9537488142097378,0.9662625805535064,0.006396836844444996,763
264,1.0199667930603027,0.1963960293774112,0.0031140804290771484,0.006228160858154297,0.1,"(32, 16, 32)",22,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 22}",0.9607188140752883,0.9672493513025388,0.9716969928502034,0.9710073386645605,0.9727307587197614,0.9686806511224704,0.004389866335710769,680
265,0.8104628086090088,0.11171826934291715,0.0063286304473876955,0.007752319191117931,0.1,"(32, 16, 32)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 23}",0.9665751883349422,0.968636763714093,0.9665210094133503,0.9647947277225243,0.9651345469530019,0.9663324472275823,0.0013567534600792128,760
266,0.7885999202728271,0.1272531943293509,0.005928134918212891,0.0072781931146062295,0.1,"(32, 16, 32)",24,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 24}",0.961744732618641,0.9610552907422013,0.9682444294685513,0.9641022119012564,0.9682429986507387,0.9646779326762778,0.003081825638902919,811
267,0.7844846248626709,0.12296657241704963,0.0,0.0,0.1,"(32, 16, 32)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 25}",0.9589911015666498,0.9762225232330852,0.9668608286438279,0.9672092327811808,0.9568501118184121,0.9652267596086311,0.006878355306240648,792
268,0.9680380821228027,0.206967083471109,0.0062520503997802734,0.007657166933401299,0.1,"(32, 16, 32)",26,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 26}",0.9665716186809986,0.9710529474297863,0.9710044770289354,0.9609980526569571,0.9668636902794531,0.9672981572152262,0.003694406402169915,728
269,0.7055704116821289,0.09901522503275711,0.0061343669891357425,0.007515233207720054,0.1,"(32, 16, 32)",27,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 27}",0.9669100218748394,0.9779385709223506,0.9744584712284,0.964106504354694,0.9623759302104303,0.9691578997181429,0.006029276995653493,674
270,0.7619561195373535,0.11663351042391404,0.0,0.0,0.1,"(32, 16, 32)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 28}",0.966913591528783,0.9741521209835052,0.967897456149011,0.9651431318598771,0.9758349179640607,0.9699882436970475,0.004214770724078839,658
271,0.8997719287872314,0.10000596364377914,0.0,0.0,0.1,"(32, 16, 32)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 29}",0.9776004215047377,0.9696655350182319,0.9779067421566143,0.9679046102380737,0.9654858127259798,0.9717126243287275,0.005108776369101619,626
272,0.853856086730957,0.17269747170941152,0.002201414108276367,0.004402828216552733,0.1,"(32, 16, 32)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 30}",0.9662189368713839,0.9813835259421829,0.9741086362732347,0.9713485887128506,0.9630612919426357,0.9712241959484575,0.006375469797675033,642
273,0.8241838455200196,0.08723786321568319,0.006218767166137696,0.007616403196464028,0.1,"(32, 16, 32)",31,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 31}",0.9744905389891882,0.9769097996182116,0.9744570404105876,0.9751495562318554,0.9727321895375739,0.9747478249574832,0.0013452925569278926,562
274,0.7647415161132812,0.16620185004904936,0.003670501708984375,0.00734100341796875,0.1,"(32, 16, 32)",33,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 33}",0.9600277290718329,0.9772555810843249,0.9765274337853286,0.9696265994754623,0.9706617961628328,0.9708198279159564,0.006195382945577915,648
275,1.0446895599365233,0.18985386414879848,0.004041147232055664,0.0066682600339788446,0.1,"(32, 16, 32)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 34}",0.97725487900301,0.9813878124892835,0.9830855872290923,0.9855043847411865,0.9723837854002211,0.9799232897725588,0.004631589689421688,462
276,0.7627127170562744,0.13104354565218776,0.0016724586486816407,0.0033449172973632813,0.1,"(32, 16, 32)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 35}",0.9700199043903887,0.9769055130711108,0.9668651210972655,0.9741143595444849,0.9682458602863638,0.9712301516779227,0.0037403894860727495,640
277,0.7512573719024658,0.09743797852551571,0.0062882423400878905,0.007701725209670385,0.1,"(32, 16, 32)",36,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 36}",0.9700199043903888,0.9817293074082963,0.9837766722325479,0.9703191152967301,0.9682458602863638,0.9748181719228655,0.006549483698464334,558
278,0.8035409450531006,0.09069249481015675,0.012476158142089844,0.006238118235705156,0.1,"(32, 16, 32)",37,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 37}",0.9703725862000034,0.9806962495570566,0.9720425353519311,0.9751495562318554,0.9682429986507387,0.9733007851983171,0.004332426438529727,591
279,0.701294994354248,0.08131946979178299,0.0031246662139892576,0.006249332427978514,0.1,"(32, 16, 32)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 38}",0.9807031647124003,0.9806919630099561,0.977218518788784,0.9775669229261368,0.9679003177846361,0.9768161774443825,0.004697838536606436,521
280,0.7015695095062255,0.1448282182895413,0.001101541519165039,0.002203083038330078,0.1,"(32, 16, 32)",39,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 39}",0.9786370490099208,0.9803547546380439,0.9775683537439492,0.9696280302932748,0.9754908062801455,0.9763357987930668,0.00370607935546678,528
281,0.7001538753509522,0.07138910345382986,0.003115940093994141,0.006231880187988281,0.1,"(32, 16, 32)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 40}",0.9755378754562019,0.9844826994959021,0.9817048480399941,0.9730791628571142,0.9737688170427571,0.977714680578394,0.004550249675908564,506
282,0.7263444900512696,0.10839372543190974,0.0,0.0,0.1,"(32, 16, 32)",41,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 41}",0.978979021857705,0.9772598676314254,0.9820503905417219,0.9799785663491681,0.9737630937715069,0.9784061880303053,0.0027911681736732833,490
283,0.7399656295776367,0.12220073760771366,0.0032824039459228515,0.006564807891845703,0.1,"(32, 16, 32)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 42}",0.974155705449291,0.9827623652595361,0.9823973638612621,0.9799785663491682,0.9889526556694009,0.9816493313177317,0.0047766688824706464,414
284,0.6619197368621826,0.09723780453944819,0.0031248092651367187,0.006249618530273437,0.1,"(32, 16, 32)",43,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'pca__n_components': 43}",0.9776039911586811,0.9793259833339049,0.9810166246721639,0.9761818912836009,0.9827414755451772,0.9793739931987057,0.0023393547108815213,474
