,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
92,0.8652079105377197,0.06140197241810104,0.008406257629394532,0.007729308369030475,0.01,"(16, 16)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 6}",0.8788061929415169,0.8826893367003918,0.8893735241498443,0.8727530651197705,0.8691496725840733,0.8785543582991193,0.007159873360935171,139
93,0.9230608463287353,0.12383315368483842,0.0008091926574707031,0.0016183853149414062,0.01,"(16, 16)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 7}",0.8759443857933736,0.8796533765036745,0.8901866227726863,0.8845598963011481,0.8861233019904547,0.8832935166722674,0.004987718098393673,21
94,1.0249349117279052,0.1628778434250616,0.00027403831481933596,0.0005480766296386718,0.01,"(16, 16)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 8}",0.8609079336003923,0.8874018702134752,0.8853810562239364,0.8832270562052382,0.8685453457085979,0.877092652390328,0.01046527681639908,157
95,1.0885587215423584,0.18353909660277015,0.0058917999267578125,0.00723845177146205,0.01,"(16, 16)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 9}",0.878179699854504,0.8687584520383236,0.8880739732204679,0.8781900708389239,0.8759780328044532,0.8778360457513346,0.006179215330408509,149
96,1.00273699760437,0.16276641838655154,0.004450607299804688,0.006238704267480548,0.01,"(16, 16)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 10}",0.880572472089512,0.8835115588853131,0.8916924011429396,0.8783554058892364,0.8690111134110278,0.8806285902836057,0.007360104674757555,90
97,1.1929759979248047,0.11471225204083715,0.0,0.0,0.01,"(16, 16)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 15}",0.8661023818100594,0.8889540019229846,0.8881985472617273,0.8773351925927877,0.8761525423340181,0.8793485331843154,0.008489007043728042,126
98,1.2794493675231933,0.1975653562534183,0.0,0.0,0.01,"(16, 16)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 20}",0.8771692115511619,0.8889271385884686,0.8934296840693622,0.8799968486426939,0.8768017722183616,0.8832649310140097,0.00670810523271314,23
99,1.306543731689453,0.26540369491768256,0.005161285400390625,0.005762199471160923,0.01,"(32, 16, 32)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 2}",0.7186339427318709,0.7454258633524586,0.7476375187345802,0.7415131338320569,0.752032207930028,0.7410485333161989,0.011711930496846702,202
100,2.389509105682373,0.8222709192394017,0.0051076412200927734,0.0066178701668839,0.01,"(32, 16, 32)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 3}",0.8769467426574474,0.8823322564866556,0.8868027803938274,0.8724410086447492,0.8023094251064687,0.8641664426578297,0.031306535128829596,184
101,1.4600358963012696,0.24107242259374703,0.0041714668273925785,0.007153622067363881,0.01,"(32, 16, 32)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 4}",0.879499078515284,0.8758756868992865,0.8952998796093654,0.8806443877880102,0.8854646005464861,0.8833567266716866,0.006712469321487877,19
