iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.10952348704,0.109280069359,0.750953913534,0.754234473597,0.573591438
10,0.103776809218,0.103417879266,0.750953913534,0.754234473597,6.903726725
20,0.102132407538,0.101776908668,0.750953913534,0.754234473597,13.021795322
30,0.0937591330124,0.0928608249049,0.750953913534,0.754234473597,19.363039232
40,0.0952940100954,0.094643766545,0.750953913534,0.754234473597,25.435230695
50,0.0940069325905,0.0932846462833,0.750953913534,0.754234473597,31.543721195
60,0.0953190632681,0.0946887639018,0.750953913534,0.754234473597,37.714427936
70,0.0940038876752,0.0930264494553,0.750953913534,0.754234473597,44.150317591
80,0.093270238271,0.0924676469342,0.750953913534,0.754234473597,50.582725367
90,0.0960663816744,0.0954667453969,0.750953913534,0.754234473597,57.122949365
100,0.093357702575,0.0925010422545,0.750953913534,0.754234473597,64.56796274
110,0.0934060795965,0.092629801288,0.750953913534,0.754234473597,71.707696108
120,0.0940031879863,0.0930264464907,0.750953913534,0.754234473597,78.220902689
130,0.0935759090999,0.0928361597172,0.750953913534,0.754234473597,85.032666191
140,0.0937099768461,0.092864820218,0.750953913534,0.754234473597,91.708977932
150,0.0940033872141,0.0930264480615,0.750953913534,0.754234473597,98.278126945
160,0.0960731696728,0.0954837581877,0.750953913534,0.754234473597,104.938503998
170,0.096073164136,0.0954836400094,0.750953913534,0.754234473597,111.556185318
180,0.0960731621351,0.0954830804262,0.750953913534,0.754234473597,118.109946286
190,0.0940009356094,0.0932768709659,0.750953913534,0.754234473597,125.103011328
200,0.0935554335558,0.0927740643633,0.750953913534,0.754234473597,132.148990206
210,0.093847943949,0.0931076213018,0.750953913534,0.754234473597,138.776104115
220,0.0938479436136,0.0931076213018,0.750953913534,0.754234473597,145.702769407
230,0.0939515808903,0.09323484643,0.750953913534,0.754234473597,152.529176291
240,0.0937195117069,0.0930242721774,0.750953913534,0.754234473597,159.107994201
250,0.0935183938533,0.0927355562125,0.750953913534,0.754234473597,165.950067007
