iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.0951095589545,0.0944741162381,0.750953913534,0.754234473597,0.838330184
10,0.0934605093102,0.092686243124,0.750953913534,0.754234473597,9.472792224
20,0.093626003149,0.0928184186911,0.750953913534,0.754234473597,18.199924222
30,0.11259314811,0.112395532541,0.751352068748,0.754965127864,27.66391802
40,0.0946913879718,0.0939942562304,0.750953913534,0.754234473597,36.387712544
50,0.10437096675,0.104003492281,0.750953913534,0.754234473597,44.959829252
60,0.0948443404651,0.0941804175568,0.750953913534,0.754234473597,53.931856394
70,0.0972634768392,0.0967602521424,0.750953913534,0.754234473597,62.887808453
80,0.0935357269212,0.0926179693847,0.750953913534,0.754234473597,71.942795809
90,0.100575501617,0.100122765068,0.750953913534,0.754234473597,80.89507526
100,0.0936609637412,0.092867430362,0.750953913534,0.754234473597,89.911893547
110,0.095417649193,0.0943899422299,0.750953913534,0.754234473597,99.069475395
120,0.0937063841646,0.092858668035,0.750953913534,0.754234473597,108.004961725
130,0.0937092883661,0.09287855695,0.750953913534,0.754234473597,116.755036667
140,0.0943674867751,0.0936648658983,0.750953913534,0.754234473597,125.55706344
150,0.103120824088,0.101832345394,0.750953913534,0.754234473597,134.33168223
160,0.0968467936164,0.0957530610546,0.750953913534,0.754234473597,142.966585523
170,0.095202719341,0.0941550700406,0.750953913534,0.754234473597,151.712666945
180,0.0954154462172,0.0943759289998,0.750953913534,0.754234473597,160.560614244
190,0.095405281512,0.0943468590134,0.750953913534,0.754234473597,169.54393745
200,0.0958252072511,0.0948021787796,0.750953913534,0.754234473597,178.249675264
210,0.0940750432759,0.0931420958614,0.750953913534,0.754234473597,187.332879807
220,0.0943774791922,0.0936776247729,0.750953913534,0.754234473597,196.449002152
230,0.0954350176283,0.0944062025864,0.750953913534,0.754234473597,205.365122966
240,0.0954286985634,0.0943903897089,0.750953913534,0.754234473597,213.860000426
250,0.0954365973945,0.0944093651619,0.750953913534,0.754234473597,222.622582871
