iterations,fitness,time
4270,3774.92158936,4.444010158
4280,3774.92158936,4.454577244
4290,3774.92158936,4.464676821
4300,3774.92158936,4.475159303
4310,3774.92158936,4.485440486
4320,3774.92158936,4.496428403
4330,3774.92158936,4.507263523
4340,3774.92158936,4.517560023
4350,3774.92158936,4.527742381
4360,3774.92158936,4.539808267
4370,3774.92158936,4.550102944
4380,3774.92158936,4.560736035
4390,3774.92158936,4.570470941
4400,3774.92158936,4.580105927
4410,3774.92158936,4.596672589
4420,3774.92158936,4.606965807
4430,3774.92158936,4.6171416
4440,3774.92158936,4.627992401
4450,3775.0709661,4.637949756
4460,3774.92158936,4.648166028
4470,3774.92158936,4.658678414
4480,3774.92158936,4.668591279
4490,3774.92158936,4.680104323
4500,3774.92158936,4.690095957
4510,3774.92158936,4.69982211
4520,3774.92158936,4.711331871
4530,3774.92158936,4.720754982
4540,3774.92158936,4.730255404
4550,3774.92158936,4.740381603
4560,3774.92158936,4.750362662
4570,3774.92158936,4.760784609
4580,3774.92158936,4.771243023
4590,3791.75239636,4.781802816
4600,3774.92158936,4.792362608
4610,3774.92158936,4.802867699
4620,3774.92158936,4.813291105
4630,3774.92158936,4.823441007
4640,3774.92158936,4.832977531
4650,3800.56887507,4.843048664
4660,3774.92158936,4.852498032
4670,3774.92158936,4.862463045
4680,3774.92158936,4.875221442
4690,3774.92158936,4.885548209
4700,3787.36779132,4.896493095
4710,3774.92158936,4.907102483
4720,3774.92158936,4.917167781
4730,3774.92158936,4.926697012
4740,3774.92158936,4.936280214
4750,3786.3221481,4.946038094
4760,3774.92158936,4.956191278
4770,3774.92158936,4.966890375
4780,3774.92158936,4.976764221
4790,3774.92158936,4.986930898
4800,3774.92158936,4.996728892
4810,3774.92158936,5.006325952
4820,3774.92158936,5.01583622
4830,3774.92158936,5.025382226
4840,3774.92158936,5.03546284
4850,3774.92158936,5.046576204
4860,3774.92158936,5.056121481
4870,3774.92158936,5.065456342
4880,3774.92158936,5.075143476
4890,3774.92158936,5.085526767
4900,3774.92158936,5.095925739
4910,3774.92158936,5.106393999
4920,3774.92158936,5.116562864
4930,3774.92158936,5.127545676
4940,3774.92158936,5.13728824
4950,3774.92158936,5.147144217
4960,3774.92158936,5.15648236
4970,3774.92158936,5.166024355
4980,3774.92158936,5.175456583
4990,3774.92158936,5.184798009
