iterations,fitness,time
0,3077.14180838,0.000441981999998
10,3288.04069385,0.000754869999994
20,3197.80879776,0.00106775799999
30,3227.3758302,0.00137408199998
40,3308.62229527,0.00167931199998
50,3324.15004556,0.00204981799997
60,3351.03439507,0.00244585099998
70,3389.75737262,0.00278134899997
80,3454.88199564,0.00315623099998
90,3477.84999257,0.00347130699997
100,3444.05615658,0.00378419499997
110,3365.07851869,0.00417767499997
120,3334.48513892,0.00449493899995
130,3396.52862263,0.00490920599995
140,3435.96858503,0.00527569999994
150,3446.41492271,0.00568230899995
160,3417.53975117,0.00607834199995
170,3424.25629715,0.00649807899995
180,3408.01988495,0.00681534299996
190,3480.50347204,0.00717782699995
200,3490.19174595,0.00752718299995
210,3498.92233261,0.00789695899995
220,3534.96691432,0.00825543099995
230,3512.07473382,0.00865219399995
240,3603.41149432,0.00900446699995
250,3630.16709905,0.00945957699994
260,3623.17854887,0.00976188999995
270,3529.85292646,0.010068943
280,3597.12613633,0.0104653409999
290,3464.85003461,0.0107833349999
300,3518.86823452,0.0111436309999
310,3553.67578111,0.0115013739999
320,3539.25308488,0.0118974069999
330,3504.88850496,0.012214307
340,3565.7482839,0.0125461579999
350,3572.59640046,0.012959696
360,3540.15465299,0.013321814
370,3563.96728379,0.0137134709999
380,3603.58513004,0.0140165129999
390,3582.58152824,0.0143757139999
400,3589.78473041,0.0147447619999
410,3655.98055229,0.0150605669999
420,3532.39078756,0.0153668909999
430,3569.18171231,0.0157618299999
440,3624.70560236,0.0161100909999
450,3644.60092192,0.0165083129999
460,3686.67213349,0.0168879359999
470,3632.75363551,0.0174291079999
480,3634.44985874,0.017780287
490,3653.98623993,0.01810995
500,3603.65893491,0.018462223
510,3581.90774044,0.0187907919999
520,3665.6595718,0.0191215489999
530,3644.87463884,0.0194836679999
540,3616.94867313,0.0199044989999
550,3619.15795359,0.0202848519999
560,3611.47357862,0.0206305599999
570,3619.41777555,0.0209390729999
580,3675.8526882,0.0213230719999
590,3643.69320873,0.0216873789999
600,3622.53989878,0.0220082899999
610,3575.82229311,0.0223368589999
620,3551.05312824,0.0226555819999
630,3609.23000759,0.0229702939999
640,3648.75092763,0.0232974039999
650,3628.69283271,0.0236704629999
660,3624.97381071,0.0240949399999
670,3619.73439849,0.0244442949999
680,3582.99958307,0.0247593709999
690,3650.54562151,0.0250831989999
700,3613.9421197,0.0254015569999
710,3593.44382753,0.0257417959999
720,3608.20275633,0.026064165
730,3650.85363375,0.026374135
740,3643.6715557,0.026691035
750,3607.66826344,0.027017781
760,3607.28491686,0.027323011
770,3567.44527054,0.027628971
780,3644.3192891,0.027992548
790,3617.17444567,0.028372536
800,3636.27375108,0.028681777
810,3611.76357081,0.029061764
820,3651.89134453,0.029461444
830,3621.19565279,0.02981627
840,3615.10058719,0.030257887
850,3623.67116457,0.030561294
860,3569.9816598,0.030934717
870,3642.64452887,0.031390921
880,3639.27095342,0.03170782
890,3677.65357315,0.032053894
900,3656.42712523,0.032584491
910,3656.88461481,0.032924365
920,3608.32577996,0.033289766
930,3647.22573802,0.033627087
940,3690.65659205,0.034011086
950,3684.05363473,0.034363723
960,3628.65038387,0.03468281
970,3717.32303554,0.035042376
980,3636.94742154,0.035521555
990,3722.57840009,0.035932175
1000,3589.90894219,0.036317268
1010,3704.0486228,0.03684823
1020,3652.06618291,0.037269061
1030,3586.83759535,0.03757575
1040,3666.41396281,0.041623604
1050,3704.1886021,0.041982805
1060,3682.37276719,0.042341277
1070,3722.79947162,0.042650154
1080,3714.88802157,0.043253685
1090,3699.03635518,0.043638778
1100,3779.1929924,0.044014025
1110,3801.41757749,0.04446403
1120,3676.58810142,0.044844747
1130,3786.56802259,0.045360393
1140,3776.89417425,0.045720689
