iterations,fitness,time
0,3571.34036619,0.040225454
10,3681.23789477,0.06129435
20,3677.06061886,0.086495703
30,3663.13868021,0.104116995
40,3659.43361441,0.117288201
50,3684.35601419,0.130708112
60,3655.58927622,0.144076605
70,3628.42137765,0.157285007
80,3688.26096906,0.169141207
90,3663.13868021,0.190948927
100,3669.19327408,0.204213853
110,3638.07384813,0.216665196
120,3636.60887597,0.228507902
130,3646.48809394,0.239223409
140,3666.49721869,0.250009662
150,3620.23387932,0.261240815
160,3659.40999346,0.276273304
170,3663.13868021,0.287768114
180,3680.97864902,0.301686896
190,3686.79369658,0.318230219
200,3620.23387932,0.328226229
210,3630.62064938,0.338022399
220,3689.6336249,0.348325462
230,3620.23387932,0.358299228
240,3620.23387932,0.368266065
250,3653.51378795,0.378805801
260,3635.84346018,0.389144967
270,3701.44610135,0.399310914
280,3646.12492026,0.40956183
290,3682.57504832,0.419617646
300,3636.60887597,0.432355986
310,3644.62549004,0.442377888
320,3678.85788843,0.45653553
330,3653.51378795,0.46694909
340,3656.79389008,0.476972451
350,3701.42014026,0.48644771
360,3625.42726435,0.496269772
370,3648.1322563,0.505715493
380,3686.79369658,0.515292496
390,3653.51378795,0.525112735
400,3684.31301663,0.536660058
410,3659.43361441,0.549512905
420,3620.23387932,0.56463802
430,3635.84346018,0.574508219
440,3620.23387932,0.584922872
450,3686.79369658,0.594927999
460,3659.43361441,0.60485618
470,3668.67291199,0.614180101
480,3653.51378795,0.623581697
490,3663.13868021,0.633146301
500,3633.17939979,0.642823589
510,3686.79369658,0.65265258
520,3620.23387932,0.662550494
530,3649.54588388,0.672400271
540,3666.49721869,0.682451347
550,3646.12492026,0.696249058
560,3678.85788843,0.70638729
570,3638.07384813,0.716523334
580,3651.07610557,0.726162331
590,3662.49140435,0.735374663
600,3652.43114657,0.74471937
610,3656.79389008,0.75396598
620,3669.19327408,0.763606071
630,3689.14176267,0.773505444
640,3676.23025818,0.783498173
650,3676.23025818,0.793536486
660,3695.97209351,0.803433306
670,3705.23292275,0.813784506
680,3715.42999327,0.825604968
690,3659.50397209,0.835246883
700,3715.41789919,0.845039406
710,3697.11802637,0.859442107
720,3656.79389008,0.869510688
730,3686.10589463,0.87948336
740,3672.2150032,0.889584761
750,3710.42630777,0.899615051
760,3661.98727511,0.909736873
770,3661.98727511,0.919483083
780,3661.98727511,0.92911661
790,3710.42630777,0.938810308
800,3710.42630777,0.948323494
810,3661.98727511,0.958947104
820,3661.98727511,0.968263002
830,3661.98727511,0.977430479
840,3661.98727511,0.986723402
850,3661.98727511,0.996359482
860,3661.98727511,1.005993739
870,3661.98727511,1.015812884
880,3661.98727511,1.025811447
