iterations,fitness,time
0,3660.32053755,0.015632373
10,3866.88419219,0.029859666
20,3844.8970514,0.041027731
30,3859.45046761,0.051399718
40,3878.98392498,0.061906998
50,3846.58649997,0.073456509
60,3877.33160823,0.083857305
70,3852.06415119,0.094057897
80,3856.99383556,0.104018535
90,3873.44754261,0.113819081
100,3873.44754261,0.123908083
110,3845.72428676,0.133843923
120,3852.58363072,0.144002577
130,3862.98692152,0.154087567
140,3853.71646794,0.16557399
150,3834.6693233,0.176786545
160,3840.16763399,0.188243429
170,3852.58363072,0.201315079
180,3875.35790123,0.211190384
190,3845.72428676,0.220924196
200,3879.32859852,0.233479836
210,3853.71646794,0.243756279
220,3877.53449124,0.25371254
230,3879.32859852,0.265677047
240,3823.93117258,0.275784282
250,3840.16763399,0.285758412
260,3897.39897312,0.295627882
270,3873.44754261,0.307196721
280,3832.7787663,0.317580742
290,3831.84824697,0.329064248
300,3838.10688708,0.338917307
310,3836.19972992,0.349816244
320,3856.7403856,0.360692937
330,3877.33160823,0.373320417
340,3850.27004392,0.384625963
350,3879.6325661,0.395235715
360,3840.16763399,0.405920954
370,3822.46788044,0.416617863
380,3863.61602992,0.426991308
390,3841.2259961,0.437147044
400,3873.44754261,0.447153994
410,3853.71646794,0.456855715
420,3853.71646794,0.466714974
430,3832.7787663,0.476790848
440,3852.06415119,0.487037753
450,3822.49730622,0.497855733
460,3856.7403856,0.508577075
470,3895.59492949,0.519160572
480,3840.16763399,0.529647795
490,3845.72428676,0.541490867
500,3852.58363072,0.551427436
510,3853.71646794,0.561112746
520,3852.58363072,0.570937361
530,3862.09077085,0.580928996
540,3866.08442613,0.591328697
550,3845.72428676,0.601069802
560,3840.16763399,0.611416262
570,3841.2259961,0.622038049
580,3867.38138258,0.633355993
590,3856.7403856,0.643947147
600,3831.45022033,0.654016092
610,3845.24903399,0.664530301
620,3852.06415119,0.675126196
630,3856.7403856,0.685558719
640,3882.63142654,0.695910285
650,3866.47352067,0.707841242
660,3876.30468086,0.718286528
670,3873.44754261,0.728248624
680,3851.31859679,0.738394514
690,3860.76222489,0.748738056
700,3843.13635472,0.758840551
710,3838.10688708,0.768955444
720,3853.71646794,0.779565926
730,3885.49098632,0.79033431
740,3866.02076465,0.801001316
750,3840.96626462,0.810699025
760,3841.2259961,0.820584904
770,3873.44754261,0.830539707
780,3842.42145874,0.84025492
790,3845.61520368,0.850242178
800,3836.19972992,0.861068181
810,3836.19972992,0.871202767
820,3869.56001611,0.881822001
830,3875.02574087,0.892783297
840,3856.7403856,0.905536589
850,3873.44754261,0.918669869
860,3923.30020286,0.929523951
870,3861.93377063,0.93930991
880,3823.26272201,0.949114833
890,3873.44754261,0.958797591
900,3856.7403856,0.968373136
910,3829.77990586,0.978623687
920,3843.60127265,0.989064232
930,3852.06415119,0.999438042
940,3852.06415119,1.011534925
950,3873.44754261,1.022434956
960,3873.44754261,1.032816789
970,3873.44754261,1.043687282
980,3861.46718696,1.05836604
990,3873.44754261,1.070658022
1000,3856.7403856,1.082710415
1010,3901.91681144,1.095123833
1020,3840.16763399,1.106237197
1030,3832.1551824,1.118003323
1040,3873.44754261,1.129017497
1050,3827.681831,1.139739933
1060,3856.7403856,1.151033809
1070,3890.02029423,1.161937852
1080,3856.7403856,1.173288252
1090,3872.09250161,1.18363617
1100,3852.06415119,1.193970596
1110,3873.44754261,1.204771437
1120,3845.72428676,1.215907046
1130,3873.44754261,1.226184947
1140,3845.72428676,1.239382044
1150,3853.71646794,1.249595034
1160,3852.06415119,1.260182541
1170,3832.7787663,1.270635485
1180,3836.7112744,1.281152611
1190,3873.44754261,1.291543196
1200,3841.2259961,1.30191263
1210,3866.66198841,1.31214276
1220,3853.71646794,1.322044321
1230,3841.2259961,1.331981255
1240,3812.08111039,1.341523614
1250,3878.47467166,1.351160788
1260,3856.7403856,1.360819842
1270,3856.7403856,1.37051281
1280,3852.06415119,1.380576284
1290,3820.75046245,1.391474857
1300,3853.5280002,1.403273803
1310,3852.57472657,1.413728935
1320,3873.44754261,1.424702994
1330,3854.49398934,1.434997671
1340,3873.44754261,1.445131892
1350,3838.10688708,1.454717647
