iterations,fitness,time
0,3525.42200825,0.015072238
10,3725.98151439,0.028478656
20,3816.76131312,0.041052894
30,3805.7892487,0.052479511
40,3777.32656791,0.06522478
50,3780.81623615,0.075616459
60,3804.88771397,0.086140514
70,3792.23696733,0.096684625
80,3819.1690523,0.107396121
90,3812.68635052,0.119155683
100,3829.50341801,0.129230098
110,3761.96412573,0.139016057
120,3816.5247605,0.149212272
130,3787.29893792,0.159308932
140,3797.25114054,0.169277592
150,3787.29893792,0.179293295
160,3780.81623615,0.190033235
170,3808.34295466,0.200575888
180,3803.1613063,0.211289572
190,3785.30559878,0.221697661
200,3785.31129126,0.233930931
210,3794.7350226,0.244340114
220,3816.17601875,0.254704807
230,3828.68577098,0.26466508
240,3785.30559878,0.274670937
250,3758.5535998,0.2852424
260,3790.49898381,0.296070591
270,3771.34749447,0.308299849
280,3816.17601875,0.318294037
290,3789.13641001,0.328020555
300,3830.42572562,0.338434844
310,3820.31476897,0.348792244
320,3806.79687534,0.359356413
330,3816.17601875,0.37062695
340,3785.35726404,0.382238455
350,3816.17601875,0.392730054
360,3780.81623615,0.405863334
370,3777.32656791,0.417258224
380,3792.7333738,0.427335192
390,3771.34749447,0.43795552
400,3788.77265816,0.448528806
410,3805.93489023,0.458696212
420,3816.17601875,0.468715926
430,3816.17601875,0.479014979
440,3782.88167138,0.489662657
450,3816.17601875,0.499661949
460,3780.81623615,0.509688957
470,3848.04613313,0.519825366
480,3778.66225718,0.529962869
490,3819.1690523,0.542076162
500,3807.96601918,0.553420728
510,3816.17601875,0.56469783
520,3816.17601875,0.576277608
530,3809.61152144,0.588688108
540,3816.17601875,0.598595504
550,3777.32656791,0.609058659
560,3816.17601875,0.619846736
570,3816.17601875,0.630810585
580,3781.14181272,0.641548337
590,3787.29893792,0.65194111
600,3787.29893792,0.66192691
610,3789.78383729,0.672767864
620,3849.78369352,0.683197104
630,3809.78529616,0.693849158
640,3778.66225718,0.703920656
650,3785.30559878,0.71405743
660,3816.17601875,0.724296676
670,3856.025164,0.735766689
680,3779.3232162,0.746699176
690,3787.29893792,0.758924059
700,3820.66538139,0.769162576
710,3816.17601875,0.780763141
720,3856.90194241,0.791433065
730,3787.29893792,0.802632856
740,3785.30559878,0.81324662
750,3800.72986978,0.824090127
760,3807.96601918,0.836805857
770,3785.31129126,0.847530117
780,3786.00962117,0.858001295
790,3785.30559878,0.869057405
800,3801.32233964,0.879275501
810,3816.17601875,0.889470622
820,3785.30559878,0.899794472
830,3781.14181272,0.910144943
840,3797.38407611,0.92042795
850,3816.17601875,0.93201721
860,3816.17601875,0.942153254
870,3810.53237156,0.952030382
880,3816.17601875,0.96223389
890,3778.66225718,0.973304223
900,3816.17601875,0.983511378
910,3820.66538139,0.994443865
920,3816.17601875,1.005059452
930,3812.19809944,1.015965683
940,3827.78041751,1.026296826
950,3815.92527586,1.036828539
960,3776.67561526,1.047045176
970,3816.17601875,1.05803674
980,3768.34863403,1.06867749
990,3781.14181272,1.079250046
1000,3776.67561526,1.091146724
1010,3793.96691565,1.101612796
1020,3777.12379293,1.11198697
1030,3787.29893792,1.122622615
1040,3791.60777765,1.132830864
1050,3800.72671191,1.143108401
1060,3816.17601875,1.153320662
1070,3787.29893792,1.1632813
1080,3809.8814189,1.17349502
1090,3801.80626529,1.183568341
1100,3787.29893792,1.193716784
1110,3802.06305491,1.203571667
1120,3816.17601875,1.213904999
1130,3781.14181272,1.224272245
1140,3814.39393416,1.234633657
1150,3791.18930501,1.244880926
1160,3816.17601875,1.255047603
1170,3780.88696779,1.264988184
1180,3776.29867978,1.277385557
1190,3798.25111925,1.289108287
1200,3769.93615092,1.299301949
1210,3797.25114054,1.309792454
1220,3776.83831683,1.320691756
1230,3810.03292005,1.331476916
1240,3787.29893792,1.342047284
1250,3789.80049968,1.353494322
1260,3816.17601875,1.364274377
1270,3780.81623615,1.374760871
1280,3787.29893792,1.385446475
1290,3841.91220016,1.39633739
1300,3776.67561526,1.406832272
1310,3768.34863403,1.417516053
1320,3776.29867978,1.427486537
1330,3780.81623615,1.437803094
1340,3793.76414067,1.450099452
1350,3816.17601875,1.461349568
1360,3780.81623615,1.472072733
1370,3816.17601875,1.482248891
1380,3791.27206709,1.492543932
1390,3816.59612128,1.50284189
1400,3780.5726158,1.513339688
1410,3796.23734927,1.523185089
1420,3777.32656791,1.533444027
1430,3826.63663985,1.543954953
1440,3820.99095796,1.554547202
1450,3791.90826064,1.564545036
1460,3816.17601875,1.574945832
1470,3816.17601875,1.586463617
1480,3785.30559878,1.596666032
1490,3776.83831683,1.60693664
1500,3800.77837716,1.619211118
1510,3811.65846239,1.628972645
1520,3785.9657528,1.639190375
1530,3781.14181272,1.649529541
1540,3785.30559878,1.65984391
1550,3780.81623615,1.669867636
1560,3776.29867978,1.679895738
1570,3787.29893792,1.689613139
1580,3777.12379293,1.699567577
1590,3816.17601875,1.709253981
1600,3775.41073687,1.719066562
1610,3784.05516148,1.728898835
1620,3778.66225718,1.738833216
1630,3785.54573178,1.748561193
1640,3816.17601875,1.758685933
1650,3813.12036311,1.769737303
1660,3816.17601875,1.779841986
1670,3796.76288945,1.79199357
1680,3813.01192709,1.802487722
1690,3849.3818224,1.812979685
1700,3777.91187264,1.823763021
1710,3820.66538139,1.83461528
1720,3798.05839318,1.845427061
1730,3785.30559878,1.856782931
1740,3778.29143451,1.867683327
1750,3816.17601875,1.879949783
1760,3808.54572963,1.890214556
1770,3780.81623615,1.900806805
1780,3787.29893792,1.911216718
1790,3790.3748375,1.921615326
1800,3811.65846239,1.932403768
1810,3845.33114515,1.94356928
1820,3816.17601875,1.954287704
1830,3816.17601875,1.966013716
1840,3785.30559878,1.976678169
1850,3778.66225718,1.986998738
1860,3816.97293818,1.99776457
1870,3787.29893792,2.008320351
1880,3785.30559878,2.018796634
1890,3816.17601875,2.029455981
1900,3816.17601875,2.041975518
1910,3818.96627732,2.055796933
1920,3783.86910985,2.068695364
1930,3816.17601875,2.079752204
1940,3785.30559878,2.090829101
1950,3800.77837716,2.101436665
1960,3791.90826064,2.112351648
1970,3816.17601875,2.122943167
1980,3807.96601918,2.132894687
1990,3787.29893792,2.144722442
2000,3780.81623615,2.155764695
2010,3776.29867978,2.166120271
2020,3816.17601875,2.176716531
2030,3781.14181272,2.187446261
2040,3816.17601875,2.19838203
2050,3797.25114054,2.208668684
2060,3778.90587753,2.218932728
2070,3800.25018047,2.229406823
2080,3816.17601875,2.240382341
2090,3785.9657528,2.25075214
2100,3818.51140243,2.2619027
2110,3787.74477003,2.273517122
2120,3776.67561526,2.284064516
2130,3776.83831683,2.295262849
2140,3787.29893792,2.309272069
2150,3787.29893792,2.323010703
2160,3789.13641001,2.333970175
2170,3765.0445106,2.344155085
2180,3787.29893792,2.354091654
2190,3820.32886584,2.364837429
2200,3796.42637389,2.375134658
2210,3820.74836192,2.386853741
2220,3781.48723815,2.399113267
2230,3816.17601875,2.41137644
2240,3787.29893792,2.423222429
2250,3800.91517964,2.43460018
2260,3796.42581701,2.446460027
2270,3785.30559878,2.456608106
2280,3785.30559878,2.467617903
2290,3792.58790296,2.478692977
2300,3778.66225718,2.490931717
2310,3780.81623615,2.50413319
2320,3782.49685372,2.516226062
2330,3788.56988318,2.527019609
2340,3786.00962117,2.537091106
2350,3787.29893792,2.547374477
2360,3816.17601875,2.557474783
2370,3775.08731972,2.567782953
2380,3755.84322359,2.578113368
2390,3816.17601875,2.588253059
2400,3780.81623615,2.598301218
2410,3785.30559878,2.608674663
2420,3808.54572963,2.618540121
2430,3776.83831683,2.629122523
2440,3771.34749447,2.639570726
2450,3776.67561526,2.649808149
2460,3808.99390731,2.660633058
2470,3801.60349031,2.671248645
2480,3785.30559878,2.683723693
2490,3809.78529616,2.694202163
2500,3816.17601875,2.704932622
2510,3780.81623615,2.715605463
2520,3785.30559878,2.726747271
2530,3777.12379293,2.737454391
2540,3781.14181272,2.747542663
2550,3777.82378598,2.757559095
2560,3780.5726158,2.768027355
2570,3792.26232639,2.77803467
2580,3776.67561526,2.788097416
2590,3794.68935492,2.798390634
2600,3787.29893792,2.811798511
2610,3816.17601875,2.822642018
2620,3768.34863403,2.836162214
2630,3785.30559878,2.848070927
2640,3788.28440707,2.86136211
2650,3785.30559878,2.872094393
2660,3788.07318126,2.884062547
2670,3816.17601875,2.895351683
2680,3777.12379293,2.907147348
2690,3780.39677201,2.91801857
2700,3793.96691565,2.928320175
2710,3816.17601875,2.938804846
2720,3816.17601875,2.949421892
2730,3787.29893792,2.96064794
2740,3777.12379293,2.97200454
2750,3816.17601875,2.982225917
2760,3813.65461599,2.993658733
2770,3808.99390731,3.003841456
2780,3782.51995294,3.014030743
2790,3792.52499428,3.024546046
2800,3777.65372079,3.035982509
2810,3816.17601875,3.046177265
2820,3793.58780584,3.056568944
2830,3820.50474157,3.067338058
2840,3785.30559878,3.07983535
2850,3776.83831683,3.093940114
2860,3776.99551891,3.106344051
2870,3818.96627732,3.119833979
2880,3778.47883394,3.130908687
