iterations,fitness,time
0,2372.17059051,8.02300000657e-06
10,2264.84144362,2.26100000091e-05
20,2684.02510607,3.75620000099e-05
30,2719.43018145,4.88670000109e-05
40,2799.41189072,6.27250000136e-05
50,2799.41189072,7.87710000196e-05
60,2872.10198697,9.29940000205e-05
70,3017.51837644,0.000107945000018
80,3091.63148569,0.000122167000022
90,3091.63148569,0.000145142000022
100,3091.63148569,0.000176868000018
110,3091.63148569,0.000191454000017
120,3091.63148569,0.000206406000018
130,3091.63148569,0.000224639000017
140,3091.63148569,0.000242508000014
150,3091.63148569,0.000262565000014
160,3091.63148569,0.000278246000015
170,3091.63148569,0.000306326000015
180,3091.63148569,0.000326018000017
190,3091.63148569,0.000343887000021
200,3091.63148569,0.000361392000016
210,3091.63148569,0.000376708000012
220,3091.63148569,0.000409164000011
230,3091.63148569,0.000426304000015
240,3091.63148569,0.000440162000011
250,3091.63148569,0.000455843000012
260,3091.63148569,0.000493769000009
270,3091.63148569,0.000510544000008
280,3091.63148569,0.000525131000003
290,3091.63148569,0.000543729
300,3091.63148569,0.000560503999999
310,3091.63148569,0.000577278999998
320,3091.63148569,0.000591501999999
330,3091.63148569,0.000607546999994
340,3091.63148569,0.000625050999993
350,3091.63148569,0.000643284999995
360,3091.63148569,0.000660423999996
370,3091.63148569,0.000676833999997
380,3091.63148569,0.000693607999992
390,3141.22552101,0.000725333999988
400,3141.22552101,0.000776387999984
410,3141.22552101,0.000790610999985
420,3141.22552101,0.000807385999984
430,3141.22552101,0.000824890999986
440,3141.22552101,0.000839841999984
450,3141.22552101,0.000862451999978
460,3141.22552101,0.000878497999985
470,3141.22552101,0.000893813999987
480,3141.22552101,0.000911682999984
490,3141.22552101,0.000928092999985
500,3141.22552101,0.000943773999985
510,3141.22552101,0.000959818999988
520,3141.22552101,0.000976228999981
530,3141.22552101,0.000998109999976
540,3141.22552101,0.00101561399998
550,3141.22552101,0.00103238899998
560,3141.22552101,0.00105098699999
570,3141.22552101,0.00106885599999
580,3141.22552101,0.00108453699999
590,3141.22552101,0.00110167699999
600,3141.22552101,0.00111990999999
610,3141.22552101,0.00113668499999
620,3141.22552101,0.001151636
630,3141.22552101,0.001170599
640,3141.22552101,0.001185915
650,3141.22552101,0.00120196100001
660,3141.22552101,0.00123879300001
670,3141.22552101,0.00125556800001
680,3141.22552101,0.00127270700001
690,3141.22552101,0.00128948200001
700,3141.22552101,0.00131099800001
710,3141.22552101,0.00133141900001
720,3141.22552101,0.00135585200001
730,3141.22552101,0.00137590900001
740,3141.22552101,0.00139778900001
750,3141.22552101,0.00141857500001
760,3141.22552101,0.00143571400001
770,3141.22552101,0.00145759400001
780,3141.22552101,0.00147546300001
790,3141.22552101,0.001494061
800,3141.22552101,0.001513753
810,3141.22552101,0.00153235200001
820,3141.22552101,0.001548398
830,3141.22552101,0.001564444
840,3141.22552101,0.00157976000001
850,3141.22552101,0.00159872300001
860,3141.22552101,0.00161367500001
870,3141.22552101,0.00163045000001
880,3141.22552101,0.00165196600001
890,3141.22552101,0.00166801200001
900,3141.22552101,0.00168551600002
910,3141.22552101,0.00170265600001
920,3141.22552101,0.00171979600001
930,3141.22552101,0.00173547700001
940,3141.22552101,0.00175188700001
950,3141.22552101,0.00177012100001
960,3141.22552101,0.00178361400001
970,3141.22552101,0.00182117500001
980,3141.22552101,0.00183758500001
990,3141.22552101,0.00185326600001
1000,3141.22552101,0.00189483800001
1010,3141.22552101,0.00191124900001
1020,3141.22552101,0.00192693000001
1030,3141.22552101,0.00194443500001
1040,3141.22552101,0.00200205300001
1050,3141.22552101,0.00201773400001
1060,3141.22552101,0.00203414400001
1070,3141.22552101,0.00205055400001
1080,3141.22552101,0.002066965
1090,3141.22552101,0.002087022
1100,3141.22552101,0.00210416100001
1110,3141.22552101,0.00211984200001
1120,3141.22552101,0.002137711
1130,3141.22552101,0.00215485100001
1140,3141.22552101,0.002169802
1150,3141.22552101,0.0021884
1160,3141.22552101,0.002214292
1170,3141.22552101,0.002229973
1180,3141.22552101,0.002248206
1190,3141.22552101,0.002264981
1200,3141.22552101,0.002282121
1210,3141.22552101,0.002319317
1220,3141.22552101,0.002341927
1230,3141.22552101,0.002364537
1240,3141.22552101,0.002393711
1250,3141.22552101,0.002415227
1260,3141.22552101,0.002436742
1270,3141.22552101,0.002459717
1280,3141.22552101,0.002480503
1290,3141.22552101,0.002499101
1300,3141.22552101,0.002526086
1310,3141.22552101,0.002547601
1320,3141.22552101,0.002572034
1330,3141.22552101,0.00259354999999
1340,3141.22552101,0.00261616
1350,3141.22552101,0.00263475799999
1360,3141.22552101,0.00267049599999
1370,3141.22552101,0.00269128199999
1380,3141.22552101,0.002713527
1390,3141.22552101,0.002736866
1400,3141.22552101,0.002761299
1410,3141.22552101,0.002780992
1420,3141.22552101,0.002817459
1430,3141.22552101,0.00283715099999
1440,3141.22552101,0.002859031
1450,3141.22552101,0.002908991
1460,3141.22552101,0.002929413
1470,3141.22552101,0.00294618800001
1480,3141.22552101,0.00297062100001
1490,3141.22552101,0.00299177200001
1500,3141.22552101,0.00301255800001
1510,3141.22552101,0.00304136700001
1520,3141.22552101,0.00306142400001
1530,3141.22552101,0.00307929300001
1540,3141.22552101,0.003123419
1550,3141.22552101,0.00314347600001
1560,3141.22552101,0.00316426200001
1570,3141.22552101,0.003204012
1580,3141.22552101,0.00322406900001
1590,3141.22552101,0.00324449100001
1600,3141.22552101,0.0032795
1610,3141.22552101,0.00330101600001
1620,3141.22552101,0.003320708
1630,3141.22552101,0.003353529
1640,3141.22552101,0.00337577400001
1650,3141.22552101,0.003415524
1660,3141.22552101,0.003439957
1670,3141.22552101,0.003465849
1680,3141.22552101,0.00348627
1690,3141.22552101,0.00350887900001
1700,3141.22552101,0.00355336900001
1710,3141.22552101,0.00357233200001
1720,3141.22552101,0.00359603600001
1730,3141.22552101,0.00361718700001
1740,3141.22552101,0.00363906700001
1750,3141.22552101,0.00366167600001
1760,3141.22552101,0.00368173300001
1770,3141.22552101,0.00370252000001
1780,3141.22552101,0.00372658800001
1790,3141.22552101,0.003750291
1800,3141.22552101,0.003772171
1810,3141.22552101,0.003815931
1820,3141.22552101,0.003837447
1830,3141.22552101,0.003855681
1840,3141.22552101,0.00387792600001
1850,3141.22552101,0.00389944100001
1860,3141.22552101,0.00391986300001
1870,3141.22552101,0.00394429600001
1880,3141.22552101,0.00396544700001
1890,3141.22552101,0.00399061000002
1900,3141.22552101,0.00401321900002
1910,3141.22552101,0.00403364000002
1920,3141.22552101,0.00407229500001
1930,3141.22552101,0.00409490500002
1940,3141.22552101,0.00412517200002
1950,3141.22552101,0.00414668700002
1960,3141.22552101,0.00417002600002
1970,3141.22552101,0.00419190600002
1980,3141.22552101,0.00421305700002
1990,3141.22552101,0.00423493700002
2000,3141.22552101,0.00426556900003
2010,3141.22552101,0.00428708500002
2020,3141.22552101,0.00431115400002
2030,3141.22552101,0.00433230400002
2040,3141.22552101,0.00435345500001
2050,3141.22552101,0.00439903800001
2060,3141.22552101,0.00442128300001
2070,3141.22552101,0.00444425700001
2080,3141.22552101,0.00446686600001
2090,3141.22552101,0.00448838100001
2100,3141.22552101,0.00450880200001
2110,3141.22552101,0.00453177700001
2120,3141.22552101,0.00455694000001
2130,3141.22552101,0.004579185
2140,3141.22552101,0.0046007
2150,3141.22552101,0.004620757
2160,3141.22552101,0.00464117800001
2170,3141.22552101,0.00466087100001
2180,3141.22552101,0.004682022
2190,3141.22552101,0.004702808
2200,3141.22552101,0.00472067700001
2210,3141.22552101,0.00474365100001
2220,3141.22552101,0.00476516700001
2230,3141.22552101,0.00479762300001
2240,3141.22552101,0.00484612400001
2250,3141.22552101,0.00486326400001
2260,3141.22552101,0.00489973100001
2270,3141.22552101,0.00492598800001
2280,3141.22552101,0.00496427800001
2290,3141.22552101,0.00498470000001
2300,3141.22552101,0.005039401
2310,3141.22552101,0.005061646
2320,3141.22552101,0.00507988
2330,3141.22552101,0.005122182
2340,3141.22552101,0.005145521
2350,3141.22552101,0.005166307
2360,3141.22552101,0.005199857
2370,3141.22552101,0.005223561
2380,3141.22552101,0.005240336
2390,3141.22552101,0.005268051
2400,3141.22552101,0.005299413
2410,3141.22552101,0.00531910500001
2420,3141.22552101,0.005339527
2430,3141.22552101,0.005360677
2440,3141.22552101,0.005377817
2450,3141.22552101,0.00539823800001
2460,3141.22552101,0.005422307
2470,3141.22552101,0.00545221
2480,3141.22552101,0.00547409
2490,3141.22552101,0.005498158
2500,3141.22552101,0.005522591
2510,3141.22552101,0.005540825
2520,3141.22552101,0.00556306999999
2530,3141.22552101,0.00560500699999
2540,3141.22552101,0.00562725199999
2550,3141.22552101,0.00564913199999
2560,3141.22552101,0.00568632799999
2570,3141.22552101,0.00570674899999
2580,3141.22552101,0.00573008799999
2590,3141.22552101,0.00575014499999
2600,3141.22552101,0.00577275399999
2610,3141.22552101,0.00579390499999
2620,3141.22552101,0.00582927799999
2630,3141.22552101,0.00585152299999
2640,3141.22552101,0.00587704999999
2650,3141.22552101,0.00589820099999
2660,3141.22552101,0.00591789299999
2670,3141.22552101,0.00594633699998
2680,3141.22552101,0.00596967599999
2690,3141.22552101,0.00599009799999
2700,3141.22552101,0.00601234299999
2710,3141.22552101,0.00603349299999
2720,3141.22552101,0.00605391499999
2730,3141.22552101,0.00607397199998
2740,3141.22552101,0.00609366499998
2750,3141.22552101,0.00611408599998
2760,3141.22552101,0.00615128299997
2770,3141.22552101,0.00617279899998
2780,3141.22552101,0.00619249199998
2790,3141.22552101,0.00621364299999
2800,3141.22552101,0.00623588799999
2810,3141.22552101,0.006255215
2820,3141.22552101,0.006272354
2830,3141.22552101,0.006291317
2840,3141.22552101,0.006312833
2850,3141.22552101,0.00633070200001
2860,3141.22552101,0.00635258200001
2870,3141.22552101,0.00637519200001
2880,3141.22552101,0.00639780100001
2890,3141.22552101,0.00641968200001
2900,3141.22552101,0.00644156200001
2910,3141.22552101,0.00645979600001
2920,3141.22552101,0.00649334500001
2930,3141.22552101,0.00651595400001
2940,3141.22552101,0.00653637500001
2950,3141.22552101,0.00656007900001
2960,3141.22552101,0.00658159500001
