iterations,fitness,time
0,3183.97093456,0.000451099000003
10,3153.28014522,0.000966744999999
20,3143.33225852,0.00143863
30,3177.44859096,0.00192947799999
40,3331.28407395,0.002395893
50,3202.23853363,0.002856838
60,3319.7987918,0.003322524
70,3303.24953382,0.00379914899999
80,3217.95652218,0.00425790599999
90,3221.32178971,0.004703534
100,3223.57311997,0.00527606899999
110,3172.64287395,0.00569689999999
120,3278.89106743,0.006152739
130,3154.29227938,0.00657575800001
140,3189.18197629,0.007057124
150,3234.87105716,0.00747868399999
160,3176.27343526,0.00798266
170,3266.98532578,0.00839656299999
180,3229.21980549,0.00880937099998
190,3159.2589069,0.00929584299998
200,3059.38338371,0.00990557399997
210,3144.61738807,0.010364695
220,3181.59239366,0.010836215
230,3255.18228652,0.011268715
240,3271.59642185,0.01174607
250,3209.47343602,0.012165442
260,3246.62229726,0.012677441
270,3316.17797941,0.013171206
280,3337.58290922,0.013599331
290,3334.78798986,0.014060641
300,3399.10593883,0.014534714
310,3406.92381063,0.01504416
320,3317.12433975,0.015572933
330,3350.23960973,0.016084568
340,3359.00428085,0.016622094
350,3380.76258384,0.017117318
360,3392.76451912,0.01757024
370,3429.11450501,0.017998729
380,3469.50795067,0.018472437
390,3435.20519848,0.018931559
400,3488.4041045,0.019657984
410,3464.97184742,0.020142633
420,3522.01210122,0.020609048
430,3549.36157466,0.021072181
440,3567.40131616,0.021491554
450,3588.8319308,0.022045125
460,3551.68408745,0.022495859
470,3558.0851837,0.023008952
480,3590.74228941,0.023441817
490,3612.29393667,0.02391589
500,3585.59958053,0.024347661
510,3584.24453953,0.025111283
520,3545.61897513,0.025666313
530,3499.43061035,0.026190345
540,3507.11395528,0.026700885
550,3555.27345519,0.027190274
560,3522.9906485,0.027622045
570,3522.87785383,0.028166135
580,3501.92057025,0.028600823
590,3507.11395528,0.029090212
600,3477.59399198,0.029599294
610,3461.22923038,0.030013926
620,3516.5242176,0.0305007619999
630,3549.25170827,0.0309252399999
640,3484.98568556,0.031346436
650,3433.62251459,0.031765444
660,3484.12170853,0.032401431
670,3370.33372037,0.032874775
680,3428.21765089,0.0333404599999
690,3386.94162742,0.033843707
700,3353.88520805,0.034366646
710,3371.91315425,0.0347823709999
720,3454.63843646,0.035253891
730,3450.70688966,0.0356743569999
740,3361.4151141,0.0360951869999
750,3378.99741859,0.0365094539999
760,3407.96657519,0.0369660229999
770,3396.73600575,0.037572107
780,3493.92275187,0.038017736
790,3481.22819818,0.038438567
800,3525.30304978,0.038886383
810,3535.73306393,0.039306849
820,3515.24147111,0.0397444549999
830,3469.89662705,0.040199565
840,3452.18635631,0.0406338889999
850,3461.27379716,0.0410408629999
860,3502.17422329,0.0414551299999
870,3523.76260224,0.0419554599999
880,3441.78204845,0.0423813959999
890,3422.82175052,0.0428164489999
900,3427.76490381,0.0432354559999
910,3413.05508228,0.0436646739999
920,3520.55958568,0.0440997269999
930,3414.70414673,0.0445147229999
940,3469.60768505,0.044985149
950,3520.72244788,0.045471621
960,3526.85262346,0.045912144
970,3488.15524503,0.046341727
980,3476.46863674,0.046816894
990,3509.54666591,0.04728732
1000,3538.20713267,0.047733314
1010,3594.7747949,0.048234008
1020,3590.13344537,0.048689847
1030,3537.29188478,0.049105937
1040,3636.17489016,0.049598973
1050,3548.63493993,0.050009958
1060,3580.20825471,0.050442094
1070,3540.12040633,0.05089064
1080,3607.41679824,0.051319129
1090,3575.86594739,0.051735219
1100,3556.26671879,0.052161885
1110,3538.18819357,0.052598397
1120,3605.05933301,0.053072835
