iterations,fitness,time
0,2899.8607784,0.000363213
10,3113.40683116,0.00071913299999
20,3032.87495481,0.00105864199999
30,3098.74381148,0.00140981999998
40,3172.5135111,0.00179491299997
50,3299.51801904,0.00217964099997
60,3309.96824836,0.00256436899997
70,3371.3535345,0.00296514299997
80,3347.76078982,0.00336299999998
90,3314.28547329,0.00371855499999
100,3353.4256573,0.004040195
110,3361.71828661,0.00436001200001
120,3381.98249407,0.004677277
130,3347.69460877,0.005003293
140,3408.32375185,0.00533405
150,3434.8273075,0.00565569
160,3518.56853026,0.00598498799999
170,3386.47615811,0.006367528
180,3435.09287126,0.006695368
190,3513.41534946,0.007019926
200,3594.19129188,0.00735360099999
210,3503.95129645,0.00771134299998
220,3594.8990644,0.00803991199997
230,3536.95372484,0.00840203099996
240,3494.37116975,0.00880426299996
250,3488.50551097,0.00913976099996
260,3459.0887931,0.00968020399996
270,3447.16274529,0.010029559
280,3438.03429757,0.013704354
290,3421.69717459,0.014149983
300,3518.05512432,0.0145369
310,3488.06809826,0.014938038
320,3531.62002218,0.015294322
330,3511.21926949,0.015705672
340,3562.45165398,0.016095506
350,3614.83358897,0.016533112
360,3498.11531573,0.016854752
370,3545.12231179,0.0171745689999
380,3516.9199493,0.0175622149999
390,3584.34496524,0.0179841399999
400,3603.72995953,0.0183068749999
410,3650.11441702,0.0186288799999
420,3651.07204123,0.0189899049999
430,3570.38708387,0.0193202969999
440,3555.15477819,0.0196955439999
450,3545.79443882,0.0200397939999
460,3382.15142204,0.0204908929999
470,3446.47255069,0.0208982309999
480,3423.48574354,0.0212151299999
490,3516.69098674,0.0215429689999
500,3386.04616271,0.0219050879999
510,3430.40463628,0.0224221919999
520,3460.97477762,0.0228521389999
530,3550.35839308,0.0232208219999
540,3447.54439281,0.0235862229999
550,3508.0967928,0.0239155219999
560,3441.03492618,0.0243130139999
570,3444.66204686,0.0247054009999
580,3506.65364413,0.0250879419999
590,3469.06245867,0.0254668359999
600,3397.25525791,0.0258012399999
610,3373.14066172,0.0261298089999
620,3414.08413224,0.0264707769999
630,3439.93135479,0.0268460239999
640,3481.32228608,0.0272989459999
650,3388.70164107,0.0276658059999
660,3259.37313274,0.0280760609999
670,3398.87598603,0.0283820209999
680,3359.96659693,0.0287135069999
690,3386.75829804,0.0290373349999
700,3507.31893683,0.0294082059999
710,3473.17801513,0.0298294019999
720,3471.18990828,0.0301915209999
730,3447.08318797,0.0305664029999
740,3499.80256004,0.0311352909999
750,3481.03205367,0.0315276779999
760,3525.02532895,0.0318781269999
770,3536.30498544,0.0322380579999
780,3660.73105483,0.0326158579999
790,3722.78602924,0.0329436979999
800,3613.32412588,0.0334538729999
810,3631.2896229,0.0337849949999
820,3586.1576161,0.0341379969999
830,3648.33081428,0.0345263719999
840,3654.1449418,0.0348647869999
850,3651.15179352,0.035247692
860,3675.78323035,0.0356477359999
870,3558.15494489,0.036012773
880,3614.05678861,0.036503985
890,3612.76849281,0.036930651
900,3652.23197872,0.037246456
910,3629.25367137,0.037589247
920,3528.46469229,0.037924015
930,3494.40731216,0.038262066
940,3558.91843351,0.038706236
950,3631.93119196,0.039018759
960,3563.96171532,0.039376137
970,3526.70204772,0.039767064
980,3500.74559968,0.040176955
990,3632.92005249,0.040718857
1000,3546.73771429,0.041074777
1010,3505.50915415,0.041396053
1020,3525.54450992,0.041930297
1030,3592.15275025,0.042367538
1040,3725.05428721,0.042831765
1050,3677.74753296,0.043163616
1060,3681.99704285,0.043516982
1070,3665.26628103,0.043856856
1080,3653.45013037,0.044218974
1090,3611.25284454,0.044660591
1100,3560.7423225,0.045035838
1110,3551.52221189,0.045508817
1120,3622.36769098,0.045827905
1130,3525.53096101,0.046303801
1140,3542.26558467,0.046676495
1150,3560.6729741,0.047068517
1160,3532.98178267,0.047414955
1170,3515.58596233,0.047940447
1180,3376.91947845,0.048302566
1190,3497.26464992,0.048712457
1200,3612.68033706,0.049065459
1210,3510.76896378,0.049429401
1220,3520.4010232,0.049820694
1230,3585.54329424,0.050206882
1240,3542.27981718,0.050569365
1250,3541.18761199,0.050984726
1260,3461.20310275,0.051489796
1270,3499.05018429,0.051855562
1280,3541.56477797,0.052203458
1290,3576.81031743,0.05253458
1300,3593.03253369,0.052909827
1310,3613.28281757,0.053276322
1320,3488.19540279,0.053777016
1330,3518.26503224,0.054107408
1340,3449.54414683,0.05448229
1350,3537.99305046,0.054981526
1360,3523.86543614,0.055308272
1370,3482.76912712,0.055638664
1380,3477.20267868,0.056018287
1390,3568.62987028,0.05634248
1400,3575.27570149,0.056663391
1410,3575.25761871,0.056994877
1420,3571.59247807,0.05732527
1430,3550.74139322,0.057656027
1440,3515.65940853,0.057999182
1450,3451.97477699,0.058359842
1460,3541.34377275,0.058752594
1470,3615.21775726,0.059148992
1480,3420.99991498,0.059712774
1490,3408.34518371,0.060268533
1500,3501.79657594,0.06060476
1510,3519.12613986,0.061025591
1520,3576.71663209,0.061470855
1530,3540.06460911,0.061797236
1540,3496.46603912,0.062190716
1550,3498.1067034,0.062774191
1560,3540.98993786,0.063120994
1570,3480.68456455,0.063546931
1580,3511.71712747,0.063979796
1590,3422.92018123,0.064341186
1600,3287.66900335,0.064664649
1610,3645.01244125,0.065184306
1620,3515.29901798,0.065599667
1630,3542.79693056,0.06600117
1640,3436.49559693,0.066438776
1650,3509.2879824,0.066808188
1660,3391.81532362,0.067140404
1670,3421.55613188,0.067563788
1680,3416.26398599,0.067937941
1690,3594.67541291,0.068293496
1700,3582.20204245,0.068618418
1710,3618.59501737,0.068954645
1720,3707.11468284,0.069279568
1730,3620.70544311,0.069669766
1740,3534.69176257,0.070009639
1750,3579.69912394,0.070390356
1760,3508.74901336,0.070754663
1770,3582.53614557,0.07107922
1780,3578.83443519,0.071427846
