iterations,fitness,time
0,1695.86432066,7.29299999591e-06
10,1966.86447923,2.37029999894e-05
20,2362.94771503,3.86549999902e-05
30,2265.10413833,4.9594999993e-05
40,2241.11575245,6.19939999922e-05
50,2317.36506495,9.00729999955e-05
60,2158.14459968,0.000102835999996
70,1864.30592235,0.000115234999996
80,2216.49446655,0.000125810999997
90,2037.44426939,0.000139668999992
100,2085.9239314,0.000152796999991
110,1876.46059773,0.000167383999987
120,2274.06988903,0.000179782999986
130,2393.43251931,0.000190357999983
140,2169.95148518,0.000203850999981
150,2098.56042075,0.000214426999982
160,2195.46988197,0.000228283999988
170,2246.3207697,0.000238494999984
180,2285.72919116,0.000250528999985
190,2189.48007163,0.000261833999986
200,2082.76523626,0.000285172999988
210,2110.25665474,0.000297206999988
220,1984.2044664,0.000310334999988
230,2078.38641279,0.000324191999987
240,1778.60051679,0.000354458999986
250,1605.61031514,0.000368315999985
260,2219.13328475,0.000379255999988
270,2023.41205839,0.000393477999992
280,2189.84701255,0.000405876999999
290,2220.58736882,0.000421192999994
300,1975.00782325,0.000440155999989
310,1725.33756105,0.00045291899999
320,2139.20868355,0.000465317999989
330,2267.10658567,0.00047735199999
340,2426.45919531,0.000490479999989
350,2394.98281456,0.00052548899999
360,2436.60428644,0.000539345999989
370,2647.55684592,0.000552473999988
380,2831.97081143,0.000564143999988
390,3031.07589695,0.000597692999989
400,3092.266263,0.000612279999991
410,3216.22891303,0.000625772999989
420,3252.78892378,0.000638171999988
430,3298.92002741,0.000654217999987
440,3298.92002741,0.000667345999986
450,3298.92002741,0.000679379999987
460,3298.92002741,0.000693236999986
470,3298.92002741,0.000707823999981
480,3298.92002741,0.000720951999988
490,3298.92002741,0.000734444999992
500,3298.92002741,0.000749031999987
510,3341.49501312,0.000763982999985
520,3341.49501312,0.000792791999984
530,3341.49501312,0.000805189999987
540,3341.49501312,0.00083691599999
550,3341.49501312,0.000852231999986
560,3341.49501312,0.000866089999988
570,3341.49501312,0.000879217999987
580,3341.49501312,0.000896357999991
590,3341.49501312,0.000926260999989
600,3341.49501312,0.000940482999994
610,3341.49501312,0.000952881999993
620,3341.49501312,0.000968927999992
630,3341.49501312,0.000982785999994
640,3341.49501312,0.000995548999995
650,3341.49501312,0.001009041
660,3341.49501312,0.001050614
670,3341.49501312,0.00106483699999
680,3341.49501312,0.0010776
690,3341.49501312,0.00109401099999
700,3341.49501312,0.00112172599999
710,3341.49501312,0.00113740699999
720,3341.49501312,0.00115017
730,3341.49501312,0.001164757
740,3341.49501312,0.001181897
750,3341.49501312,0.00120086
760,3341.49501312,0.001214718
770,3341.49501312,0.001230035
780,3341.49501312,0.001246446
790,3341.49501312,0.00126468
800,3341.49501312,0.001280725
810,3341.49501312,0.001298594
820,3341.49501312,0.00131318
830,3341.49501312,0.001328496
840,3341.49501312,0.00134126
850,3341.49501312,0.001357305
860,3341.49501312,0.001371527
870,3341.49501312,0.001386843
880,3341.49501312,0.001408724
890,3341.49501312,0.001424041
900,3341.49501312,0.001437534
910,3341.49501312,0.001454673
920,3341.49501312,0.001472542
930,3341.49501312,0.001487493
940,3341.49501312,0.001505727
950,3341.49501312,0.001523231
960,3341.49501312,0.001538912
970,3341.49501312,0.001553499
980,3341.49501312,0.001568815
990,3341.49501312,0.001584496
1000,3341.49501312,0.001600906
1010,3341.49501312,0.001614399
1020,3341.49501312,0.00163008
1030,3341.49501312,0.001646125
1040,3341.49501312,0.001664723
1050,3341.49501312,0.00168040400001
1060,3341.49501312,0.00169608500001
1070,3341.49501312,0.00171213100001
1080,3341.49501312,0.00172598800001
1090,3341.49501312,0.00174130400001
1100,3341.49501312,0.00175552600001
1110,3341.49501312,0.00177120700001
1120,3341.49501312,0.00179199400002
1130,3341.49501312,0.00180585100001
1140,3341.49501312,0.00183757800001
1150,3341.49501312,0.00188279700001
1160,3341.49501312,0.00189811400001
1170,3341.49501312,0.00191160700001
1180,3341.49501312,0.00192583000001
1190,3341.49501312,0.00194224100001
1200,3341.49501312,0.00195901600001
1210,3341.49501312,0.00197506200001
1220,3341.49501312,0.00199110800001
1230,3341.49501312,0.002006788
1240,3341.49501312,0.002037421
1250,3341.49501312,0.002053102
1260,3341.49501312,0.00210525000001
1270,3341.49501312,0.00212020200001
1280,3341.49501312,0.002139894
1290,3341.49501312,0.00215521
1300,3341.49501312,0.002171984
1310,3341.49501312,0.00218693599999
1320,3341.49501312,0.00220261699999
1330,3341.49501312,0.002215746
1340,3341.49501312,0.002232157
1350,3341.49501312,0.002248568
1360,3341.49501312,0.002269354
1370,3341.49501312,0.00230071599999
1380,3341.49501312,0.002318221
1390,3341.49501312,0.002333173
1400,3341.49501312,0.002348489
1410,3341.49501312,0.00236417
1420,3341.49501312,0.00240319
1430,3341.49501312,0.002414859
1440,3341.49501312,0.002431998
1450,3341.49501312,0.00244694999999
1460,3341.49501312,0.00246226599999
1470,3341.49501312,0.00247502899999
1480,3341.49501312,0.00248998099999
1490,3341.49501312,0.00250347399999
1500,3341.49501312,0.00251915499999
1510,3341.49501312,0.00253592999999
1520,3341.49501312,0.00255051699998
1530,3341.49501312,0.00256583299998
1540,3341.49501312,0.00258224299998
1550,3341.49501312,0.00259792399998
1560,3341.49501312,0.00261214699998
1570,3341.49501312,0.00262782799998
1580,3341.49501312,0.00264350799998
1590,3341.49501312,0.00265736599998
1600,3341.49501312,0.00269055099998
1610,3341.49501312,0.00270623199998
1620,3341.49501312,0.00272081899998
1630,3341.49501312,0.00273832399997
1640,3341.49501312,0.00275400499997
1650,3341.49501312,0.00276932099997
1660,3341.49501312,0.00280104699997
1670,3341.49501312,0.00281599899997
1680,3341.49501312,0.00283095099997
1690,3341.49501312,0.00286194799997
1700,3341.49501312,0.00287835899996
1710,3341.49501312,0.00289440399997
1720,3341.49501312,0.00290971999997
1730,3341.49501312,0.00292467199997
1740,3341.49501312,0.00294363499997
1750,3341.49501312,0.00296113899997
1760,3341.49501312,0.00297645499997
1770,3341.49501312,0.00299359499997
1780,3341.49501312,0.00300781699997
1790,3341.49501312,0.00303443799996
1800,3341.49501312,0.00305121299996
1810,3341.49501312,0.00306652899997
1820,3341.49501312,0.00308038599997
1830,3341.49501312,0.00309570199997
1840,3341.49501312,0.00311138299996
1850,3341.49501312,0.00314420399996
1860,3341.49501312,0.00316024999996
1870,3341.49501312,0.00317447299996
1880,3341.49501312,0.00319161199995
1890,3341.49501312,0.00320765699995
1900,3341.49501312,0.00322041999994
1910,3341.49501312,0.00323646499994
1920,3341.49501312,0.00325178099994
1930,3341.49501312,0.00326563799994
1940,3341.49501312,0.00328095399994
1950,3341.49501312,0.00329699999994
1960,3341.49501312,0.00331085799994
1970,3341.49501312,0.00332617499994
1980,3341.49501312,0.00334039699994
1990,3341.49501312,0.00335644299994
2000,3341.49501312,0.00337212399993
2010,3341.49501312,0.00338743999993
2020,3341.49501312,0.00340713199993
2030,3341.49501312,0.00342171899993
2040,3341.49501312,0.00343703499993
2050,3341.49501312,0.00345162199993
2060,3341.49501312,0.00346657299993
2070,3341.49501312,0.00348152499993
2080,3341.49501312,0.00349684099992
2090,3341.49501312,0.00351033399992
2100,3341.49501312,0.00352601499992
2110,3341.49501312,0.00354278999992
2120,3341.49501312,0.00356138799992
2130,3341.49501312,0.00357779799992
2140,3341.49501312,0.00359457199992
2150,3341.49501312,0.00363322699992
2160,3341.49501312,0.00365000199992
2170,3341.49501312,0.00368099899993
2180,3341.49501312,0.00369704399993
2190,3341.49501312,0.00371272499993
2200,3341.49501312,0.00373533399993
2210,3341.49501312,0.00375210899993
2220,3341.49501312,0.00378091799993
2230,3341.49501312,0.00379987999992
2240,3341.49501312,0.00381592599992
2250,3341.49501312,0.00383160699992
2260,3341.49501312,0.00388594399992
2270,3341.49501312,0.00390636599992
2280,3341.49501312,0.00392058799992
2290,3341.49501312,0.00395559699992
2300,3341.49501312,0.00397091299993
2310,3341.49501312,0.00398586499993
2320,3341.49501312,0.00400227499993
2330,3341.49501312,0.00401795599992
2340,3341.49501312,0.00403363599992
2350,3341.49501312,0.00404895199991
2360,3341.49501312,0.00406426799992
2370,3341.49501312,0.00408468999991
2380,3341.49501312,0.00410110099991
2390,3341.49501312,0.00411495799991
2400,3341.49501312,0.00412954499991
