,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.1816247940063476,0.168420431694202,0.001750612258911133,0.0024633665882828485,0.1,"(32, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 2}",0.7247041336633427,0.7075861079748865,0.7210657034551418,0.7007885413117978,0.691791587461795,0.7091872147733927,0.012309202847125828,205
1,1.9500803470611572,0.3380808088538655,0.0008730411529541016,0.0010815038287796102,0.1,"(32, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 3}",0.8544138840913761,0.8498487055548555,0.855184210166174,0.8255379968307219,0.8450279306410285,0.8460025454568312,0.010859043755957379,179
2,1.6615885734558105,0.2792139603501547,0.0031264305114746095,0.006252861022949218,0.1,"(32, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 4}",0.8737078843849505,0.8617267358203862,0.852200050914935,0.8629172984106606,0.8494416585016361,0.8599987256065138,0.008622251605314041,157
3,0.994204044342041,0.24132205308120921,0.0019398212432861328,0.0026897283838251663,0.1,"(32, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 5}",0.8807277842840138,0.8439443268622171,0.850217747132291,0.8756238037969177,0.8644917873985009,0.8630010898947882,0.014158847754917402,142
4,1.083790159225464,0.23232948345980825,0.0039084434509277345,0.006887333594705494,0.1,"(32, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 6}",0.8924974620916704,0.8739908166591467,0.8534751429121464,0.8594598519834263,0.8651111875085516,0.8689068922309883,0.013595249940780832,120
5,0.9904349327087403,0.16180620618357414,0.0032503604888916016,0.006500720977783203,0.1,"(32, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 7}",0.8642810697654302,0.8616680618609835,0.8773772661333497,0.8671353857057174,0.8631110304843155,0.8667145627899593,0.005625741542587584,128
6,1.2736355304718017,0.2330499132408578,0.0002999305725097656,0.0003999471771024199,0.1,"(32, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 8}",0.9207576762327019,0.9182536759013232,0.9196150729998366,0.9279622017642994,0.9144525354354262,0.9202082324667176,0.004420997764222797,32
7,1.2423352241516112,0.15435488747660178,0.0,0.0,0.1,"(32, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 9}",0.932014568369191,0.9084174685296055,0.9254135830649111,0.9135640179879616,0.907821469803743,0.9174462215510824,0.009643042158271256,46
8,1.2646836280822753,0.10277889346758576,0.0034742355346679688,0.0034719937029054847,0.1,"(32, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 10}",0.9323430105962754,0.9086876145574236,0.9273565366041472,0.9259232276861484,0.9122956174070613,0.9213212013702112,0.009166819272205935,27
9,1.599967622756958,0.23061635187977683,0.008645105361938476,0.005462205438817155,0.1,"(32, 32)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 15}",0.9346247398400047,0.9228073394180271,0.9376560678250095,0.9272468952053888,0.9194907535413259,0.9283651591659513,0.006876020415214581,1
10,1.63434739112854,0.08212756013275484,0.001389455795288086,0.0027789115905761724,0.1,"(32, 32)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 20}",0.9242908361201013,0.9160130641170923,0.9211390806106962,0.9161193563258659,0.895773034123036,0.9146670742593583,0.009953986368634732,61
11,1.0879290103912354,0.11219788620370742,0.001074504852294922,0.001317539142054359,0.1,"(32,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 2}",0.7191912155576144,0.6986858032942138,0.7173179016849034,0.6853629968318794,0.6655011980332829,0.6972118230803788,0.020176615833856264,214
12,1.4170494556427002,0.1612305787424162,0.0,0.0,0.1,"(32,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 3}",0.8504456455280199,0.8326560015226202,0.8394726732406655,0.7894743790257349,0.7693511346340651,0.8162799667902212,0.03128649731947614,195
13,1.7249176025390625,0.2411702874381889,0.0013113021850585938,0.0026226043701171875,0.1,"(32,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 4}",0.8784010294956638,0.8469393984845316,0.8409010744547764,0.8372185865229506,0.8327052108826595,0.8472330599681163,0.016266349802656743,178
14,1.192978811264038,0.31998118887500615,0.0,0.0,0.1,"(32,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 5}",0.869576135557387,0.8543955274257065,0.8586034031175918,0.8770409175215516,0.859928811939929,0.8639089591124332,0.00823481753172784,135
15,1.1327743053436279,0.17539859171405972,0.0027343273162841798,0.003349938805010938,0.1,"(32,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 6}",0.8718760768434289,0.8507223485446703,0.861082806474917,0.8703854382488876,0.8554852919017172,0.8619103924027242,0.00822533171066016,148
