,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,0.6847808361053467,0.13663139984867292,0.006251239776611328,0.007656174641758043,0.1,"(16,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 5}",0.6902835175427309,0.6337980611439308,0.72124350273447,0.6961333218414499,0.6197752039099845,0.6722467214345133,0.038802422347254076,159
26,0.5831828117370605,0.17201689621022254,0.003127431869506836,0.006254863739013673,0.1,"(16,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 6}",0.6421326173750802,0.6435725986126909,0.6424780252299107,0.6388095588003939,0.6498965392982462,0.6433778678632643,0.003626590977186381,160
27,0.7621331691741944,0.17793446737842306,0.0031269073486328127,0.006253814697265625,0.1,"(16,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 7}",0.8751461451027805,0.8798721493372498,0.88983580250868,0.8706064629605499,0.7507004039131144,0.853232192764475,0.05166113786880253,120
28,0.8635237216949463,0.153179830287773,0.0008031845092773438,0.0016063690185546876,0.1,"(16,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 8}",0.8813260302649704,0.8945799197026147,0.8905807114649085,0.8675860758469104,0.8826989130403039,0.8833543300639416,0.009288873596840783,76
29,0.8266730785369873,0.18552699504283904,0.006331157684326172,0.006390442464776565,0.1,"(16,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 9}",0.8849251020391474,0.8364706735399782,0.8893386699201296,0.8922048352037469,0.89251941501816,0.8790917391442324,0.021484127694059423,110
30,1.03045973777771,0.18836566214242978,0.00805807113647461,0.007009399492722756,0.1,"(16,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 10}",0.8850958394022368,0.8598475410569847,0.8869869337931475,0.8802726202750546,0.8783031001761838,0.8781012069407215,0.009652286153132331,115
31,1.8111019134521484,0.2819656990324454,0.007007312774658203,0.008889564375250491,0.1,"(16,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 15}",0.8676154195809715,0.8605282246345795,0.9264723132461595,0.8679329096789826,0.9132874688436609,0.8871672671968709,0.027162567706174385,40
32,2.133524990081787,0.21360096963970424,0.0012452125549316407,0.0024904251098632813,0.1,"(16,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 20}",0.9169514587119214,0.9044492028445332,0.9064652728657127,0.9085755242252265,0.9020899495696152,0.9077062816434017,0.00509746471779301,14
33,0.6112542152404785,0.1974012470967122,0.0021030426025390623,0.004206085205078125,0.1,"(16, 16)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 2}",0.27267668105864856,0.2888225787601119,0.27360557418628756,0.28708900226757367,0.27871786123017644,0.2801823395005596,0.006694612345604998,212
34,0.5064122676849365,0.055693280404297926,0.0063496589660644535,0.007778093299713114,0.1,"(16, 16)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 3}",0.4503562585724325,0.4164439336139749,0.45445264022921833,0.4159131782284492,0.4042785348204067,0.4282889090928964,0.020206281059394583,183
35,0.802699613571167,0.2716855694928163,0.0063593387603759766,0.0077905094625928826,0.1,"(16, 16)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 4}",0.5235648412111747,0.5168741356500598,0.5219325190143523,0.4211982323163444,0.5225203995395312,0.5012180255462926,0.04007628385938813,176
36,0.889681625366211,0.1581516556705592,0.0,0.0,0.1,"(16, 16)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 5}",0.6915913328667187,0.6307407619124467,0.7416751371200117,0.6963478844106638,0.6269548159312165,0.6774619864482114,0.0433900711845828,146
37,0.6850197792053223,0.15408012616501313,0.0036341667175292967,0.0060239736007839904,0.1,"(16, 16)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 6}",0.7841813633292092,0.6501865387440755,0.7885586203716367,0.638650377893132,0.7923088159469762,0.7307771432570058,0.07065273242453458,136
38,0.9260940551757812,0.11399943500462728,0.0031264305114746095,0.006252861022949219,0.1,"(16, 16)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 7}",0.8761094091372674,0.8803311635132688,0.8930618127334552,0.8722484990853445,0.8969936574501816,0.8837489083839035,0.00963800713868855,71
39,0.9699622631072998,0.28248779990532885,0.009503793716430665,0.00776299248177094,0.1,"(16, 16)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 8}",0.8844360557595544,0.8941007014382996,0.8885582871779736,0.8661540675985427,0.8784186365975517,0.8823335497143845,0.009578475182443346,87
40,1.1764616012573241,0.2951855005915498,0.009754133224487305,0.008134697326994038,0.1,"(16, 16)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 9}",0.8995714617229856,0.8311659637163503,0.8923911721180228,0.8948829292962355,0.8960701917843596,0.8828163437275908,0.025928517306813805,80
41,1.0797525882720946,0.11588384914522383,0.0017030715942382812,0.0034061431884765624,0.1,"(16, 16)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 10}",0.8872349865579682,0.8598475410569847,0.8900838135407226,0.8888933099302273,0.8701789664007812,0.8792477234973367,0.01210672532320551,108
42,2.028211307525635,0.32361709421604373,0.006251811981201172,0.007656875909570553,0.1,"(16, 16)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 15}",0.8816658788776153,0.8755590670252029,0.9273647745312721,0.8738697809970545,0.9132597905832239,0.8943438584028737,0.02182191920879231,25
43,2.229168748855591,0.10908350175361839,0.005924129486083984,0.007308230012727019,0.1,"(16, 16)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 20}",0.9141671756274133,0.8691722522840051,0.9118710468336674,0.9067898099395121,0.9015889853507278,0.900717854007065,0.016358670294424033,20
44,0.8031648635864258,0.19186324045497616,0.0032381057739257813,0.006476211547851563,0.1,"(32, 16, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 2}",0.2724760070422098,0.2893762886161474,0.27812700962455505,0.2888995456063562,0.27816771693003217,0.2814093135638601,0.006643217606407083,202
45,0.7939754962921143,0.18846771670247306,0.006847476959228516,0.008438762658497795,0.1,"(32, 16, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 3}",0.435972288944935,0.41907046509245993,0.46608541030885614,0.4159783383921315,0.40468904385160537,0.4283591093179976,0.021359160516909594,182
46,1.0601218223571778,0.1966692331924404,0.0,0.0,0.1,"(32, 16, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 4}",0.5232179405947324,0.5195084532098189,0.5293221704459581,0.5621515274396475,0.5214043805456052,0.5311208944471524,0.01586096910929695,168
47,0.9731754302978516,0.31967274098298853,0.0,0.0,0.1,"(32, 16, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 5}",0.693041377443448,0.6333044962367869,0.745379669022218,0.6983481612655917,0.6211499318284174,0.6782447271592924,0.045628125867010906,144
48,0.9391716480255127,0.26515936677189667,0.008393192291259765,0.0071939385294072945,0.1,"(32, 16, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 6}",0.7908912110249429,0.7900741876067419,0.7885586203716367,0.7870471216683639,0.785561905296411,0.7884266091936193,0.0019450304890406293,122
49,1.0876986503601074,0.2227170693978978,0.009495925903320313,0.0077566010425346435,0.1,"(32, 16, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 7}",0.8792166998597809,0.8788923860761382,0.8928364333448177,0.8733559187974155,0.898779371735896,0.8846161619628097,0.009559061148637965,63
50,1.3760606288909911,0.20900701306681976,0.0,0.0,0.1,"(32, 16, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 8}",0.8843388198396486,0.8966259654477972,0.8922274796822818,0.8712233767977637,0.886490628425558,0.8861812540386097,0.008635707368784879,43
51,1.198893404006958,0.23594946514060103,0.0015034675598144531,0.0030069351196289062,0.1,"(32, 16, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 9}",0.8992241756614139,0.8391523167019009,0.8936596853304413,0.8957416569091732,0.9011575134010578,0.8857870696007974,0.02346349686960178,48
52,1.3903746128082275,0.17427968746774491,0.0032387733459472655,0.006477546691894531,0.1,"(32, 16, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 10}",0.8865594300981383,0.8660400542270797,0.8944553089722173,0.8864302557430351,0.8743945600159337,0.881575921811281,0.010071878327670099,92
53,2.066442680358887,0.21377425810515205,0.010583114624023438,0.005960770304272666,0.1,"(32, 16, 32)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 15}",0.8794892031408669,0.8819482723957099,0.9214597645556571,0.8753270664417501,0.9103520978349139,0.8937152808737796,0.018576922562988697,26
54,2.543721389770508,0.1484096396068571,0.00455322265625,0.006190289272721625,0.1,"(32, 16, 32)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 20}",0.9170284736246631,0.9053987249022489,0.9113868100118024,0.9091292340812619,0.9028832893715755,0.9091653063983104,0.004907476998154205,6
55,0.7542123794555664,0.4255037154419404,0.0,0.0,0.01,"(32, 32)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 2}",0.2714589106077218,0.2964764036946399,0.2748303063278517,0.28784486016628874,0.27590057269860224,0.2813022106990209,0.009391657905655711,203
56,0.6796154499053955,0.16656528564151496,0.002904844284057617,0.003561217811307137,0.01,"(32, 32)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 3}",0.43107019778947464,0.4171618087037093,0.4623801818197661,0.41474681129853547,0.4042785348204067,0.4259275068863785,0.020128428599843068,189
57,1.029353380203247,0.29665341735951567,0.00793304443359375,0.006972135904013963,0.01,"(32, 32)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 4}",0.5328166806516934,0.5169431358862724,0.5304206756871147,0.5638126570077538,0.5246020549642098,0.5337190408394089,0.016011680855670122,164
