,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.32581477165222167,0.024305040286151543,0.0004368305206298828,0.0008736610412597658,0.1,"(32, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 2}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
1,0.3199817657470703,0.013483116147636417,0.002267932891845703,0.0018277572119311989,0.1,"(32, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 3}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
2,0.44295902252197267,0.1640659677068841,0.001749420166015625,0.0014374511048648728,0.1,"(32, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 4}",0.14285714285714285,0.14285714285714285,0.21060258877806645,0.14285714285714285,0.14285714285714288,0.1564062320413276,0.02709817836836944,66
3,0.6675158023834229,0.19317310995655337,0.0,0.0,0.1,"(32, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 5}",0.22299621836468272,0.2529404973644917,0.22451926656029042,0.14285714285714285,0.14285714285714288,0.19723405360075014,0.04566196820201871,51
4,0.37564806938171386,0.010602324037794354,0.002200746536254883,0.0019718127627464306,0.1,"(32, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 6}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
5,0.42975683212280275,0.033222188062665664,0.003127002716064453,0.006254005432128906,0.1,"(32, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 7}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
6,0.4320233821868896,0.028257145555118574,0.0031269073486328127,0.006253814697265625,0.1,"(32, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 8}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
7,0.4348576545715332,0.02427182080215631,0.0,0.0,0.1,"(32, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 9}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
8,0.9620415210723877,0.9564983543024104,0.0,0.0,0.1,"(32, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 10}",0.14285714285714285,0.8929285698441185,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.29287142825453794,0.3000285707947903,39
9,0.620708417892456,0.01840106454659736,9.908676147460938e-05,0.00019817352294921876,0.1,"(32, 32)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 15}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
10,1.4395256519317627,0.7810056583766013,0.0,0.0,0.1,"(32, 32)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 20}",0.14285714285714285,0.914881984348781,0.911107882118237,0.14285714285714285,0.14285714285714288,0.4509122590076893,0.37729081126440733,29
11,0.232319974899292,0.011435166492133659,0.005662107467651367,0.007065761711347383,0.1,"(32,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 2}",0.14357501794687724,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14357864357864358,0.1431450180193899,0.0003525754927369419,99
12,0.3063191413879395,0.017175388205783966,0.006702136993408203,0.007333756065802681,0.1,"(32,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 3}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
13,0.31712188720703127,0.018666258126864965,0.0,0.0,0.1,"(32,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 4}",0.14285714285714285,0.18305814788226848,0.21823402727925342,0.14285714285714285,0.14285714285714288,0.16597272074659009,0.030417579799842328,60
14,0.3034635066986084,0.027933621066464777,0.0028029918670654298,0.0056059837341308595,0.1,"(32,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 5}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
15,0.29636545181274415,0.019269606582516086,0.0023021697998046875,0.004604339599609375,0.1,"(32,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 6}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714285,1.2412670766236365e-17,101
