iterations,fitness,time,fevals
0,16.0,1.89629999987e-05,11
10,11.0,4.95949999983e-05,21
20,11.0,8.02269999998e-05,31
30,12.0,0.000106119,41
40,14.0,0.000126906,51
50,11.0,0.000151339,61
60,11.0,0.000172124999999,71
70,13.0,0.000197651999999,81
80,11.0,0.000218437999999,91
90,13.0,0.000239224,101
100,16.0,0.000262928,111
110,11.0,0.000284444,121
120,12.0,0.000303407000001,131
130,13.0,0.000326017000001,141
140,14.0,0.000348991000001,151
150,12.0,0.000367954000001,161
160,12.0,0.000385823000002,171
170,13.0,0.000408798000002,181
180,12.0,0.000429220000001,191
190,13.0,0.000447818000001,201
200,14.0,0.000467875,211
210,12.0,0.000487203,221
220,13.0,0.000514189,231
230,12.0,0.000532058000001,241
240,15.0,0.000552845000001,251
250,14.0,0.000571079000002,261
260,12.0,0.000592230000002,271
270,13.0,0.000617393000002,281
280,14.0,0.000641462000003,291
290,13.0,0.000659331000003,301
300,13.0,0.000675377000002,311
310,14.0,0.000695069000002,321
320,19.0,0.000728254000002,331
330,14.0,0.000747946000002,341
340,16.0,0.000766909000003,351
350,14.0,0.000787695000003,361
360,13.0,0.000814681000003,371
370,15.0,0.000840208000003,381
380,15.0,0.000867923000003,391
390,13.0,0.000886521000004,401
400,12.0,0.000906213000004,411
410,12.0,0.000924447000004,421
420,14.0,0.000944504000005,431
430,14.0,0.000963831000005,441
440,14.0,0.000994099000005,451
450,14.0,0.00101670900001,461
460,14.0,0.00104296500001,471
470,14.0,0.00106812700001,481
480,14.0,0.001101312,491
490,14.0,0.001127203,501
500,14.0,0.00116585800001,511
510,14.0,0.00121034800001,521
520,15.0,0.00123769800001,531
530,15.0,0.00125593200001,541
540,15.0,0.00128218800001,551
550,15.0,0.00130698500001,561
560,15.0,0.00133360600001,571
570,15.0,0.00135548600001,581
580,15.0,0.00138283600001,591
590,16.0,0.00140471600001,601
600,17.0,0.001483485,611
610,17.0,0.001508647,621
620,17.0,0.00152979800001,631
630,17.0,0.001560795,641
640,17.0,0.00158304000001,651
650,17.0,0.00160273200001,661
660,17.0,0.001624612,671
670,17.0,0.001651233,681
680,17.0,0.00167676,691
690,17.0,0.001701193,701
700,17.0,0.001727814,711
710,17.0,0.001752612,721
720,17.0,0.00177741,731
730,21.0,0.00183831000001,741
740,21.0,0.001879153,751
750,21.0,0.001905045,761
760,22.0,0.001934219,771
770,22.0,0.001956464,781
780,24.0,0.001980532,791
790,24.0,0.002008611,801
800,25.0,0.002035962,811
810,26.0,0.002059301,821
820,26.0,0.002084098,831
830,26.0,0.002121295,841
840,29.0,0.002143905,851
850,29.0,0.002164692,861
860,30.0,0.002185843,871
870,30.0,0.002215017,881
880,30.0,0.002235803,891
890,30.0,0.002254401,901
900,31.0,0.002282116,911
910,31.0,0.002302538,921
920,32.0,0.002322231,931
930,32.0,0.002344841,941
940,34.0,0.002366721,951
950,34.0,0.002390425,961
960,34.0,0.002423245,971
970,34.0,0.002445125,981
980,34.0,0.002464453,991
990,34.0,0.002494356,1001
1000,34.0,0.002524988,1011
1010,35.0,0.002565102,1021
1020,35.0,0.002582971,1031
1030,35.0,0.00260704,1041
1040,35.0,0.002631838,1051
1050,35.0,0.002651165,1061
1060,35.0,0.002676327,1071
1070,35.0,0.002697478,1081
1080,35.0,0.002719358,1091
1090,36.0,0.002740509,1101
1100,36.0,0.002762389,1111
1110,36.0,0.002795574,1121
1120,36.0,0.00281709,1131
1130,36.0,0.002841523,1141
1140,36.0,0.002862309,1151
1150,36.0,0.002893306,1161
1160,36.0,0.002917739,1171
1170,36.0,0.00294436,1181
1180,36.0,0.002971346,1191
1190,36.0,0.002991767,1201
1200,36.0,0.003019482,1211
1210,36.0,0.003040633,1221
1220,36.0,0.003069442,1231
1230,36.0,0.003092781,1241
1240,36.0,0.003115026,1251
1250,36.0,0.003136542,1261
1260,36.0,0.003163163,1271
1270,36.0,0.003193796,1281
1280,37.0,0.003214582,1291
1290,37.0,0.003237921,1301
1300,37.0,0.003257978,1311
1310,37.0,0.003279858,1321
1320,37.0,0.003300645,1331
1330,37.0,0.003326537,1341
1340,37.0,0.00335097,1351
1350,39.0,0.003377226,1361
1360,39.0,0.003403117,1371
1370,39.0,0.003423539,1381
1380,39.0,0.003445055,1391
1390,45.0,0.003466571,1401
1400,45.0,0.003495744,1411
1410,45.0,0.00351653,1421
1420,45.0,0.003537681,1431
1430,45.0,0.003559926,1441
1440,50.0,0.003580713,1451
1450,50.0,0.003601499,1461
1460,50.0,0.003623015,1471
1470,50.0,0.003642707,1481
1480,50.0,0.003664952,1491
1490,51.0,0.00368428,1501
1500,51.0,0.00370543,1511
1510,51.0,0.003726946,1521
1520,51.0,0.003749555,1531
1530,51.0,0.003775812,1541
1540,51.0,0.003797692,1551
1550,51.0,0.00381665499999,1561
1560,51.0,0.00384181699999,1571
1570,51.0,0.003867344,1581
1580,51.0,0.003887036,1591
1590,51.0,0.003906364,1601
1600,51.0,0.003927514,1611
1610,51.0,0.003951218,1621
1620,51.0,0.003972734,1631
1630,51.0,0.003996438,1641
1640,51.0,0.004017224,1651
1650,51.0,0.004047491,1661
1660,51.0,0.004070101,1671
1670,51.0,0.004112039,1681
1680,51.0,0.004169657,1691
1690,51.0,0.004191537,1701
1700,51.0,0.00422216999999,1711
1710,51.0,0.004253897,1721
1720,51.0,0.004281612,1731
1730,51.0,0.004303128,1741
1740,51.0,0.004342147,1751
1750,51.0,0.004363298,1761
1760,51.0,0.004397577,1771
1770,51.0,0.004423833,1781
1780,51.0,0.00444462,1791
1790,51.0,0.004470876,1801
1800,51.0,0.004496038,1811
1810,52.0,0.004519377,1821
1820,52.0,0.00454454,1831
1830,52.0,0.004571161,1841
1840,52.0,0.004603617,1851
1850,52.0,0.004665246,1861
1860,52.0,0.004691867,1871
1870,53.0,0.004719582,1881
1880,53.0,0.00474365,1891
1890,53.0,0.004771365,1901
1900,53.0,0.004878578,1911
1910,58.0,0.004916139,1921
1920,58.0,0.004938019,1931
1930,58.0,0.004983968,1941
1940,58.0,0.00500913,1951
1950,58.0,0.005029186,1961
1960,61.0,0.005060547,1971
1970,61.0,0.00512910499999,1981
1980,61.0,0.00515244399999,1991
1990,61.0,0.00521589699999,2001
2000,61.0,0.00524652899999,2011
2010,62.0,0.00527205599999,2021
2020,62.0,0.00529648899999,2031
2030,62.0,0.00533259099999,2041
2040,62.0,0.00535775299999,2051
2050,62.0,0.00538327999999,2061
2060,62.0,0.00540734799999,2071
2070,62.0,0.00543251,2081
2080,62.0,0.005456943,2091
2090,63.0,0.00548247,2101
2100,63.0,0.00550435,2111
2110,63.0,0.005527689,2121
2120,63.0,0.005548111,2131
2130,63.0,0.005569262,2141
2140,63.0,0.005601718,2151
2150,63.0,0.005631621,2161
2160,63.0,0.00565423,2171
2170,63.0,0.00567611,2181
2180,65.0,0.00569397899999,2191
2190,65.0,0.00571403599999,2201
2200,65.0,0.00573846899999,2211
2210,65.0,0.00576180799999,2221
2220,65.0,0.00578077099999,2231
2230,67.0,0.00581432099999,2241
2240,68.0,0.00583802499999,2251
2250,68.0,0.00585662299999,2261
2260,68.0,0.00587485699999,2271
2270,68.0,0.00590147799999,2281
2280,68.0,0.00592736999999,2291
2290,68.0,0.00594706199999,2301
2300,68.0,0.00597404799999,2311
2310,68.0,0.00599301099999,2321
2320,68.0,0.00601817299999,2331
2330,68.0,0.00603786499999,2341
2340,68.0,0.00606193299999,2351
2350,68.0,0.00608782399999,2361
2360,68.0,0.00610751599999,2371
2370,68.0,0.00616878099999,2381
2380,68.0,0.00618956699999,2391
2390,68.0,0.00621472899999,2401
2400,68.0,0.00623405699999,2411
2410,68.0,0.00626541799999,2421
2420,68.0,0.00628912199999,2431
2430,68.0,0.00631319099999,2441
2440,75.0,0.00633725999999,2451
2450,75.0,0.00637263299999,2461
2460,75.0,0.00639743099999,2471
2470,75.0,0.00643462799999,2481
2480,75.0,0.00645468499999,2491
2490,75.0,0.006473648,2501
2500,75.0,0.006494069,2511
2510,75.0,0.00651448999999,2521
2520,75.0,0.00657903599999,2531
2530,75.0,0.00660346899999,2541
2540,75.0,0.006626078,2551
2550,75.0,0.006645041,2561
2560,75.0,0.006665462,2571
2570,75.0,0.006711411,2581
2580,75.0,0.006730374,2591
2590,75.0,0.006749337,2601
2600,75.0,0.0067745,2611
2610,75.0,0.006794556,2621
2620,75.0,0.006818259,2631
2630,75.0,0.006837586,2641
2640,75.0,0.00687514700001,2651
2650,75.0,0.00689994500001,2661
2660,75.0,0.00692437800001,2671
2670,75.0,0.00694589400001,2681
2680,75.0,0.00697032700001,2691
2690,75.0,0.00698746700001,2701
2700,75.0,0.00700752400001,2711
2710,75.0,0.00702466300001,2721
2720,75.0,0.00704617900001,2731
2730,75.0,0.00706550700001,2741
2740,75.0,0.00708556400001,2751
2750,75.0,0.00710598600001,2761
2760,75.0,0.00712385400001,2771
2770,76.0,0.007174543,2781
2780,76.0,0.007190589,2791
2790,76.0,0.007209188,2801
2800,76.0,0.007243467,2811
2810,76.0,0.007260607,2821
2820,76.0,0.007280664,2831
2830,76.0,0.007298168,2841
2840,76.0,0.007316036,2851
2850,77.0,0.007336823,2861
2860,77.0,0.007355057,2871
2870,77.0,0.007389336,2881
2880,77.0,0.00740684,2891
2890,77.0,0.007425074,2901
2900,78.0,0.007444037,2911
2910,78.0,0.007462271,2921
2920,78.0,0.007491445,2931
2930,78.0,0.00752536,2941
2940,78.0,0.007544688,2951
2950,78.0,0.007580426,2961
2960,78.0,0.007599388,2971
2970,81.0,0.007619445,2981
2980,82.0,0.00764169,2991
2990,82.0,0.007659924,3001
3000,82.0,0.007680346,3011
3010,82.0,0.007696757,3021
3020,82.0,0.00771572,3031
3030,82.0,0.007733953,3041
3040,82.0,0.00775328,3051
3050,82.0,0.007773701,3061
3060,82.0,0.0077923,3071
3070,82.0,0.007811627,3081
3080,83.0,0.007835695,3091
3090,83.0,0.007860128,3101
3100,83.0,0.007879455,3111
3110,83.0,0.007896594,3121
3120,84.0,0.007927227,3131
3130,84.0,0.007943638,3141
3140,84.0,0.007964789,3151
3150,84.0,0.007984117,3161
3160,84.0,0.008008915,3171
