iterations,fitness,time,fevals
0,22.0,0.000695792999998,287
10,23.0,0.000996282000003,477
20,28.0,0.00127926700001,665
30,29.0,0.00160637800001,854
40,28.0,0.00210452000002,1038
50,29.0,0.00245022900002,1231
60,29.0,0.00274889500002,1418
70,28.0,0.00303990300002,1607
80,29.0,0.00344651100001,1801
90,29.0,0.00372913200001,1981
100,29.0,0.00398914200001,2166
110,29.0,0.00430385300001,2348
120,29.0,0.00462111700001,2532
130,29.0,0.00489243200001,2716
140,29.0,0.00518781600002,2903
150,29.0,0.00548392900002,3093
160,29.0,0.00577420800002,3283
170,29.0,0.00608235500003,3467
180,30.0,0.00634528300003,3649
190,29.0,0.00662279800003,3835
200,29.0,0.00689411400003,4024
210,30.0,0.00715631300003,4213
220,30.0,0.00744878000003,4392
230,30.0,0.00769274500003,4579
240,30.0,0.00798302300003,4763
250,30.0,0.00828351300003,4948
260,30.0,0.00868100500003,5135
270,30.0,0.00894648600003,5325
280,30.0,0.00927578400002,5507
290,30.0,0.00955694500002,5695
300,30.0,0.00982899000002,5884
310,30.0,0.01010067,6069
320,30.0,0.010512749,6259
330,30.0,0.010847518,6444
340,30.0,0.011173899,6626
350,30.0,0.011697202,6813
360,30.0,0.011991857,7002
370,30.0,0.01232152,7184
380,30.0,0.012588824,7373
390,31.0,0.01289843,7562
400,31.0,0.013155159,7740
410,30.0,0.01349868,7928
420,30.0,0.014017972,8112
430,30.0,0.014300957,8295
440,31.0,0.014568991,8477
450,31.0,0.014823896,8663
460,31.0,0.015092659,8852
470,31.0,0.015451496,9039
480,32.0,0.015765113,9228
490,32.0,0.016045181,9416
500,32.0,0.016281123,9599
510,32.0,0.016562285,9786
520,32.0,0.017157429,9975
530,32.0,0.017405406,10163
540,32.0,0.017691309,10352
550,32.0,0.017941838,10540
560,32.0,0.018364493,10731
570,32.0,0.018614658,10919
580,32.0,0.018894361,11108
590,32.0,0.0192284,11288
600,33.0,0.019479659,11475
610,32.0,0.019736753,11667
620,32.0,0.019994211,11852
630,33.0,0.020593001,12039
640,32.0,0.020884008,12228
650,32.0,0.021128338,12415
660,32.0,0.021428828,12598
670,32.0,0.021681181,12790
680,32.0,0.024070144,12975
690,32.0,0.024368081,13162
700,32.0,0.02463028,13348
710,32.0,0.02494098,13537
720,32.0,0.025206825,13725
730,32.0,0.025479235,13915
740,32.0,0.025716636,14099
750,33.0,0.025966801,14285
760,32.0,0.026389455,14466
770,32.0,0.0266615,14650
780,32.0,0.026938651,14834
790,32.0,0.027178604,15017
800,32.0,0.027453201,15205
810,32.0,0.027719411,15391
820,32.0,0.027973587,15581
830,33.0,0.028328777,15764
840,33.0,0.028604833,15946
850,32.0,0.028857915,16133
860,32.0,0.029156216,16320
870,32.0,0.029426073,16508
880,32.0,0.029782357,16696
890,33.0,0.030027051,16886
900,33.0,0.030324988,17065
910,33.0,0.030583176,17249
920,33.0,0.030839176,17433
930,33.0,0.031077671,17619
940,33.0,0.031501055,17797
950,37.0,0.031744291,17987
960,37.0,0.031982421,18169
970,37.0,0.03223222,18354
980,37.0,0.03248129,18542
990,37.0,0.0327329140001,18729
1000,38.0,0.0329900070001,18915
1010,37.0,0.0333327980001,19105
1020,37.0,0.03364131,19296
1030,38.0,0.033903873,19486
1040,38.0,0.034179564,19669
1050,38.0,0.034449056,19852
1060,39.0,0.0347134430001,20038
1070,38.0,0.0350332600001,20226
1080,38.0,0.0353078580001,20413
1090,39.0,0.035581726,20600
1100,39.0,0.035856324,20784
1110,39.0,0.036174317,20963
1120,39.0,0.036438704,21147
1130,40.0,0.0367614390001,21336
1140,39.0,0.0370236370001,21521
1150,40.0,0.0372614030001,21705
1160,39.0,0.03750938,21893
1170,39.0,0.037955008,22080
1180,40.0,0.038196785,22265
1190,40.0,0.038507485,22447
1200,40.0,0.038753638,22634
1210,41.0,0.039057045,22820
1220,40.0,0.0393455,23005
1230,40.0,0.039637237,23191
1240,40.0,0.039879014,23375
1250,40.0,0.040139025,23557
1260,41.0,0.040810385,23744
1270,41.0,0.041176515,23930
1280,41.0,0.041458771,24114
1290,41.0,0.041924821,24297
1300,41.0,0.04216441,24486
1310,41.0,0.042451407,24674
1320,40.0,0.042778882,24865
1330,40.0,0.043021024,25048
1340,40.0,0.043295257,25235
1350,40.0,0.043674151,25423
1360,40.0,0.043987768,25609
1370,40.0,0.044242308,25797
1380,41.0,0.044568689,25986
1390,41.0,0.04482797,26171
1400,41.0,0.045210146,26359
