iterations,fitness,time,fevals
0,23.0,0.131989932,1000
10,28.0,0.23935688,2100
20,34.0,0.307465118,3200
30,38.0,0.356361367,4300
40,36.0,0.402565246,5400
50,36.0,0.461950176,6500
60,35.0,0.513357553,7600
70,34.0,0.563670186,8700
80,35.0,0.612426401,9800
90,39.0,0.661409806,10900
100,34.0,0.708543962,12000
110,35.0,0.758218784,13100
120,35.0,0.808906299,14200
130,35.0,0.857209957,15300
140,36.0,0.907376356,16400
150,34.0,0.955534145,17500
160,39.0,1.008738987,18600
170,45.0,1.059816336,19700
180,42.0,1.108517486,20800
190,42.0,1.15556011,21900
200,44.0,1.201201666,23000
210,44.0,1.247530992,24100
220,42.0,1.293649903,25200
230,42.0,1.34137045,26300
240,42.0,1.388185883,27400
250,42.0,1.43499621,28500
260,44.0,1.483626613,29600
270,42.0,1.53174757,30700
280,42.0,1.578658183,31800
290,41.0,1.625603804,32900
300,43.0,1.675392769,34000
310,43.0,1.725000856,35100
320,43.0,1.776268563,36200
330,47.0,1.826409071,37300
340,46.0,1.876956917,38400
350,45.0,1.931048641,39500
360,44.0,1.981935267,40600
370,43.0,2.033176354,41700
380,43.0,2.084422911,42800
390,46.0,2.135862743,43900
400,43.0,2.184779778,45000
410,42.0,2.236009195,46100
420,49.0,2.286589132,47200
430,43.0,2.338038446,48300
440,44.0,2.39034729,49400
450,43.0,2.440371103,50500
460,46.0,2.49034678,51600
470,43.0,2.537500628,52700
480,48.0,2.585965471,53800
490,44.0,2.635516305,54900
500,42.0,2.686355524,56000
510,43.0,2.736281605,57100
520,44.0,2.785218697,58200
530,43.0,2.835158636,59300
540,46.0,2.886634206,60400
550,43.0,2.941416617,61500
560,47.0,2.990442689,62600
570,44.0,3.039787119,63700
580,43.0,3.088730046,64800
590,43.0,3.142413338,65900
600,44.0,3.193436716,67000
610,43.0,3.242895653,68100
620,46.0,3.291722249,69200
630,43.0,3.33934397,70300
640,46.0,3.389314541,71400
650,46.0,3.43807185,72500
660,47.0,3.490184501,73600
670,47.0,3.539791494,74700
680,47.0,3.591489514,75800
690,46.0,3.641409031,76900
700,47.0,3.693591335,78000
710,47.0,3.745029344,79100
720,47.0,3.796850258,80200
730,49.0,3.849604731,81300
740,50.0,3.89817934,82400
750,50.0,3.948880348,83500
760,50.0,3.998751363,84600
770,47.0,4.047508672,85700
780,47.0,4.096498277,86800
790,47.0,4.144975153,87900
800,47.0,4.194321041,89000
810,47.0,4.244071715,90100
820,47.0,4.29314483,91200
830,48.0,4.339312242,92300
840,47.0,4.387786566,93400
850,48.0,4.437234563,94500
860,46.0,4.487656598,95600
870,48.0,4.539406037,96700
880,47.0,4.592341387,97800
890,49.0,4.642987695,98900
900,48.0,4.69357602,100000
910,48.0,4.744662851,101100
920,48.0,4.796379834,102200
930,47.0,4.847306573,103300
940,47.0,4.896279767,104400
950,46.0,4.949129055,105500
960,46.0,4.99963387,106600
970,46.0,5.048293812,107700
980,47.0,5.098071107,108800
990,49.0,5.148858178,109900
1000,47.0,5.199500838,111000
1010,47.0,5.248943729,112100
1020,47.0,5.299870833,113200
1030,48.0,5.349797643,114300
1040,48.0,5.399915541,115400
1050,46.0,5.44860101,116500
1060,47.0,5.496156726,117600
1070,50.0,5.542431351,118700
1080,49.0,5.591188295,119800
1090,47.0,5.639016785,120900
1100,47.0,5.688086253,122000
1110,46.0,5.736215233,123100
1120,47.0,5.784294253,124200
1130,49.0,5.834927797,125300
1140,47.0,5.885557694,126400
1150,47.0,5.935297428,127500
1160,48.0,5.984377836,128600
1170,47.0,6.034627016,129700
1180,47.0,6.08387736,130800
1190,47.0,6.131297783,131900
1200,48.0,6.178408965,133000
1210,46.0,6.227819036,134100
1220,47.0,6.277479636,135200
1230,47.0,6.328100781,136300
1240,47.0,6.379441423,137400
1250,47.0,6.4268458,138500
1260,47.0,6.473834452,139600
1270,46.0,6.523022803,140700
1280,49.0,6.573668016,141800
1290,50.0,6.623133152,142900
1300,50.0,6.673910377,144000
1310,54.0,6.723486008,145100
1320,54.0,6.773249081,146200
1330,50.0,6.819411753,147300
1340,50.0,6.867804025,148400
1350,50.0,6.914446603,149500
1360,50.0,6.961037764,150600
1370,54.0,7.00877691,151700
1380,50.0,7.054912231,152800
1390,50.0,7.103866462,153900
1400,50.0,7.154122206,155000
1410,50.0,7.202305886,156100
1420,50.0,7.251975603,157200
1430,50.0,7.303358182,158300
1440,50.0,7.354283827,159400
1450,50.0,7.410243763,160500
1460,50.0,7.465903209,161600
1470,52.0,7.515193668,162700
1480,49.0,7.564411922,163800
1490,50.0,7.61386393,164900
1500,54.0,7.663382673,166000
1510,50.0,7.712730021,167100
1520,55.0,7.764776667,168200
1530,50.0,7.815465276,169300
1540,50.0,7.869288966,170400
1550,50.0,7.919740175,171500
1560,50.0,7.969936842,172600
1570,51.0,8.020052187,173700
1580,54.0,8.070396182,174800
1590,50.0,8.120708815,175900
1600,55.0,8.169453725,177000
1610,51.0,8.22041365,178100
1620,49.0,8.273351918,179200
1630,54.0,8.32391034,180300
1640,50.0,8.372904685,181400
1650,54.0,8.422319132,182500
1660,50.0,8.472527469,183600
1670,51.0,8.521081655,184700
1680,50.0,8.570474951,185800
1690,50.0,8.622548947,186900
1700,50.0,8.670477722,188000
1710,54.0,8.720146345,189100
1720,51.0,8.767884762,190200
1730,50.0,8.815674597,191300
1740,51.0,8.862080869,192400
1750,56.0,8.910597859,193500
1760,51.0,8.961509647,194600
1770,54.0,9.012215032,195700
1780,51.0,9.059011137,196800
1790,50.0,9.109000671,197900
1800,51.0,9.15795235,199000
1810,55.0,9.207033852,200100
1820,50.0,9.256466168,201200
1830,51.0,9.305540741,202300
1840,51.0,9.354457776,203400
1850,55.0,9.403609294,204500
1860,55.0,9.451692326,205600
1870,52.0,9.499835164,206700
1880,52.0,9.549235025,207800
1890,55.0,9.599818609,208900
1900,55.0,9.649475928,210000
1910,55.0,9.699688641,211100
1920,51.0,9.75146543,212200
1930,55.0,9.804748313,213300
1940,56.0,9.860779724,214400
1950,51.0,9.90986232,215500
1960,50.0,9.957945716,216600
1970,51.0,10.008538781,217700
1980,51.0,10.058367495,218800
1990,55.0,10.111817761,219900
2000,56.0,10.159666674,221000
2010,51.0,10.207702663,222100
2020,51.0,10.258002532,223200
2030,51.0,10.306737232,224300
2040,50.0,10.355793572,225400
2050,51.0,10.403372627,226500
2060,51.0,10.452951906,227600
2070,51.0,10.50383452,228700
2080,50.0,10.552489356,229800
2090,51.0,10.600847714,230900
2100,51.0,10.656545086,232000
2110,56.0,10.705778656,233100
2120,51.0,10.755333866,234200
2130,51.0,10.804145511,235300
2140,50.0,10.854461061,236400
2150,51.0,10.913125036,237500
2160,51.0,10.963923046,238600
2170,51.0,11.013221163,239700
2180,51.0,11.062301206,240800
2190,51.0,11.113315831,241900
2200,51.0,11.164029238,243000
2210,51.0,11.213379138,244100
2220,51.0,11.263136376,245200
2230,51.0,11.313179152,246300
2240,56.0,11.364112091,247400
2250,51.0,11.414934899,248500
2260,56.0,11.464326372,249600
2270,50.0,11.51374483,250700
2280,51.0,11.563298581,251800
2290,51.0,11.614727838,252900
2300,56.0,11.667488146,254000
2310,50.0,11.718773358,255100
2320,56.0,11.767643715,256200
2330,53.0,11.823649235,257300
2340,56.0,11.873714256,258400
2350,56.0,11.922587895,259500
2360,51.0,11.974780774,260600
2370,56.0,12.028306163,261700
2380,51.0,12.080350985,262800
2390,50.0,12.129522561,263900
2400,50.0,12.178463665,265000
2410,50.0,12.227630865,266100
2420,51.0,12.276179581,267200
2430,56.0,12.324096687,268300
2440,57.0,12.372896663,269400
2450,56.0,12.426317391,270500
2460,56.0,12.47571251,271600
2470,51.0,12.526606065,272700
2480,51.0,12.576522665,273800
2490,51.0,12.623680889,274900
2500,51.0,12.671628992,276000
2510,51.0,12.721401547,277100
2520,51.0,12.770889293,278200
2530,51.0,12.820739158,279300
2540,51.0,12.870594129,280400
2550,51.0,12.91914941,281500
2560,50.0,12.967785648,282600
2570,51.0,13.01557439,283700
2580,51.0,13.063684407,284800
2590,57.0,13.1118659,285900
2600,50.0,13.161404336,287000
2610,56.0,13.209983321,288100
2620,50.0,13.256993124,289200
2630,51.0,13.30472753,290300
2640,51.0,13.353653682,291400
2650,50.0,13.39951477,292500
2660,51.0,13.447303146,293600
2670,51.0,13.495692866,294700
2680,51.0,13.545037296,295800
2690,51.0,13.593320167,296900
2700,56.0,13.644010964,298000
2710,51.0,13.696048128,299100
2720,51.0,13.745877571,300200
2730,56.0,13.796024279,301300
2740,50.0,13.844437702,302400
2750,51.0,13.895015451,303500
2760,57.0,13.946403865,304600
2770,52.0,13.995874836,305700
2780,57.0,14.043911554,306800
2790,57.0,14.092529558,307900
2800,58.0,14.14475781,309000
2810,51.0,14.19405228,310100
2820,50.0,14.250914414,311200
2830,51.0,14.303244775,312300
2840,51.0,14.360427454,313400
2850,51.0,14.421147812,314500
2860,57.0,14.475568105,315600
2870,51.0,14.525497832,316700
2880,51.0,14.591895031,317800
2890,50.0,14.654790289,318900
2900,57.0,14.702744592,320000
2910,51.0,14.757814729,321100
2920,50.0,14.809646219,322200
2930,50.0,14.861488284,323300
2940,50.0,14.91832489,324400
2950,51.0,14.966814894,325500
2960,51.0,15.025024853,326600
2970,57.0,15.075134728,327700
2980,51.0,15.126517671,328800
2990,50.0,15.179543096,329900
3000,50.0,15.236657217,331000
3010,50.0,15.293449697,332100
3020,51.0,15.348497589,333200
3030,57.0,15.396445327,334300
3040,51.0,15.445739068,335400
3050,51.0,15.498477496,336500
3060,51.0,15.548075008,337600
3070,51.0,15.5970121,338700
3080,50.0,15.64443544,339800
3090,51.0,15.691845287,340900
3100,51.0,15.747691445,342000
3110,51.0,15.798763324,343100
3120,57.0,15.852595037,344200
3130,57.0,15.901423822,345300
3140,57.0,15.951046497,346400
3150,57.0,16.002205168,347500
3160,51.0,16.05261918,348600
3170,52.0,16.103993007,349700
3180,51.0,16.160023689,350800
3190,51.0,16.223857247,351900
3200,51.0,16.276186149,353000
3210,51.0,16.329155779,354100
3220,51.0,16.387030969,355200
3230,51.0,16.449332907,356300
3240,52.0,16.515223942,357400
3250,51.0,16.570520541,358500
3260,51.0,16.623222866,359600
3270,50.0,16.674828259,360700
3280,51.0,16.727692864,361800
3290,53.0,16.776682833,362900
3300,57.0,16.829115302,364000
3310,58.0,16.879233565,365100
3320,57.0,16.933449642,366200
3330,57.0,16.983398332,367300
3340,57.0,17.033058203,368400
3350,51.0,17.080470968,369500
3360,51.0,17.129040471,370600
3370,51.0,17.176738409,371700
3380,51.0,17.227575075,372800
3390,51.0,17.274995863,373900
3400,50.0,17.323250654,375000
3410,50.0,17.373103436,376100
3420,51.0,17.42106649,377200
3430,57.0,17.469149157,378300
3440,50.0,17.519182816,379400
3450,51.0,17.5672075,380500
3460,51.0,17.616311976,381600
3470,57.0,17.665936109,382700
3480,57.0,17.71395824,383800
3490,57.0,17.76475698,384900
3500,51.0,17.815319413,386000
3510,51.0,17.86887981,387100
3520,57.0,17.920762718,388200
3530,51.0,17.974255287,389300
3540,51.0,18.027723058,390400
3550,51.0,18.080958168,391500
3560,50.0,18.137425362,392600
3570,51.0,18.188906037,393700
3580,57.0,18.241182791,394800
3590,57.0,18.292136152,395900
3600,59.0,18.345131673,397000
3610,51.0,18.401118959,398100
3620,51.0,18.451403148,399200
3630,51.0,18.503344768,400300
3640,51.0,18.555831208,401400
3650,50.0,18.609550238,402500
3660,51.0,18.662559617,403600
3670,51.0,18.715315184,404700
3680,51.0,18.769801117,405800
3690,57.0,18.819909898,406900
3700,51.0,18.878207742,408000
3710,51.0,18.929689512,409100
3720,53.0,18.981223065,410200
3730,57.0,19.030412509,411300
3740,51.0,19.082822368,412400
3750,51.0,19.132089852,413500
3760,51.0,19.184386298,414600
3770,51.0,19.237627243,415700
3780,57.0,19.28787387,416800
3790,57.0,19.340363227,417900
3800,58.0,19.390162037,419000
3810,57.0,19.445791581,420100
3820,57.0,19.497443653,421200
3830,50.0,19.549834184,422300
3840,51.0,19.602473786,423400
3850,50.0,19.655353707,424500
3860,51.0,19.706299045,425600
3870,57.0,19.758310318,426700
3880,53.0,19.810441568,427800
3890,51.0,19.862716863,428900
3900,61.0,19.914626028,430000
3910,51.0,19.965301509,431100
3920,51.0,20.018200027,432200
3930,51.0,20.071766989,433300
3940,51.0,20.12294207,434400
3950,51.0,20.172674146,435500
3960,57.0,20.223288727,436600
3970,51.0,20.27246869,437700
3980,50.0,20.32479358,438800
3990,51.0,20.377890844,439900
4000,51.0,20.436271469,441000
4010,51.0,20.494140096,442100
4020,51.0,20.545251724,443200
4030,52.0,20.595938145,444300
4040,57.0,20.648275435,445400
4050,51.0,20.698684706,446500
4060,51.0,20.750016595,447600
4070,58.0,20.805862753,448700
4080,51.0,20.861538245,449800
4090,51.0,20.913327798,450900
4100,51.0,20.966661005,452000
4110,51.0,21.019436994,453100
4120,50.0,21.071512448,454200
4130,52.0,21.122278733,455300
4140,51.0,21.175161206,456400
4150,51.0,21.22556683,457500
4160,51.0,21.276826514,458600
4170,51.0,21.331006124,459700
4180,51.0,21.382840166,460800
4190,51.0,21.434041503,461900
4200,51.0,21.486067362,463000
4210,51.0,21.538774793,464100
4220,58.0,21.592093413,465200
4230,57.0,21.64662019,466300
4240,53.0,21.699495005,467400
4250,51.0,21.751296592,468500
4260,50.0,21.805218014,469600
4270,51.0,21.857685126,470700
4280,57.0,21.909291613,471800
4290,57.0,21.964853327,472900
4300,51.0,22.015058746,474000
4310,61.0,22.065745896,475100
4320,50.0,22.116739005,476200
4330,51.0,22.164883301,477300
4340,51.0,22.213505682,478400
4350,51.0,22.26311851,479500
4360,51.0,22.31051523,480600
4370,52.0,22.356587098,481700
4380,57.0,22.404619804,482800
4390,51.0,22.453665933,483900
4400,51.0,22.502217932,485000
4410,51.0,22.552806985,486100
4420,57.0,22.603029909,487200
4430,57.0,22.654666299,488300
4440,57.0,22.706109778,489400
4450,57.0,22.75617334,490500
4460,51.0,22.807088775,491600
4470,51.0,22.86044058,492700
4480,51.0,22.91624006,493800
4490,51.0,22.967989864,494900
4500,52.0,23.017429473,496000
4510,51.0,23.070689746,497100
4520,58.0,23.120580089,498200
4530,51.0,23.173985501,499300
4540,53.0,23.22738836,500400
4550,58.0,23.278446381,501500
4560,51.0,23.330227181,502600
4570,52.0,23.380398686,503700
4580,51.0,23.432551086,504800
4590,52.0,23.488376458,505900
