iterations,fitness,time,fevals
0,25.0,0.005227202,793
10,26.0,0.00688281,1483
20,25.0,0.008519821,2177
30,26.0,0.010058006,2877
40,25.0,0.011095497,3587
50,25.0,0.012247859,4288
60,27.0,0.034425721,5003
70,26.0,0.035604704,5691
80,28.0,0.03709621,6382
90,28.0,0.038350315,7077
100,28.0,0.039523828,7768
110,29.0,0.040465045,8464
120,29.0,0.04119767,9160
130,28.0,0.041928107,9865
140,28.0,0.043062235,10559
150,29.0,0.04392286,11246
160,29.0,0.044618288,11947
170,29.0,0.045720325,12644
180,29.0,0.046381839,13338
190,30.0,0.047518155,14040
200,30.0,0.048229629,14749
210,30.0,0.048918129,15437
220,30.0,0.049787141,16138
230,31.0,0.050555869,16830
240,30.0,0.051418682,17529
250,34.0,0.052396002,18228
260,35.0,0.053269755,18930
270,34.0,0.054042129,19640
280,34.0,0.055089466,20319
290,35.0,0.055868039,20998
300,36.0,0.05711011,21710
310,35.0,0.057805173,22419
320,34.0,0.058591405,23111
330,35.0,0.059318925,23811
340,35.0,0.060058479,24515
350,37.0,0.060778705,25207
360,37.0,0.061441313,25896
370,36.0,0.062109027,26588
380,35.0,0.062777835,27286
390,36.0,0.063417469,27984
400,36.0,0.064065855,28676
410,36.0,0.06480468,29389
420,36.0,0.065406388,30088
430,36.0,0.066110569,30793
440,36.0,0.066863616,31481
450,36.0,0.067845677,32171
460,37.0,0.068833937,32868
470,36.0,0.069448773,33563
480,38.0,0.070173375,34263
490,38.0,0.07094429,34951
500,38.0,0.071662693,35645
510,39.0,0.072906953,36359
520,39.0,0.073821914,37040
530,39.0,0.074498744,37746
540,40.0,0.075177398,38452
550,43.0,0.075921328,39161
560,43.0,0.076552209,39853
570,45.0,0.07763346,40552
580,46.0,0.078342017,41248
590,46.0,0.079018118,41944
600,47.0,0.080032634,42639
610,47.0,0.080690866,43316
620,49.0,0.081383742,44037
630,54.0,0.082030669,44741
640,52.0,0.082658633,45442
650,53.0,0.083273834,46132
660,56.0,0.083910186,46823
670,54.0,0.084528304,47510
680,53.0,0.085384918,48212
690,51.0,0.085993919,48902
700,52.0,0.086595992,49586
710,54.0,0.087202441,50281
720,55.0,0.087828218,50981
730,52.0,0.088459829,51683
740,53.0,0.089064819,52384
750,55.0,0.089979051,53092
760,56.0,0.09057456,53787
770,56.0,0.091459983,54480
780,56.0,0.092285599,55172
790,56.0,0.093012389,55860
