iterations,fitness,time,fevals
950,63.0,0.0439932390001,43801
960,63.0,0.044367027,44249
970,65.0,0.044769989,44705
980,61.0,0.045155082,45167
990,63.0,0.045523035,45618
1000,62.0,0.046069678,46072
1010,61.0,0.046469722,46538
1020,65.0,0.04690441,46988
1030,62.0,0.047376295,47444
1040,62.0,0.0477460720001,47890
1050,62.0,0.048208476,48338
1060,63.0,0.048907187,48776
1070,63.0,0.0493075970001,49232
1080,63.0,0.049776929,49681
1090,62.0,0.050199219,50131
1100,61.0,0.05093075,50577
1110,62.0,0.054493955,51027
1120,62.0,0.054881601,51483
1130,61.0,0.055402352,51940
1140,62.0,0.055776505,52389
1150,62.0,0.0561408120001,52845
1160,63.0,0.0566451530001,53296
1170,63.0,0.0570087310001,53752
1180,62.0,0.0573712150001,54186
1190,61.0,0.058117697,54639
1200,60.0,0.058588852,55089
1210,60.0,0.0592463540001,55545
1220,61.0,0.059802843,55993
1230,62.0,0.060186842,56447
1240,60.0,0.0605671940001,56897
1250,60.0,0.0609406180001,57356
1260,62.0,0.061698041,57805
1270,63.0,0.062109391,58258
1280,63.0,0.062500319,58718
1290,63.0,0.062954335,59170
1300,63.0,0.063321559,59615
1310,63.0,0.063786515,60074
1320,63.0,0.064166868,60533
1330,62.0,0.064580406,60988
1340,62.0,0.0649593,61442
1350,63.0,0.065402011,61907
1360,62.0,0.066014294,62354
1370,63.0,0.066393552,62813
1380,63.0,0.066808184,63262
1390,63.0,0.067200206,63713
1400,64.0,0.067793891,64178
1410,64.0,0.068260306,64627
1420,63.0,0.068712499,65075
1430,62.0,0.069114002,65533
1440,62.0,0.069528998,65984
1450,63.0,0.069961863,66425
1460,63.0,0.070398374,66895
1470,64.0,0.070839262,67353
1480,63.0,0.071326463,67818
1490,63.0,0.071683841,68259
1500,64.0,0.072038301,68703
1510,64.0,0.072611199,69174
1520,64.0,0.072974777,69623
1530,64.0,0.07340363,70080
1540,63.0,0.073820814,70536
1550,63.0,0.074216482,70993
1560,64.0,0.074759114,71453
1570,64.0,0.075189427,71923
1580,65.0,0.0755701440001,72390
1590,63.0,0.0760011860001,72846
1600,64.0,0.0763891960001,73307
1610,63.0,0.0767786650001,73773
1620,64.0,0.0771965780001,74222
1630,63.0,0.0775904230001,74684
1640,63.0,0.0779828090001,75145
1650,63.0,0.0785268990001,75595
1660,64.0,0.0789429900001,76042
1670,64.0,0.0793598100001,76491
1680,64.0,0.0797518320001,76946
1690,64.0,0.0801365610001,77396
1700,64.0,0.0805552040001,77852
1710,64.0,0.0809665530001,78304
1720,64.0,0.0814417200001,78757
1730,64.0,0.0818282710001,79218
1740,64.0,0.0821889310001,79663
1750,63.0,0.0826444060001,80119
1760,63.0,0.0830181940001,80576
1770,63.0,0.0833978170001,81022
1780,64.0,0.0838168250001,81472
1790,62.0,0.0842212460001,81925
1800,62.0,0.0846424410001,82397
1810,63.0,0.0850238870001,82843
1820,63.0,0.0855220280001,83304
1830,62.0,0.0861098780001,83754
1840,63.0,0.0864716320001,84209
1850,63.0,0.0868855350001,84668
1860,62.0,0.0872534880001,85131
1870,62.0,0.0876250890001,85594
1880,63.0,0.0882111170001,86049
1890,63.0,0.0886428880001,86505
1900,64.0,0.0890542370001,86963
1910,65.0,0.0894396950001,87430
1920,63.0,0.089948412,87888
1930,62.0,0.090360855,88347
1940,62.0,0.091158756,88791
1950,63.0,0.091549683,89223
1960,64.0,0.091984007,89674
1970,63.0,0.09236436,90146
1980,62.0,0.092799048,90601
1990,62.0,0.09334642,91070
2000,63.0,0.093932812,91534
2010,64.0,0.0943149870001,91983
2020,64.0,0.0946971630001,92446
2030,63.0,0.0951117940001,92890
2040,66.0,0.0954852180001,93333
2050,64.0,0.0959053190001,93798
2060,64.0,0.0963250560001,94258
2070,64.0,0.0967221830001,94715
2080,65.0,0.09712004,95168
2090,65.0,0.0977290410001,95629
2100,64.0,0.0981214270001,96078
2110,65.0,0.098571432,96528
2120,63.0,0.098993721,96980
2130,63.0,0.0993853780001,97430
2140,64.0,0.0998434050001,97880
2150,64.0,0.100246731,98354
2160,64.0,0.100665738,98811
2170,63.0,0.101143822,99269
2180,66.0,0.101571946,99719
2190,65.0,0.101960686,100170
2200,66.0,0.10240121,100617
2210,68.0,0.102766611,101059
2220,68.0,0.103251259,101526
2230,69.0,0.103720226,101976
2240,65.0,0.104164761,102427
2250,66.0,0.104601272,102884
2260,67.0,0.105012622,103348
2270,66.0,0.105473931,103795
2280,65.0,0.105884551,104244
2290,65.0,0.106298088,104698
2300,65.0,0.107003727,105145
2310,67.0,0.107394654,105597
2320,66.0,0.107789958,106059
2330,66.0,0.108233763,106520
2340,68.0,0.108622138,106957
2350,67.0,0.109034582,107415
2360,66.0,0.109421863,107864
2370,66.0,0.109915264,108307
2380,67.0,0.110367092,108760
2390,66.0,0.110743433,109217
2400,66.0,0.111127067,109670
2410,66.0,0.111501584,110113
2420,66.0,0.111895794,110580
2430,65.0,0.112283075,111032
2440,65.0,0.112707553,111484
2450,65.0,0.113082071,111951
2460,65.0,0.113448566,112396
2470,65.0,0.113834388,112866
2480,66.0,0.11423261,113325
2490,66.0,0.114619526,113764
2500,64.0,0.115307296,114218
2510,64.0,0.115697129,114670
2520,64.0,0.1161289,115133
2530,64.0,0.116547543,115591
2540,64.0,0.116933365,116048
2550,64.0,0.117418014,116500
2560,64.0,0.11783374,116950
2570,63.0,0.118250194,117419
2580,64.0,0.118646592,117866
2590,64.0,0.119077998,118330
2600,65.0,0.119599843,118796
2610,65.0,0.11998676,119241
2620,65.0,0.120377324,119696
2630,66.0,0.120797426,120162
2640,69.0,0.121184707,120621
2650,67.0,0.121561777,121091
2660,66.0,0.124441588,121541
2670,67.0,0.124974738,122002
2680,66.0,0.125416355,122454
2690,66.0,0.125806189,122915
2700,66.0,0.12624963,123374
2710,65.0,0.126679578,123833
2720,65.0,0.127086551,124296
2730,66.0,0.127484772,124748
2740,65.0,0.127932589,125214
2750,65.0,0.128317317,125663
2760,65.0,0.128712986,126119
2770,65.0,0.129175389,126577
2780,65.0,0.129605701,127038
2790,65.0,0.130041484,127487
2800,65.0,0.130569893,127957
2810,66.0,0.130993276,128417
2820,67.0,0.131433069,128884
2830,67.0,0.131826185,129335
2840,67.0,0.13225905,129801
2850,67.0,0.132676963,130265
2860,68.0,0.133037988,130729
2870,67.0,0.133454078,131180
2880,69.0,0.133883297,131634
2890,68.0,0.134266567,132088
2900,67.0,0.13473517,132537
2910,68.0,0.135110052,132999
2920,68.0,0.135494416,133451
2930,67.0,0.135926187,133907
2940,68.0,0.136289764,134344
2950,68.0,0.136838595,134799
2960,67.0,0.137217124,135236
2970,69.0,0.137600029,135698
2980,67.0,0.138083948,136142
2990,67.0,0.138495662,136603
3000,67.0,0.13890847,137066
3010,68.0,0.139279706,137519
3020,68.0,0.139656776,137983
3030,69.0,0.140026918,138428
3040,69.0,0.140410552,138883
3050,69.0,0.140773035,139335
3060,69.0,0.141151929,139789
3070,69.0,0.141515142,140242
3080,68.0,0.141997238,140702
3090,69.0,0.142367015,141146
3100,67.0,0.142741532,141612
3110,72.0,0.143144859,142079
3120,72.0,0.143533963,142528
3130,70.0,0.143904834,142973
3140,76.0,0.144327124,143429
3150,76.0,0.1447031,143877
3160,76.0,0.145112261,144323
3170,76.0,0.145483861,144774
3180,74.0,0.145922196,145234
3190,74.0,0.146291973,145705
3200,77.0,0.146713168,146160
3210,78.0,0.147094979,146608
3220,78.0,0.14753842,147064
3230,78.0,0.147875741,147506
3240,79.0,0.148290737,147958
3250,79.0,0.148639727,148412
3260,79.0,0.149028466,148865
3270,79.0,0.14959006,149325
3280,77.0,0.149963119,149776
3290,77.0,0.150320862,150228
3300,78.0,0.150729659,150685
3310,78.0,0.151056769,151141
3320,76.0,0.151488905,151600
3330,76.0,0.151897337,152058
3340,77.0,0.152260915,152511
3350,77.0,0.152617928,152965
3360,78.0,0.152985517,153424
3370,80.0,0.153601447,153882
3380,77.0,0.153976329,154339
3390,77.0,0.154587518,154809
3400,78.0,0.154947449,155268
3410,78.0,0.155475493,155745
3420,79.0,0.155847458,156193
3430,78.0,0.156231092,156644
3440,78.0,0.156594305,157091
3450,77.0,0.156970282,157535
3460,77.0,0.157486657,158000
3470,77.0,0.157846952,158460
3480,77.0,0.158184274,158914
3490,77.0,0.158579213,159368
3500,77.0,0.159165605,159809
3510,77.0,0.159536111,160261
3520,77.0,0.15994272,160703
3530,77.0,0.160306297,161143
3540,76.0,0.160693214,161596
3550,77.0,0.161046581,162040
3560,76.0,0.161742739,162492
3570,76.0,0.162101211,162947
3580,76.0,0.162470623,163402
3590,76.0,0.163150735,163863
3600,76.0,0.163490974,164321
3610,77.0,0.163912169,164771
3620,77.0,0.164282675,165233
3630,77.0,0.164646252,165677
3640,78.0,0.165047755,166149
3650,77.0,0.165474785,166607
3660,76.0,0.165835445,167063
3670,76.0,0.166204493,167538
3680,78.0,0.166765722,167998
3690,78.0,0.167157744,168465
3700,78.0,0.167540284,168931
3710,79.0,0.167957468,169382
3720,79.0,0.168340737,169836
3730,78.0,0.168710514,170281
3740,78.0,0.169144837,170735
3750,76.0,0.169483616,171194
3760,74.0,0.169835524,171652
3770,74.0,0.170243226,172105
3780,75.0,0.170597322,172569
3790,75.0,0.171064466,173029
3800,75.0,0.171467793,173470
3810,75.0,0.171845958,173921
3820,76.0,0.172270435,174368
3830,76.0,0.172662822,174835
3840,75.0,0.173023118,175290
3850,77.0,0.173389249,175743
3860,75.0,0.173792576,176209
3870,75.0,0.174158342,176670
3880,76.0,0.174559846,177137
3890,76.0,0.174930352,177594
3900,77.0,0.175292471,178039
3910,77.0,0.17569835,178489
3920,77.0,0.176067763,178946
3930,77.0,0.176477654,179403
3940,77.0,0.176849619,179839
3950,77.0,0.177218667,180305
3960,76.0,0.177601208,180756
3970,75.0,0.178049025,181204
3980,79.0,0.178465116,181662
3990,78.0,0.178834893,182112
4000,80.0,0.179202847,182563
4010,79.0,0.179618937,183025
4020,78.0,0.180149169,183483
4030,79.0,0.180520769,183934
4040,80.0,0.180932848,184394
4050,79.0,0.181301531,184848
4060,77.0,0.181706316,185298
4070,77.0,0.182077187,185742
4080,77.0,0.182437847,186199
4090,78.0,0.182797413,186653
4100,78.0,0.183187611,187120
4110,78.0,0.183563952,187581
4120,76.0,0.183946857,188027
4130,76.0,0.184352371,188473
4140,74.0,0.18477466,188922
4150,75.0,0.185188197,189371
4160,70.0,0.18561231,189830
4170,75.0,0.186141448,190287
4180,76.0,0.186572489,190745
4190,76.0,0.186979463,191199
4200,77.0,0.187347052,191646
4210,77.0,0.187754755,192090
4220,77.0,0.188221899,192550
4230,75.0,0.18873645,192995
4240,76.0,0.189176973,193459
4250,76.0,0.191685183,193906
4260,77.0,0.19214321,194355
4270,75.0,0.192665784,194801
4280,76.0,0.19308698,195247
4290,76.0,0.193501976,195689
4300,76.0,0.193980425,196143
4310,77.0,0.194399797,196590
4320,76.0,0.194836673,197041
4330,76.0,0.195176546,197499
4340,76.0,0.195672135,197960
4350,76.0,0.196072544,198412
4360,77.0,0.196537865,198854
4370,76.0,0.196959425,199307
4380,77.0,0.197380256,199778
4390,78.0,0.197744928,200228
4400,77.0,0.198198579,200682
4410,76.0,0.19865843,201135
4420,76.0,0.199094942,201587
4430,76.0,0.199510668,202040
4440,74.0,0.200171817,202495
4450,72.0,0.200549252,202942
4460,74.0,0.200955861,203398
4470,74.0,0.201522561,203861
4480,73.0,0.20196126,204321
4490,76.0,0.202385738,204776
4500,76.0,0.202821156,205235
4510,73.0,0.203243446,205678
4520,73.0,0.203632186,206135
4530,72.0,0.204021655,206585
4540,74.0,0.204427535,207041
4550,73.0,0.204923123,207490
4560,73.0,0.205330096,207940
4570,74.0,0.205705708,208392
4580,74.0,0.206068191,208865
4590,73.0,0.206444532,209316
4600,73.0,0.206803004,209780
4610,73.0,0.20716804,210234
4620,73.0,0.2075958,210688
4630,74.0,0.207938956,211129
4640,74.0,0.208286123,211582
4650,77.0,0.208642771,212039
4660,76.0,0.209053027,212497
4670,77.0,0.209469117,212949
4680,79.0,0.209869526,213407
4690,79.0,0.210281969,213861
4700,80.0,0.210665239,214317
4710,80.0,0.211026993,214752
4720,79.0,0.211564519,215206
4730,77.0,0.211931379,215666
4740,77.0,0.21232413,216118
4750,79.0,0.212697189,216594
4760,79.0,0.213043627,217052
4770,79.0,0.213424709,217493
4780,79.0,0.213776252,217945
4790,76.0,0.214141288,218393
4800,77.0,0.214539509,218843
4810,77.0,0.214899076,219305
4820,77.0,0.215259006,219759
4830,78.0,0.215596692,220202
4840,78.0,0.216012052,220677
4850,77.0,0.216610842,221144
4860,77.0,0.217011251,221597
4870,77.0,0.217393791,222049
4880,79.0,0.217786178,222490
4890,79.0,0.218156684,222936
4900,78.0,0.218518438,223389
4910,78.0,0.219199644,223839
4920,78.0,0.219550823,224298
4930,78.0,0.219895802,224741
4940,78.0,0.22049678,225194
4950,77.0,0.220896095,225649
4960,78.0,0.221263684,226110
4970,78.0,0.221848981,226573
4980,80.0,0.222263248,227047
4990,78.0,0.222637766,227496
