iterations,fitness,time,fevals
0,20.0,0.000753776000003,671
10,23.0,0.00150062400001,1251
20,24.0,0.00213588100001,1824
30,24.0,0.00686712900001,2409
40,28.0,0.00749728200001,2986
50,28.0,0.00810227200001,3564
60,41.0,0.00901066900001,4152
70,42.0,0.00969260500001,4714
80,41.0,0.010203145,5284
90,42.0,0.010728272,5864
100,42.0,0.011309924,6437
110,42.0,0.011858754,7020
120,43.0,0.01241816,7594
130,46.0,0.012961156,8164
140,45.0,0.013709098,8739
150,45.0,0.014238601,9324
160,45.0,0.014870212,9909
170,46.0,0.015440558,10484
180,48.0,0.016042266,11057
190,47.0,0.016639963,11639
200,48.0,0.01723693,12235
210,48.0,0.017741636,12815
220,49.0,0.018320734,13381
230,52.0,0.018906761,13972
240,52.0,0.019512116,14548
250,52.0,0.020291419,15118
260,53.0,0.020781172,15695
270,52.0,0.021236282,16261
280,54.0,0.02172713,16840
290,53.0,0.022273407,17408
300,53.0,0.022812027,17979
310,53.0,0.023313085,18557
320,54.0,0.024166781,19143
330,54.0,0.024682791,19716
340,56.0,0.025180203,20293
350,57.0,0.025713717,20872
360,54.0,0.02627677,21440
370,56.0,0.026761783,22018
380,55.0,0.027377348,22619
390,56.0,0.027845951,23205
400,57.0,0.028383842,23776
410,57.0,0.028843692,24361
420,59.0,0.029485149,24931
430,57.0,0.029947917,25510
440,58.0,0.030448611,26066
450,58.0,0.030963527,26646
460,58.0,0.031581281,27208
470,62.0,0.032070671,27785
480,61.0,0.032512653,28371
490,58.0,0.033001677,28947
500,59.0,0.033483044,29529
510,59.0,0.034019111,30122
520,59.0,0.034522722,30711
530,59.0,0.035173661,31278
540,60.0,0.035634241,31838
550,60.0,0.036107585,32410
560,61.0,0.036670638,32990
570,59.0,0.037211081,33575
580,60.0,0.037670567,34138
590,59.0,0.038122395,34723
600,58.0,0.03884408,35297
610,58.0,0.039318517,35873
620,58.0,0.039939917,36452
630,59.0,0.040412166,37027
640,59.0,0.04094021,37611
650,59.0,0.041420847,38201
660,58.0,0.041906589,38773
670,59.0,0.042392332,39355
680,59.0,0.042852547,39919
690,59.0,0.043481241,40488
700,59.0,0.044168647,41077
710,59.0,0.044736441,41642
720,60.0,0.045222183,42219
730,61.0,0.045753509,42818
740,61.0,0.046316926,43401
750,62.0,0.046803762,43964
760,63.0,0.047398906,44530
770,62.0,0.047965971,45112
780,62.0,0.048439315,45694
790,63.0,0.049113228,46257
800,62.0,0.049886332,46839
810,60.0,0.050407448,47427
820,61.0,0.050988369,48012
830,60.0,0.051499274,48585
840,62.0,0.051999239,49148
850,62.0,0.052490086,49728
860,62.0,0.053051315,50316
870,63.0,0.053550186,50870
880,62.0,0.054297033,51440
890,61.0,0.054939584,52026
900,62.0,0.055519047,52612
910,61.0,0.056143,53200
920,61.0,0.056628013,53766
930,62.0,0.057115944,54355
940,62.0,0.057610438,54936
950,61.0,0.058241684,55517
960,62.0,0.058757694,56090
970,62.0,0.059247448,56665
980,63.0,0.059764188,57235
990,62.0,0.060227685,57793
1000,62.0,0.060703216,58370
1010,61.0,0.061271739,58960
1020,61.0,0.062007281,59528
1030,61.0,0.062586015,60099
1040,63.0,0.063097649,60675
1050,62.0,0.063601625,61255
1060,64.0,0.064100131,61820
1070,62.0,0.064603013,62381
1080,66.0,0.06508292,62954
1090,65.0,0.065688639,63532
1100,67.0,0.066139738,64113
1110,66.0,0.066595213,64683
1120,66.0,0.06712508,65261
1130,66.0,0.067658229,65831
1140,69.0,0.068187732,66418
1150,68.0,0.068776312,66998
1160,68.0,0.069341553,67569
1170,69.0,0.069787911,68152
1180,68.0,0.070574872,68731
1190,66.0,0.071039098,69297
1200,67.0,0.071479986,69870
1210,69.0,0.071925614,70438
1220,69.0,0.072402969,71017
1230,69.0,0.07286282,71603
1240,69.0,0.073487867,72182
1250,69.0,0.074015182,72764
1260,69.0,0.074585893,73341
1270,70.0,0.075096069,73916
1280,70.0,0.075642712,74504
1290,70.0,0.076226187,75055
1300,69.0,0.076769913,75636
1310,70.0,0.07750108,76225
1320,69.0,0.077999586,76801
1330,69.0,0.078482046,77379
1340,70.0,0.078969612,77958
1350,70.0,0.079467753,78532
1360,70.0,0.080163911,79101
1370,70.0,0.080738268,79678
1380,70.0,0.081148158,80247
1390,70.0,0.081643382,80824
1400,70.0,0.082164862,81400
1410,68.0,0.082969327,81979
1420,70.0,0.086589786,82562
1430,69.0,0.087076987,83115
1440,68.0,0.087590809,83676
1450,69.0,0.08803972,84249
1460,66.0,0.088582716,84824
1470,67.0,0.089141393,85408
1480,66.0,0.089811659,85984
1490,66.0,0.090395863,86562
1500,66.0,0.090841856,87124
1510,66.0,0.091350208,87694
1520,66.0,0.091857831,88277
1530,65.0,0.09260249,88857
1540,67.0,0.093069999,89439
1550,68.0,0.093625029,90015
1560,68.0,0.094118429,90593
1570,69.0,0.094545459,91175
1580,69.0,0.095130027,91753
1590,69.0,0.095626709,92320
1600,69.0,0.09612011,92890
1610,70.0,0.096605853,93472
1620,69.0,0.097098889,94059
1630,71.0,0.097660847,94631
1640,69.0,0.098104288,95208
1650,71.0,0.098623945,95760
1660,70.0,0.099154177,96325
1670,70.0,0.099591418,96915
1680,71.0,0.100324773,97489
1690,70.0,0.100774413,98070
1700,70.0,0.101247392,98646
1710,72.0,0.101757932,99212
1720,69.0,0.102269202,99797
1730,69.0,0.102768437,100377
1740,67.0,0.103271319,100956
1750,72.0,0.103746485,101541
1760,72.0,0.104253014,102125
1770,73.0,0.104741309,102694
1780,73.0,0.105312384,103271
1790,74.0,0.105854286,103841
1800,75.0,0.106319971,104405
1810,75.0,0.106767423,104985
1820,76.0,0.107239672,105559
1830,77.0,0.107737814,106138
1840,79.0,0.108244343,106715
1850,79.0,0.108666997,107294
1860,79.0,0.109178266,107864
1870,79.0,0.10972892,108442
1880,78.0,0.110216486,109017
1890,80.0,0.110709522,109608
1900,79.0,0.111280597,110179
