iterations,fitness,time,fevals
0,21.0,0.000475532000003,438
10,22.0,0.000965286000003,782
20,23.0,0.001409821,1124
30,24.0,0.002103062,1466
40,24.0,0.00248086200001,1802
50,27.0,0.002845898,2142
60,24.0,0.00321239300001,2480
70,26.0,0.00361353100001,2817
80,28.0,0.00406244200001,3148
90,28.0,0.00452703400001,3483
100,29.0,0.00510175600001,3827
110,30.0,0.00550763500001,4158
120,29.0,0.00584605000001,4484
130,30.0,0.00621692100001,4812
140,32.0,0.00655387700001,5141
150,31.0,0.00691089100001,5469
160,32.0,0.00725514100001,5797
170,32.0,0.007650809,6122
180,33.0,0.00808513300001,6465
190,34.0,0.00853550200001,6807
200,39.0,0.00891366700001,7148
210,40.0,0.00932756900001,7484
220,41.0,0.00968822900002,7826
230,42.0,0.010083169,8171
240,42.0,0.010411738,8511
250,41.0,0.010751977,8841
260,40.0,0.011402187,9175
270,41.0,0.011745343,9504
280,41.0,0.012082664,9843
290,41.0,0.012463746,10182
300,42.0,0.012875824,10513
310,41.0,0.013311606,10835
320,43.0,0.013632517,11182
330,44.0,0.014155456,11517
340,42.0,0.014532891,11853
350,42.0,0.014870212,12186
360,43.0,0.015215556,12536
370,42.0,0.015779703,12865
380,42.0,0.016113377,13188
390,43.0,0.016513057,13530
400,43.0,0.016919666,13873
410,44.0,0.017284337,14213
420,43.0,0.0176508320001,14536
430,43.0,0.018011857,14872
440,43.0,0.018427218,15203
450,42.0,0.018849143,15535
460,43.0,0.0192685150001,15856
470,42.0,0.019637927,16196
480,42.0,0.0200120800001,16539
490,42.0,0.0204077490001,16876
500,42.0,0.0208154520001,17213
510,43.0,0.0211990860001,17556
520,43.0,0.0215426060001,17887
530,44.0,0.0218788340001,18220
540,44.0,0.0222340240001,18561
550,43.0,0.0227449290001,18885
560,43.0,0.0231814410001,19223
570,43.0,0.0235552290001,19553
580,45.0,0.0239384990001,19887
590,44.0,0.0242947830001,20232
600,45.0,0.0246806050001,20568
610,45.0,0.0252239660001,20892
620,45.0,0.0255707680001,21236
630,44.0,0.0259533080001,21571
640,45.0,0.0263161560001,21909
650,44.0,0.0266545710001,22249
660,44.0,0.0270852480001,22592
670,44.0,0.0274437200001,22929
680,44.0,0.0278459520001,23270
690,45.0,0.0282496440001,23608
700,45.0,0.0286471360001,23937
710,45.0,0.0289716930001,24260
720,45.0,0.0294457660001,24602
730,46.0,0.0297841810001,24927
