iterations,fitness,time,fevals
3230,49.0,0.133870912,118946
3240,48.0,0.134232301,119310
3250,48.0,0.134587126,119676
3260,49.0,0.134905849,120042
3270,49.0,0.135284014,120412
3280,49.0,0.135803307,120783
3290,49.0,0.136140993,121153
3300,48.0,0.136447682,121516
3310,48.0,0.136840069,121882
3320,49.0,0.137229903,122253
3330,49.0,0.137646358,122615
3340,48.0,0.137995349,122978
3350,48.0,0.138337775,123344
3360,48.0,0.138716669,123703
3370,48.0,0.139056178,124073
3380,48.0,0.139394958,124445
3390,48.0,0.139755253,124818
3400,48.0,0.140071059,125188
3410,48.0,0.140420415,125556
3420,48.0,0.140741691,125922
3430,49.0,0.141161428,126286
3440,49.0,0.141494008,126650
3450,49.0,0.141872537,127005
3460,48.0,0.142210222,127374
3470,48.0,0.142559942,127738
3480,49.0,0.142900545,128109
3490,48.0,0.14326631,128471
3500,48.0,0.14365432,128841
3510,48.0,0.144044518,129210
3520,48.0,0.144362512,129581
3530,48.0,0.144723901,129951
3540,48.0,0.145100971,130325
3550,49.0,0.14542954,130694
3560,49.0,0.14588465,131062
3570,49.0,0.146261356,131426
3580,49.0,0.146604876,131784
3590,49.0,0.146946208,132147
3600,49.0,0.147274413,132507
3610,49.0,0.147653306,132877
3620,50.0,0.148220005,133254
3630,49.0,0.148599628,133621
3640,49.0,0.148918716,133986
3650,49.0,0.149281199,134352
3660,49.0,0.149646236,134719
3670,49.0,0.149966782,135091
3680,49.0,0.150306656,135459
3690,50.0,0.150672057,135827
3700,49.0,0.150965618,136189
3710,49.0,0.151416352,136559
3720,49.0,0.151766072,136921
3730,49.0,0.152133296,137282
3740,49.0,0.152489215,137643
3750,49.0,0.152835288,138006
3760,49.0,0.153308631,138372
3770,49.0,0.15365361,138744
3780,49.0,0.153963216,139112
3790,49.0,0.154281938,139479
3800,49.0,0.154685265,139852
3810,49.0,0.155064158,140224
3820,50.0,0.155419712,140603
3830,49.0,0.155767974,140978
3840,49.0,0.15620558,141346
3850,50.0,0.156524667,141715
3860,49.0,0.156975765,142089
3870,49.0,0.157401702,142449
3880,49.0,0.157747775,142818
3890,50.0,0.158109893,143185
3900,49.0,0.158489881,143545
3910,50.0,0.158807146,143915
3920,49.0,0.159177652,144275
3930,50.0,0.159501845,144641
3940,50.0,0.159883656,145010
3950,50.0,0.160270208,145368
3960,50.0,0.160591484,145733
3970,54.0,0.16093391,146104
3980,50.0,0.161288371,146471
3990,51.0,0.161645019,146839
4000,50.0,0.161972859,147203
4010,50.0,0.162283559,147572
4020,50.0,0.162590247,147938
4030,50.0,0.162912981,148316
4040,50.0,0.163337824,148684
4050,51.0,0.163667123,149057
4060,51.0,0.163977823,149426
4070,55.0,0.164323531,149791
4080,55.0,0.164655382,150162
4090,55.0,0.165131278,150525
4100,55.0,0.16544599,150886
4110,52.0,0.165823425,151253
4120,56.0,0.166215812,151612
4130,56.0,0.166565532,151987
4140,56.0,0.1669065,152347
4150,56.0,0.167249656,152712
4160,57.0,0.167741233,153072
4170,56.0,0.168068343,153431
4180,56.0,0.168443225,153804
4190,56.0,0.168811543,154169
4200,57.0,0.169179132,154534
4210,57.0,0.169509889,154908
4220,57.0,0.169881489,155275
4230,57.0,0.170203859,155632
4240,56.0,0.170571813,155998
4250,56.0,0.170976963,156363
4260,57.0,0.171334706,156724
4270,56.0,0.171699013,157091
4280,57.0,0.172037428,157450
4290,56.0,0.172345211,157820
4300,55.0,0.172710977,158187
4310,56.0,0.173049756,158555
4320,56.0,0.173370666,158919
4330,56.0,0.173696682,159279
4340,55.0,0.174075941,159652
4350,56.0,0.17440998,160024
4360,56.0,0.174800178,160396
4370,56.0,0.175168131,160761
4380,55.0,0.17550217,161131
4390,55.0,0.175838397,161505
4400,56.0,0.176164413,161871
4410,56.0,0.176487876,162238
4420,55.0,0.17694955,162602
4430,56.0,0.177318598,162963
4440,57.0,0.177653731,163328
4450,57.0,0.17799324,163705
4460,57.0,0.17832582,164064
4470,58.0,0.178755403,164433
4480,57.0,0.179100747,164804
4490,57.0,0.179488393,165168
4500,57.0,0.1798465,165533
4510,57.0,0.180183821,165899
4520,58.0,0.180851899,166265
4530,57.0,0.181198337,166623
4540,57.0,0.181506849,166987
4550,57.0,0.181843805,167351
4560,56.0,0.184686784,167715
4570,57.0,0.18507443,168086
4580,56.0,0.185411022,168457
4590,56.0,0.185795751,168827
4600,57.0,0.186172821,169204
4610,58.0,0.186560831,169570
4620,58.0,0.186877002,169932
4630,58.0,0.187191349,170301
4640,58.0,0.18757316,170670
4650,58.0,0.187908658,171037
4660,59.0,0.188286457,171410
4670,59.0,0.188621954,171777
4680,60.0,0.188957087,172139
4690,59.0,0.189296232,172494
4700,59.0,0.189629178,172859
4710,60.0,0.189938784,173229
4720,59.0,0.190395353,173591
4730,59.0,0.190869426,173963
4740,59.0,0.191199454,174335
4750,60.0,0.191766882,174701
4760,61.0,0.192089981,175071
4770,66.0,0.192420009,175434
4780,70.0,0.192749307,175801
4790,62.0,0.193104132,176166
4800,70.0,0.193474639,176536
4810,70.0,0.193841498,176901
4820,68.0,0.194203253,177269
4830,67.0,0.194563184,177640
4840,62.0,0.195192243,178011
4850,62.0,0.195508778,178370
4860,67.0,0.19586798,178734
4870,69.0,0.196233745,179104
4880,66.0,0.196609721,179475
4890,66.0,0.196913857,179843
4900,66.0,0.197282175,180211
4910,69.0,0.197664351,180573
4920,66.0,0.198054185,180938
4930,67.0,0.19843162,181308
4940,68.0,0.198793009,181679
4950,69.0,0.199160598,182042
4960,68.0,0.199503389,182410
4970,68.0,0.199858944,182776
4980,68.0,0.20018022,183147
4990,68.0,0.200500401,183521
