iterations,fitness,time,fevals
0,15.0,1.45859999989e-05,11
10,14.0,3.61019999993e-05,21
20,12.0,5.68879999996e-05,31
30,13.0,7.91329999998e-05,41
40,13.0,0.000121434999999,51
50,16.0,0.000145867999999,61
60,16.0,0.000172124999999,71
70,17.0,0.000195463999999,81
80,19.0,0.000222084999999,91
90,19.0,0.000243235999999,101
100,19.0,0.000275326999999,111
110,19.0,0.000303041999999,121
120,19.0,0.000333674999998,131
130,19.0,0.000359566999999,141
140,19.0,0.000381447999999,151
150,19.0,0.000405515999999,161
160,19.0,0.000433231999999,171
170,19.0,0.000460582999999,181
180,19.0,0.000490120999999,191
190,19.0,0.000512729999999,201
200,19.0,0.000536797999999,211
210,19.0,0.000560136999999,221
220,19.0,0.000586757999999,231
230,19.0,0.000611555999999,241
240,19.0,0.000662609999999,251
250,19.0,0.000686312999999,261
260,19.0,0.000712933999999,271
270,19.0,0.000735542999998,281
280,19.0,0.000808841999998,291
290,19.0,0.000832544999998,301
300,19.0,0.000856613999998,311
310,19.0,0.000902562999999,321
320,19.0,0.000931736999998,331
330,19.0,0.000957263999998,341
340,19.0,0.000978414999999,351
350,19.0,0.001003577,361
360,20.0,0.001029469,371
370,21.0,0.001054267,381
380,22.0,0.001074324,391
390,22.0,0.001099121,401
400,22.0,0.001123919,411
410,23.0,0.001165491,421
420,23.0,0.001188101,431
430,23.0,0.001216545,441
440,24.0,0.001270151,451
450,25.0,0.00129422,461
460,25.0,0.001317559,471
470,26.0,0.001345639,481
480,26.0,0.001368978,491
490,26.0,0.001393411,501
500,26.0,0.001414562,511
510,26.0,0.001447382,521
520,26.0,0.001473638,531
530,27.0,0.00149406,541
540,27.0,0.001515576,551
550,27.0,0.00153928,561
560,27.0,0.001561889,571
570,28.0,0.00158304,581
580,28.0,0.001607837,591
590,28.0,0.001634458,601
600,28.0,0.001661808,611
610,28.0,0.001684782,621
620,28.0,0.001713226,631
630,28.0,0.001738753,641
640,28.0,0.001763186,651
650,28.0,0.001785067,661
660,28.0,0.001813512,671
670,28.0,0.001841227,681
680,28.0,0.001863107,691
690,28.0,0.001885717,701
