iterations,fitness,time,fevals
980,35.0,0.009360024,991
990,35.0,0.009393574,1001
1000,35.0,0.009446816,1011
1010,35.0,0.009485472,1021
1020,35.0,0.009527773,1031
1030,35.0,0.009562781,1041
1040,35.0,0.009599248,1051
1050,35.0,0.009628421,1061
1060,35.0,0.009674369,1071
1070,35.0,0.009710836,1081
1080,35.0,0.009764078,1091
1090,35.0,0.009808933,1101
1100,35.0,0.009860351,1111
1110,36.0,0.009893171,1121
1120,37.0,0.009941307,1131
1130,37.0,0.009979233,1141
1140,37.0,0.010009865,1151
1150,37.0,0.010055814,1161
1160,37.0,0.010095928,1171
1170,38.0,0.010144065,1181
1180,38.0,0.010213717,1191
1190,39.0,0.010275347,1201
1200,39.0,0.010311084,1211
1210,39.0,0.010346457,1221
1220,40.0,0.010382924,1231
1230,40.0,0.010417568,1241
1240,40.0,0.010479198,1251
1250,41.0,0.010550309,1261
1260,41.0,0.010586776,1271
1270,41.0,0.010623973,1281
1280,41.0,0.010667733,1291
1290,41.0,0.010701647,1301
1300,41.0,0.010729727,1311
1310,41.0,0.010803755,1321
1320,41.0,0.010859914,1331
1330,42.0,0.010891275,1341
1340,42.0,0.010926283,1351
1350,42.0,0.010953633,1361
1360,42.0,0.010985724,1371
1370,43.0,0.01101891,1381
1380,57.0,0.011048813,1391
1390,57.0,0.011081633,1401
1400,57.0,0.011116641,1411
1410,57.0,0.01115092,1421
1420,57.0,0.011197598,1431
1430,57.0,0.011239171,1441
1440,57.0,0.011281838,1451
1450,57.0,0.011326328,1461
1460,58.0,0.011359149,1471
1470,58.0,0.011390511,1481
1480,58.0,0.011451411,1491
1490,58.0,0.011486784,1501
1500,58.0,0.01152398,1511
1510,58.0,0.011593632,1521
1520,58.0,0.011639945,1531
1530,58.0,0.011668754,1541
1540,58.0,0.011737312,1551
1550,58.0,0.011770133,1561
1560,58.0,0.011802588,1571
1570,58.0,0.011852183,1581
1580,58.0,0.011882086,1591
1590,58.0,0.011908342,1601
1600,58.0,0.011941892,1611
1610,58.0,0.011973254,1621
1620,58.0,0.011998417,1631
1630,58.0,0.012032696,1641
1640,58.0,0.01206187,1651
1650,58.0,0.01209469,1661
1660,58.0,0.012143191,1671
1670,58.0,0.012198986,1681
1680,58.0,0.012251134,1691
1690,58.0,0.012297812,1701
1700,58.0,0.012323704,1711
1710,58.0,0.012404661,1721
1720,58.0,0.012437846,1731
1730,58.0,0.012470302,1741
1740,58.0,0.012496559,1751
1750,58.0,0.012530838,1761
1760,58.0,0.012555636,1771
1770,58.0,0.012586633,1781
1780,58.0,0.01262383,1791
1790,58.0,0.012653369,1801
1800,58.0,0.012689107,1811
1810,58.0,0.012751102,1821
1820,58.0,0.012812002,1831
1830,58.0,0.012840082,1841
1840,65.0,0.012896606,1851
1850,65.0,0.012927968,1861
1860,65.0,0.012960059,1871
1870,65.0,0.013035182,1881
1880,66.0,0.013075296,1891
1890,66.0,0.013108481,1901
1900,66.0,0.013149688,1911
1910,67.0,0.013187979,1921
1920,67.0,0.013254349,1931
1930,67.0,0.013291181,1941
1940,67.0,0.013328742,1951
1950,67.0,0.013365209,1961
1960,67.0,0.013401676,1971
1970,67.0,0.01344179,1981
1980,67.0,0.013480445,1991
1990,67.0,0.013517277,2001
2000,67.0,0.013554109,2011
2010,67.0,0.013608445,2021
2020,68.0,0.013648194,2031
2030,69.0,0.013685755,2041
2040,70.0,0.013750666,2051
2050,70.0,0.013803544,2061
2060,70.0,0.013836,2071
2070,70.0,0.013868091,2081
2080,70.0,0.013917322,2091
2090,70.0,0.013952695,2101
2100,70.0,0.013986245,2111
2110,71.0,0.014023077,2121
2120,71.0,0.014054074,2131
2130,71.0,0.014110962,2141
2140,71.0,0.014159099,2151
2150,71.0,0.014212705,2161
2160,71.0,0.014264489,2171
2170,71.0,0.014302779,2181
2180,72.0,0.014338517,2191
2190,72.0,0.014374619,2201
2200,72.0,0.014426037,2211
2210,72.0,0.014467609,2221
2220,72.0,0.014523039,2231
2230,72.0,0.014551483,2241
2240,72.0,0.014599255,2251
2250,72.0,0.014631346,2261
2260,72.0,0.014682765,2271
2270,72.0,0.014745853,2281
2280,72.0,0.01477138,2291
2290,72.0,0.014819881,2301
2300,72.0,0.014892086,2311
2310,72.0,0.014922354,2321
2320,72.0,0.014952622,2331
2330,72.0,0.014979608,2341
2340,72.0,0.015021545,2351
2350,72.0,0.015048166,2361
2360,72.0,0.015071869,2371
2370,72.0,0.015102502,2381
2380,72.0,0.01513204,2391
2390,72.0,0.015174342,2401
2400,72.0,0.015201328,2411
2410,72.0,0.015230137,2421
2420,72.0,0.015274992,2431
2430,72.0,0.015303801,2441
2440,72.0,0.015358502,2451
2450,72.0,0.015385852,2461
2460,72.0,0.015415755,2471
2470,72.0,0.01546535,2481
2480,72.0,0.015496712,2491
2490,72.0,0.015526615,2501
2500,72.0,0.015552507,2511
2510,72.0,0.015584598,2521
2520,72.0,0.015618512,2531
2530,72.0,0.015648051,2541
2540,72.0,0.015680142,2551
2550,72.0,0.015708586,2561
2560,72.0,0.015737759,2571
2570,72.0,0.015766568,2581
2580,72.0,0.015794283,2591
2590,72.0,0.015816528,2601
2600,72.0,0.01586977,2611
2610,72.0,0.015979901,2621
2620,72.0,0.016007616,2631
2630,72.0,0.016034966,2641
2640,72.0,0.016065234,2651
2650,72.0,0.016095501,2661
2660,72.0,0.016119934,2671
2670,72.0,0.016149108,2681
2680,72.0,0.016172812,2691
2690,72.0,0.016199068,2701
2700,72.0,0.016279296,2711
2710,72.0,0.016365723,2721
2720,72.0,0.016411307,2731
2730,72.0,0.016434646,2741
2740,72.0,0.016462725,2751
2750,72.0,0.016484606,2761
2760,72.0,0.016511227,2771
2770,72.0,0.016554988,2781
2780,72.0,0.01658088,2791
2790,72.0,0.016599478,2801
2800,72.0,0.016625735,2811
2810,72.0,0.016652356,2821
2820,72.0,0.016677518,2831
2830,72.0,0.016699399,2841
2840,72.0,0.016726384,2851
2850,72.0,0.016758475,2861
2860,72.0,0.016783273,2871
2870,72.0,0.016810258,2881
2880,72.0,0.016872252,2891
2890,72.0,0.016893768,2901
2900,72.0,0.016944822,2911
2910,72.0,0.016970349,2921
2920,72.0,0.016995876,2931
2930,72.0,0.017021403,2941
2940,72.0,0.017047659,2951
2950,72.0,0.017070268,2961
2960,72.0,0.017095795,2971
2970,72.0,0.017139191,2981
2980,72.0,0.017164354,2991
2990,72.0,0.017189881,3001
3000,72.0,0.017216867,3011
3010,72.0,0.017242758,3021
3020,72.0,0.017267921,3031
3030,72.0,0.017292354,3041
3040,73.0,0.017316058,3051
3050,73.0,0.017343773,3061
3060,74.0,0.017367842,3071
3070,74.0,0.017415614,3081
3080,74.0,0.0174426,3091
3090,74.0,0.017469585,3101
3100,74.0,0.0174973,3111
3110,74.0,0.01751918,3121
3120,74.0,0.017542884,3131
3130,74.0,0.01761363,3141
3140,74.0,0.017683282,3151
3150,74.0,0.017713185,3161
3160,74.0,0.017739076,3171
3170,74.0,0.017765697,3181
3180,74.0,0.017792318,3191
3190,74.0,0.017817481,3201
3200,74.0,0.017844467,3211
3210,74.0,0.017883486,3221
3220,75.0,0.017915942,3231
3230,76.0,0.017956056,3241
3240,77.0,0.017980489,3251
3250,77.0,0.018006381,3261
3260,77.0,0.018030084,3271
3270,77.0,0.018072021,3281
3280,77.0,0.018098642,3291
3290,78.0,0.018122345,3301
3300,78.0,0.01814933,3311
3310,78.0,0.01817194,3321
3320,78.0,0.018198561,3331
3330,82.0,0.018231747,3341
3340,82.0,0.018257639,3351
3350,82.0,0.018288636,3361
3360,82.0,0.018314163,3371
3370,82.0,0.018340784,3381
3380,82.0,0.018364852,3391
3390,82.0,0.018392932,3401
3400,82.0,0.018418095,3411
3410,82.0,0.018465867,3421
3420,82.0,0.018492124,3431
3430,82.0,0.018517286,3441
3440,82.0,0.01855813,3451
3450,82.0,0.01858001,3461
3460,82.0,0.018612831,3471
3470,82.0,0.0186369,3481
3480,82.0,0.018665709,3491
3490,82.0,0.018689412,3501
3500,82.0,0.018712022,3511
3510,82.0,0.018739008,3521
3520,82.0,0.018773287,3531
3530,82.0,0.018801367,3541
3540,82.0,0.018826529,3551
3550,82.0,0.01887029,3561
3560,82.0,0.018897276,3571
3570,82.0,0.018922439,3581
3580,82.0,0.018951248,3591
3590,82.0,0.018975316,3601
3600,83.0,0.019003396,3611
3610,83.0,0.019030382,3621
3620,83.0,0.019164946,3631
3630,83.0,0.019225117,3641
3640,83.0,0.01924955,3651
3650,83.0,0.019276535,3661
3660,83.0,0.019298051,3671
3670,83.0,0.019321755,3681
3680,83.0,0.019372809,3691
3690,83.0,0.019395783,3701
3700,83.0,0.019422404,3711
3710,83.0,0.019451213,3721
3720,83.0,0.019473093,3731
3730,83.0,0.019497162,3741
3740,83.0,0.019543475,3751
3750,83.0,0.019566085,3761
3760,83.0,0.019590153,3771
3770,83.0,0.019645583,3781
3780,83.0,0.019674756,3791
3790,83.0,0.019720339,3801
3800,83.0,0.019748419,3811
3810,83.0,0.019779051,3821
3820,83.0,0.019806037,3831
3830,83.0,0.019838857,3841
3840,83.0,0.019865843,3851
3850,83.0,0.01989757,3861
3860,83.0,0.01992565,3871
3870,84.0,0.019955188,3881
3880,84.0,0.019983997,3891
3890,84.0,0.020020464,3901
3900,84.0,0.02004818,3911
3910,84.0,0.020079541,3921
3920,84.0,0.020105068,3931
3930,84.0,0.020132418,3941
3940,84.0,0.02017946,3951
3950,84.0,0.020203528,3961
3960,84.0,0.02022869,3971
3970,86.0,0.0202575,3981
3980,86.0,0.020279016,3991
3990,86.0,0.020306001,4001
4000,88.0,0.02033408,4011
4010,88.0,0.020361066,4021
4020,88.0,0.020386958,4031
4030,88.0,0.020412485,4041
4040,88.0,0.02043473,4051
4050,88.0,0.020461351,4061
4060,88.0,0.020486148,4071
4070,89.0,0.020521521,4081
4080,89.0,0.020546684,4091
4090,89.0,0.020594456,4101
4100,89.0,0.020622171,4111
4110,89.0,0.020648792,4121
4120,89.0,0.020685624,4131
4130,89.0,0.020712974,4141
4140,89.0,0.020741418,4151
4150,89.0,0.020768404,4161
4160,89.0,0.02079466,4171
4170,89.0,0.020823834,4181
4180,89.0,0.0208727,4191
4190,89.0,0.020910626,4201
4200,89.0,0.020958033,4211
4210,89.0,0.020982466,4221
4220,90.0,0.021005075,4231
4230,90.0,0.021032425,4241
4240,90.0,0.021057588,4251
4250,90.0,0.021087491,4261
4260,90.0,0.021109372,4271
4270,90.0,0.021137451,4281
4280,90.0,0.021164801,4291
4290,90.0,0.021190328,4301
4300,91.0,0.021215855,4311
4310,91.0,0.021258522,4321
4320,92.0,0.02128405,4331
4330,92.0,0.021311765,4341
4340,92.0,0.021337657,4351
4350,92.0,0.021372665,4361
4360,92.0,0.021440494,4371
4370,92.0,0.021483525,4381
4380,92.0,0.021506499,4391
4390,92.0,0.021533484,4401
4400,92.0,0.021560105,4411
4410,92.0,0.021589643,4421
4420,92.0,0.021612982,4431
4430,92.0,0.021644344,4441
4440,92.0,0.021684458,4451
4450,93.0,0.021709985,4461
4460,94.0,0.021734053,4471
4470,94.0,0.021809904,4481
4480,94.0,0.021838348,4491
4490,95.0,0.021884296,4501
4500,95.0,0.021909093,4511
4510,95.0,0.021933891,4521
4520,95.0,0.021960877,4531
4530,95.0,0.021981663,4541
4540,95.0,0.022009743,4551
4550,95.0,0.022035635,4561
4560,95.0,0.022061162,4571
4570,95.0,0.022092888,4581
4580,96.0,0.022119874,4591
4590,96.0,0.022145037,4601
4600,96.0,0.022170929,4611
4610,96.0,0.022192445,4621
4620,96.0,0.022215784,4631
4630,96.0,0.022241676,4641
4640,96.0,0.022264286,4651
4650,96.0,0.022309505,4661
4660,96.0,0.022345972,4671
4670,96.0,0.022374417,4681
4680,96.0,0.022399579,4691
4690,96.0,0.022421824,4701
4700,96.0,0.022451362,4711
4710,96.0,0.022472877,4721
4720,96.0,0.022514085,4731
4730,96.0,0.022538153,4741
4740,96.0,0.022576444,4751
4750,96.0,0.022602336,4761
4760,96.0,0.022650837,4771
4770,96.0,0.022676729,4781
4780,96.0,0.022696786,4791
4790,96.0,0.02274237,4801
4800,96.0,0.022767167,4811
4810,96.0,0.02281421,4821
4820,96.0,0.022841196,4831
4830,96.0,0.022862347,4841
4840,96.0,0.022888239,4851
4850,96.0,0.022912307,4861
4860,96.0,0.022956432,4871
4870,96.0,0.022994722,4881
4880,96.0,0.023020249,4891
4890,96.0,0.023042859,4901
4900,96.0,0.02306948,4911
4910,96.0,0.023116523,4921
4920,96.0,0.023143144,4931
4930,96.0,0.023169036,4941
4940,96.0,0.023191281,4951
4950,96.0,0.023217537,4961
4960,96.0,0.023242335,4971
4970,96.0,0.02327005,4981
4980,97.0,0.023296671,4991
4990,97.0,0.023324021,5001
