iterations,fitness,time,fevals
1900,53.0,9.925089188,210000
1910,54.0,9.974467168,211100
1920,53.0,10.024060304,212200
1930,53.0,10.075547909,213300
1940,53.0,10.125847049,214400
1950,54.0,10.181049562,215500
1960,53.0,10.235236829,216600
1970,54.0,10.289380336,217700
1980,54.0,10.340302335,218800
1990,52.0,10.391761495,219900
2000,52.0,10.442519027,221000
2010,52.0,10.495588212,222100
2020,53.0,10.548927983,223200
2030,52.0,10.601504496,224300
2040,52.0,10.653421683,225400
2050,52.0,10.703278841,226500
2060,53.0,10.753619189,227600
2070,52.0,10.803067915,228700
2080,52.0,10.850905522,229800
2090,52.0,10.89921465,230900
2100,53.0,10.950470688,232000
2110,52.0,11.00311029,233100
2120,52.0,11.052607153,234200
2130,53.0,11.103104674,235300
2140,52.0,11.151118782,236400
2150,52.0,11.204308309,237500
2160,52.0,11.255314547,238600
2170,53.0,11.308166023,239700
2180,54.0,11.359238266,240800
2190,53.0,11.410570156,241900
2200,53.0,11.464412444,243000
2210,52.0,11.512791224,244100
2220,52.0,11.564140254,245200
2230,52.0,11.613518598,246300
2240,52.0,11.662021002,247400
2250,54.0,11.712206365,248500
2260,55.0,11.763192911,249600
2270,52.0,11.813746592,250700
2280,52.0,11.865326823,251800
2290,52.0,11.914242764,252900
2300,53.0,11.964093722,254000
2310,52.0,12.014898662,255100
2320,53.0,12.066656123,256200
2330,53.0,12.116788973,257300
2340,53.0,12.170648765,258400
2350,52.0,12.222801895,259500
2360,53.0,12.278242539,260600
2370,53.0,12.345372728,261700
2380,52.0,12.39418255,262800
2390,55.0,12.443997042,263900
2400,52.0,12.494523372,265000
2410,54.0,12.543646081,266100
2420,53.0,12.593766532,267200
2430,52.0,12.643300591,268300
2440,52.0,12.69583225,269400
2450,53.0,12.747498543,270500
2460,53.0,12.79722369,271600
2470,54.0,12.846034606,272700
2480,52.0,12.893480921,273800
2490,54.0,12.946413719,274900
2500,52.0,12.995941944,276000
2510,52.0,13.046888376,277100
2520,52.0,13.095819998,278200
2530,53.0,13.14617238,279300
2540,52.0,13.201196933,280400
2550,53.0,13.251162398,281500
2560,53.0,13.301231795,282600
2570,53.0,13.351923322,283700
2580,52.0,13.401589757,284800
2590,52.0,13.452789635,285900
2600,52.0,13.501545121,287000
2610,53.0,13.552836532,288100
2620,53.0,13.605748179,289200
2630,53.0,13.657318928,290300
2640,52.0,13.715814425,291400
2650,54.0,13.767745106,292500
2660,54.0,13.820002532,293600
2670,53.0,13.871681954,294700
2680,54.0,13.92287381,295800
2690,53.0,13.973626237,296900
2700,53.0,14.024818093,298000
2710,53.0,14.076767007,299100
2720,53.0,14.128044196,300200
2730,53.0,14.177534495,301300
2740,54.0,14.226981398,302400
2750,54.0,14.279127964,303500
2760,53.0,14.326663988,304600
2770,53.0,14.375924544,305700
2780,53.0,14.426691922,306800
2790,53.0,14.483652881,307900
2800,53.0,14.533363806,309000
2810,54.0,14.583056862,310100
2820,53.0,14.633475979,311200
2830,53.0,14.685318044,312300
2840,53.0,14.737688518,313400
2850,52.0,14.788001881,314500
2860,55.0,14.838061431,315600
2870,53.0,14.888823339,316700
2880,53.0,14.941055602,317800
2890,53.0,14.994164536,318900
2900,53.0,15.043892965,320000
2910,54.0,15.093266933,321100
2920,53.0,15.143176604,322200
2930,53.0,15.194485154,323300
2940,53.0,15.24356228,324400
2950,53.0,15.308171495,325500
2960,53.0,15.361228281,326600
2970,53.0,15.414529033,327700
2980,54.0,15.472163176,328800
2990,53.0,15.522831728,329900
3000,54.0,15.573075073,331000
3010,54.0,15.624390188,332100
3020,54.0,15.674867287,333200
3030,54.0,15.726368749,334300
3040,54.0,15.777424582,335400
3050,55.0,15.828851651,336500
3060,57.0,15.878884217,337600
3070,55.0,15.929948437,338700
3080,55.0,15.981258447,339800
3090,55.0,16.034248498,340900
3100,55.0,16.084014853,342000
3110,55.0,16.133386634,343100
3120,55.0,16.182142849,344200
3130,55.0,16.23411182,345300
3140,55.0,16.285001363,346400
3150,55.0,16.335088993,347500
3160,55.0,16.385848348,348600
3170,55.0,16.436138371,349700
3180,55.0,16.488912901,350800
3190,54.0,16.540132837,351900
3200,55.0,16.588733702,353000
3210,54.0,16.639735929,354100
3220,55.0,16.693266059,355200
3230,56.0,16.746080338,356300
3240,58.0,16.798085412,357400
3250,55.0,16.84867556,358500
3260,55.0,16.900333831,359600
3270,55.0,16.952730926,360700
3280,56.0,17.002618716,361800
3290,55.0,17.051586805,362900
3300,55.0,17.102110947,364000
3310,55.0,17.151031994,365100
3320,56.0,17.203590639,366200
3330,54.0,17.253062704,367300
3340,55.0,17.301463364,368400
3350,55.0,17.352828074,369500
3360,55.0,17.404089947,370600
3370,55.0,17.457294789,371700
3380,55.0,17.510214823,372800
3390,55.0,17.561212674,373900
3400,55.0,17.610853217,375000
3410,55.0,17.660577634,376100
3420,55.0,17.711518961,377200
3430,55.0,17.760853909,378300
3440,55.0,17.811312046,379400
3450,55.0,17.860538322,380500
3460,55.0,17.911785608,381600
3470,55.0,17.961386402,382700
3480,55.0,18.011219127,383800
3490,55.0,18.060066875,384900
3500,55.0,18.110709536,386000
3510,55.0,18.163391804,387100
3520,55.0,18.215669287,388200
3530,55.0,18.264860191,389300
3540,55.0,18.314730478,390400
3550,55.0,18.363659912,391500
3560,55.0,18.415282081,392600
3570,55.0,18.463897897,393700
3580,55.0,18.51404898,394800
3590,55.0,18.564099414,395900
3600,54.0,18.614754839,397000
3610,55.0,18.66623515,398100
3620,55.0,18.716407749,399200
3630,55.0,18.767780117,400300
3640,55.0,18.818120829,401400
3650,55.0,18.87235441,402500
3660,55.0,18.921943535,403600
3670,56.0,18.973484382,404700
3680,55.0,19.026456929,405800
3690,55.0,19.07657738,406900
3700,55.0,19.126186197,408000
3710,55.0,19.175591892,409100
3720,54.0,19.226187874,410200
3730,55.0,19.278694736,411300
3740,55.0,19.329501498,412400
3750,55.0,19.379433779,413500
3760,54.0,19.428544819,414600
3770,55.0,19.480354793,415700
3780,55.0,19.52768806,416800
3790,55.0,19.576969037,417900
3800,55.0,19.626061844,419000
3810,55.0,19.67735289,420100
3820,55.0,19.728096929,421200
3830,56.0,19.778733025,422300
3840,55.0,19.829889873,423400
3850,55.0,19.88012629,424500
3860,55.0,19.932083591,425600
3870,55.0,19.982590229,426700
3880,55.0,20.034252147,427800
3890,55.0,20.084585202,428900
3900,55.0,20.137417715,430000
3910,56.0,20.188085173,431100
3920,55.0,20.238835412,432200
3930,55.0,20.288844273,433300
3940,55.0,20.337638779,434400
3950,55.0,20.390823929,435500
3960,54.0,20.440522455,436600
3970,55.0,20.490136741,437700
3980,54.0,20.540542365,438800
3990,56.0,20.59240157,439900
4000,55.0,20.644409196,441000
4010,55.0,20.694159506,442100
4020,56.0,20.743797497,443200
4030,55.0,20.796308005,444300
4040,55.0,20.849035857,445400
4050,55.0,20.899162507,446500
4060,55.0,20.948797945,447600
4070,55.0,21.001738401,448700
4080,55.0,21.055354958,449800
4090,55.0,21.104903969,450900
4100,55.0,21.158231341,452000
4110,55.0,21.214283539,453100
4120,55.0,21.266278401,454200
4130,55.0,21.320182319,455300
4140,55.0,21.374407147,456400
4150,55.0,21.426905985,457500
4160,55.0,21.480155317,458600
4170,55.0,21.539010745,459700
4180,56.0,21.591239727,460800
4190,56.0,21.64261793,461900
4200,55.0,21.694228429,463000
4210,55.0,21.745789333,464100
4220,56.0,21.796461896,465200
4230,56.0,21.847963358,466300
4240,55.0,21.898847432,467400
4250,55.0,21.949413147,468500
4260,55.0,22.003017669,469600
4270,54.0,22.052837996,470700
4280,55.0,22.10341611,471800
4290,55.0,22.153091662,472900
4300,55.0,22.206010967,474000
4310,55.0,22.257525558,475100
4320,55.0,22.308855989,476200
4330,55.0,22.361337323,477300
4340,56.0,22.41241759,478400
4350,55.0,22.462609152,479500
4360,55.0,22.51256149,480600
4370,56.0,22.563708856,481700
4380,55.0,22.614940096,482800
4390,56.0,22.664871647,483900
4400,55.0,22.714516566,485000
4410,54.0,22.767011758,486100
4420,55.0,22.817627798,487200
4430,55.0,22.868928691,488300
4440,55.0,22.919519568,489400
4450,54.0,22.969642207,490500
4460,56.0,23.018467345,491600
4470,55.0,23.069813092,492700
4480,55.0,23.119850033,493800
4490,56.0,23.17225661,494900
4500,55.0,23.220954478,496000
4510,56.0,23.270950941,497100
4520,55.0,23.323722918,498200
4530,56.0,23.374222263,499300
4540,55.0,23.425700386,500400
4550,55.0,23.476017395,501500
4560,54.0,23.529432653,502600
4570,55.0,23.58223818,503700
4580,55.0,23.634423037,504800
4590,55.0,23.684609858,505900
4600,55.0,23.73645484,507000
4610,54.0,23.78645422,508100
4620,55.0,23.837705152,509200
4630,55.0,23.88823987,510300
4640,55.0,23.936916222,511400
4650,55.0,23.988013628,512500
4660,55.0,24.037853282,513600
4670,55.0,24.088464945,514700
4680,54.0,24.138427129,515800
4690,55.0,24.187041851,516900
4700,55.0,24.235923513,518000
4710,55.0,24.289272036,519100
4720,55.0,24.337231808,520200
4730,55.0,24.387508338,521300
4740,54.0,24.436525658,522400
4750,55.0,24.486985253,523500
4760,55.0,24.535839564,524600
4770,55.0,24.588659678,525700
4780,55.0,24.640104981,526800
4790,56.0,24.690039084,527900
4800,55.0,24.74486088,529000
4810,55.0,24.794683029,530100
4820,54.0,24.844166763,531200
4830,55.0,24.893532709,532300
4840,55.0,24.943933592,533400
4850,55.0,24.994907009,534500
4860,55.0,25.046200973,535600
4870,55.0,25.096236456,536700
4880,55.0,25.14764055,537800
4890,55.0,25.199488814,538900
4900,54.0,25.250400967,540000
4910,55.0,25.300148724,541100
4920,55.0,25.352744565,542200
4930,55.0,25.402558327,543300
4940,55.0,25.455567706,544400
4950,55.0,25.506303723,545500
4960,54.0,25.555300986,546600
4970,55.0,25.603618136,547700
4980,58.0,25.654143737,548800
4990,55.0,25.704427561,549900
