iterations,fitness,time,fevals
0,19.0,0.000788418999999,732
10,20.0,0.001616588,1364
20,24.0,0.002350307,1978
30,26.0,0.003195251,2613
40,26.0,0.003940639,3249
50,26.0,0.004547452,3893
60,25.0,0.00527861900001,4517
70,28.0,0.00588689100001,5151
80,28.0,0.00656262700001,5795
90,30.0,0.00725550200001,6422
100,31.0,0.00785356300001,7054
110,32.0,0.00848335100001,7694
120,32.0,0.00915835800001,8319
130,33.0,0.010141877,8939
140,34.0,0.01076656,9572
150,34.0,0.011590718,10202
160,35.0,0.012213577,10837
170,36.0,0.012827684,11472
180,35.0,0.013514726,12100
190,35.0,0.014175875,12733
200,38.0,0.014825355,13352
210,35.0,0.016203084,13976
220,39.0,0.016748633,14605
230,38.0,0.017371492,15226
240,41.0,0.018022066,15857
250,41.0,0.018592412,16488
260,43.0,0.019254656,17097
270,43.0,0.019789264,17739
280,43.0,0.020357423,18376
290,42.0,0.020947462,19009
300,41.0,0.021586731,19630
310,45.0,0.022589213,20259
320,44.0,0.023244892,20879
330,44.0,0.023892548,21511
340,44.0,0.024617515,22134
350,45.0,0.025215577,22767
360,45.0,0.025794311,23387
370,46.0,0.026344965,24023
380,45.0,0.026866445,24654
390,45.0,0.027522489,25286
400,46.0,0.028229951,25916
410,47.0,0.028802121,26562
420,46.0,0.029382678,27197
430,46.0,0.029995691,27831
440,46.0,0.030641524,28448
450,47.0,0.03168412,29079
460,47.0,0.032254831,29706
470,47.0,0.033066589,30348
480,49.0,0.033661004,30980
490,48.0,0.034178837,31618
500,47.0,0.034765228,32242
510,50.0,0.035355996,32858
520,47.0,0.035879299,33494
530,50.0,0.036490124,34123
540,50.0,0.037096937,34755
550,50.0,0.037642851,35381
560,50.0,0.03825404,36018
570,51.0,0.038765674,36636
580,51.0,0.03935863,37259
590,51.0,0.039865888,37885
600,51.0,0.040461761,38498
610,59.0,0.040986523,39138
620,52.0,0.041514202,39768
630,58.0,0.042046622,40417
640,57.0,0.042548775,41049
650,58.0,0.043096512,41668
660,60.0,0.043741981,42299
670,59.0,0.044330561,42926
680,60.0,0.045071938,43558
690,63.0,0.045744392,44206
700,63.0,0.046305986,44847
710,64.0,0.046868675,45474
720,62.0,0.047380309,46102
730,64.0,0.047934245,46739
740,63.0,0.048692033,47371
750,63.0,0.049269672,47994
760,62.0,0.050094924,48620
770,63.0,0.050824996,49246
780,63.0,0.051349758,49880
790,62.0,0.051848993,50497
800,63.0,0.052443043,51116
810,63.0,0.053005366,51737
820,62.0,0.05378941,52358
830,63.0,0.054356109,52985
840,63.0,0.054849875,53622
850,63.0,0.055329053,54254
860,64.0,0.055830111,54885
870,63.0,0.056384776,55513
880,66.0,0.056924125,56149
890,67.0,0.057468945,56774
900,67.0,0.057994801,57399
