iterations,fitness,time,fevals
0,483.0,7.25689999999e-05
10,485.0,0.000196192
20,485.0,0.000242869
30,485.0,0.000312157
40,491.0,0.000354823
50,495.0,0.000395666
60,495.0,0.000449637999999
70,497.0,0.000493034
80,497.0,0.000615563999999
90,497.0,0.000659323999999
100,499.0,0.000702354999999
110,501.0,0.000828165999999
120,507.0,0.000871561999999
130,507.0,0.000912404999999
140,509.0,0.000956165999999
150,509.0,0.001002479
160,515.0,0.001067756
170,515.0,0.0011695
180,517.0,0.001218001
190,517.0,0.00125848
200,517.0,0.001300781
210,519.0,0.001341624
220,523.0,0.001383197
230,529.0,0.001423675
240,529.0,0.001490045
250,531.0,0.001534535
260,531.0,0.001576473
270,533.0,0.001629351
280,539.0,0.00167457
290,541.0,0.001716872
300,543.0,0.001758809
310,543.0,0.001800746
320,545.0,0.001902489
330,547.0,0.001984176
340,547.0,0.002045441
350,549.0,0.00209139
360,551.0,0.002151196
370,555.0,0.002193498
380,557.0,0.002227048
390,557.0,0.002262056
400,557.0,0.002305452
410,559.0,0.002352859
420,563.0,0.002394067
430,565.0,0.002519514
440,569.0,0.002561451
450,569.0,0.002607764
460,571.0,0.002650795
470,571.0,0.002705131
480,571.0,0.002749621
490,573.0,0.002827296
500,575.0,0.002869598
510,577.0,0.002910806
520,581.0,0.003030054
530,583.0,0.003080014
540,585.0,0.003121586
550,587.0,0.003160971
560,587.0,0.003260162
570,589.0,0.003299182
580,593.0,0.003343307
590,593.0,0.003384515
600,597.0,0.00342864
610,599.0,0.003465836
620,599.0,0.003503762
630,599.0,0.003550075
640,599.0,0.003771795
650,599.0,0.003815191
660,601.0,0.003858587
670,601.0,0.003914747
680,601.0,0.003994975
690,601.0,0.004041288
700,601.0,0.004100365
710,601.0,0.004145949
720,601.0,0.004194451
730,601.0,0.004241129
740,601.0,0.004353448
750,601.0,0.004433311
760,601.0,0.004475613
770,601.0,0.00457298
780,603.0,0.004620022
790,605.0,0.004728694
800,609.0,0.004776831
810,611.0,0.00481731
820,613.0,0.004863623
830,615.0,0.00492197
840,615.0,0.004973024
850,619.0,0.005033924
860,621.0,0.005131292
870,621.0,0.005187451
880,625.0,0.005226471
890,627.0,0.005261115
900,629.0,0.005315086
910,631.0,0.0053552
920,631.0,0.005395679
930,633.0,0.005475178
940,635.0,0.005517115
950,635.0,0.005572181
960,635.0,0.005624329
970,637.0,0.005664807
980,637.0,0.005705285
990,637.0,0.005746129
1000,639.0,0.005789889
1010,639.0,0.005828909
1020,639.0,0.005869752
1030,639.0,0.005921171
1040,639.0,0.005975872
1050,639.0,0.006023279
1060,641.0,0.006057193
1070,641.0,0.00613815
1080,643.0,0.006177535
1090,643.0,0.006239894
1100,649.0,0.006288031
1110,649.0,0.006328145
1120,649.0,0.006373
1130,649.0,0.006407644
1140,649.0,0.006442288
1150,649.0,0.00648459
1160,649.0,0.006526892
1170,649.0,0.006608579
1180,651.0,0.006687713
1190,651.0,0.006729286
1200,651.0,0.006770494
1210,651.0,0.006810243
1220,653.0,0.006850357
1230,653.0,0.006911622
1240,653.0,0.007004614
1250,655.0,0.007068796
1260,655.0,0.007112192
1270,657.0,0.007148294
1280,657.0,0.007189502
1290,657.0,0.007279576
1300,659.0,0.007326983
1310,661.0,0.007390071
1320,661.0,0.007430915
1330,661.0,0.007473581
1340,661.0,0.007519529
1350,661.0,0.007595746
1360,661.0,0.007632577
1370,661.0,0.00766795
1380,661.0,0.007702594
1390,663.0,0.00775146
1400,665.0,0.007794856
1410,665.0,0.007833876
1420,665.0,0.007890035
1430,665.0,0.007931243
1440,665.0,0.007970263
1450,669.0,0.008013295
1460,671.0,0.008053774
1470,671.0,0.008105193
1480,671.0,0.008156247
1490,673.0,0.008195997
1500,675.0,0.008262003
1510,675.0,0.008304305
1520,677.0,0.008344054
1530,679.0,0.008388544
1540,679.0,0.008428658
1550,681.0,0.008475336
1560,683.0,0.008558846
1570,683.0,0.00859823
1580,683.0,0.00863725
1590,685.0,0.008722948
1600,689.0,0.008769626
1610,691.0,0.008808646
1620,693.0,0.008864806
1630,695.0,0.008906013
1640,699.0,0.008958525
1650,705.0,0.009025989
1660,705.0,0.009068291
1670,705.0,0.009107311
1680,707.0,0.009149248
1690,707.0,0.009194832
1700,707.0,0.009281989
1710,707.0,0.00935857
1720,707.0,0.009399413
1730,707.0,0.009437704
1740,707.0,0.00947563
1750,709.0,0.009603994
1760,709.0,0.009649213
1770,711.0,0.009696985
1780,711.0,0.009737463
1790,711.0,0.009812586
1800,713.0,0.009876403
1810,715.0,0.009915423
1820,717.0,0.009969759
1830,717.0,0.010010967
1840,717.0,0.010052175
1850,717.0,0.010101041
1860,717.0,0.010143707
1870,717.0,0.01018528
1880,717.0,0.010226123
1890,717.0,0.010272436
1900,717.0,0.010480663
1910,717.0,0.010522965
1920,717.0,0.010680138
1930,717.0,0.010731556
1940,721.0,0.010778964
1950,721.0,0.010845334
1960,721.0,0.010884719
