iterations,fitness,time,fevals
0,515.0,2.66209999999e-05
10,517.0,0.000107943
20,517.0,0.000156809
30,519.0,0.000189993999999
40,519.0,0.000223543999999
50,521.0,0.000274961999999
60,527.0,0.000309605999998
70,531.0,0.000343884999999
80,533.0,0.000385822
90,535.0,0.000431041000001
100,537.0,0.000463497
110,537.0,0.000497047000001
120,537.0,0.000531326000003
130,541.0,0.000581651000003
140,543.0,0.000625411000001
150,543.0,0.000662972000002
160,545.0,0.000696157000002
170,545.0,0.000732625000001
180,545.0,0.000793160000001
190,547.0,0.000830721000002
200,549.0,0.000863176000001
210,551.0,0.000897819
220,555.0,0.000932099000002
230,555.0,0.000974036000002
240,555.0,0.001013785
250,555.0,0.0010477
260,557.0,0.001082708
270,561.0,0.001126103
280,563.0,0.001171322
290,565.0,0.001206695
300,567.0,0.001242432
310,569.0,0.001284734
320,571.0,0.001318284
330,573.0,0.001391218
340,575.0,0.001424768
350,575.0,0.001457224
360,575.0,0.001491503
370,575.0,0.001541098
380,575.0,0.001597257
390,575.0,0.001649405
400,575.0,0.001686236
410,577.0,0.001794544
420,583.0,0.001831741
430,585.0,0.00188863
440,585.0,0.001976151
450,585.0,0.002030851
460,589.0,0.00206914200001
470,589.0,0.00211035000001
480,589.0,0.00215520500001
490,591.0,0.00221756400001
500,591.0,0.00227445300001
510,593.0,0.00231493100001
520,597.0,0.00235468100001
530,599.0,0.00242652100001
540,601.0,0.00258989400001
550,603.0,0.00262745500001
560,605.0,0.00267340300001
570,605.0,0.00271388100001
580,607.0,0.00275071300001
590,611.0,0.00280760200001
600,611.0,0.00284990400001
610,615.0,0.00288746500001
620,615.0,0.00292685000001
630,619.0,0.00296514100001
640,621.0,0.00300452600001
650,621.0,0.00305412100001
660,621.0,0.00309532900001
670,623.0,0.00314419500001
680,625.0,0.00321129500001
690,627.0,0.00327146600001
700,633.0,0.00331267400001
710,633.0,0.00335679900001
720,635.0,0.00339654800001
730,637.0,0.00343666200001
740,637.0,0.00349245700001
750,637.0,0.00353658200001
760,637.0,0.00366385200001
770,637.0,0.00375064400001
780,637.0,0.00385968100001
790,637.0,0.00393772100001
800,637.0,0.00400737300001
810,637.0,0.00408176600001
820,639.0,0.00417694600001
830,641.0,0.00424258600001
840,641.0,0.00432609600001
850,643.0,0.00439574800001
860,645.0,0.00446576500001
870,647.0,0.00453651100001
880,653.0,0.00464007700001
890,653.0,0.00475859500001
900,653.0,0.00482642400001
910,653.0,0.00492598000001
920,655.0,0.00499162100001
930,655.0,0.00505872100001
940,657.0,0.00517067500001
950,661.0,0.00524032800001
960,661.0,0.00531253300001
970,663.0,0.00538473800001
980,663.0,0.00545767200001
990,663.0,0.00556415600001
1000,663.0,0.00563198500001
1010,665.0,0.00570710700001
1020,665.0,0.00581541400001
1030,669.0,0.00588142000001
1040,671.0,0.00594633200001
1050,673.0,0.00604479300001
1060,675.0,0.00611116400001
1070,675.0,0.00618045200001
1080,677.0,0.00625958600001
1090,681.0,0.00632632100001
1100,681.0,0.00639232700001
1110,683.0,0.00649589400001
1120,683.0,0.00660310800001
1130,683.0,0.00667203100001
1140,685.0,0.00675700000001
1150,687.0,0.00683248700001
1160,687.0,0.00691125600001
1170,689.0,0.00697762700001
1180,689.0,0.00704472700001
1190,689.0,0.00718767900001
1200,689.0,0.00725623700001
1210,689.0,0.00732588900001
1220,693.0,0.00744623100001
1230,693.0,0.00751333000001
1240,695.0,0.00763476600001
1250,695.0,0.00772885100001
1260,695.0,0.00783059400001
