iterations,fitness,time,fevals
0,558.0,7.920061455
10,580.0,15.450783935
20,630.0,22.738798934
30,653.0,29.865136093
40,677.0,36.504709004
50,708.0,43.274534917
60,721.0,49.447854165
70,735.0,55.724361225
80,751.0,61.590802112
90,751.0,67.646771529
100,761.0,73.311954955
110,763.0,79.141752555
120,765.0,84.75119266
130,766.0,90.934998401
140,767.0,96.698472831
150,771.0,102.996409082
160,771.0,108.777471618
170,773.0,114.536447825
180,773.0,120.593856601
190,773.0,125.996884615
200,775.0,131.41482441
210,777.0,137.018032279
220,773.0,142.456628892
230,775.0,147.858951996
240,771.0,153.571095265
250,769.0,159.133494934
260,773.0,164.590357213
270,777.0,170.362506813
280,779.0,176.522200474
290,773.0,182.620341597
300,775.0,188.58091842
310,773.0,194.682092152
320,779.0,200.741049323
330,775.0,206.722959064
340,777.0,212.553639534
350,777.0,218.505017883
360,779.0,224.483664544
370,781.0,230.403603104
380,775.0,236.404848457
390,781.0,242.418603137
400,777.0,248.50144228
410,773.0,254.530559476
420,773.0,260.829234551
430,771.0,267.220917999
440,771.0,273.733273434
450,773.0,279.984295791
460,771.0,285.963604695
470,777.0,292.207003594
480,763.0,298.647271496
490,779.0,304.7587833
500,777.0,310.587578054
510,773.0,317.012019578
520,773.0,323.269023277
530,777.0,329.449198713
540,779.0,335.5490465
550,773.0,341.687945499
560,773.0,347.790911955
570,777.0,354.051193686
580,777.0,360.21760022
590,779.0,366.396300925
600,773.0,372.511332538
610,777.0,378.659701326
620,779.0,384.750480825
630,775.0,390.784335834
640,771.0,396.648999312
650,767.0,402.684719614
660,775.0,408.657724807
670,775.0,414.719079693
680,783.0,421.022006839
690,777.0,427.188329134
700,777.0,433.270619811
710,769.0,439.37367306
720,777.0,445.643532887
730,781.0,451.56419459
740,777.0,457.59132068
750,777.0,463.50503758
760,775.0,469.45250738
770,785.0,475.414877292
780,779.0,481.336075063
790,779.0,487.452730923
800,779.0,493.507543602
810,773.0,499.640371185
820,785.0,505.808132474
830,785.0,511.702371904
840,781.0,517.934409827
850,783.0,524.223408709
860,783.0,530.502394441
870,783.0,536.500560143
880,781.0,542.602620391
890,779.0,548.631745975
900,783.0,554.666552047
910,781.0,560.739487077
920,783.0,566.933582753
930,779.0,573.219767465
940,783.0,579.186134907
950,785.0,585.123838075
960,783.0,591.097959891
970,783.0,597.128285608
980,781.0,603.193899493
990,779.0,609.318402355
1000,781.0,615.327861934
1010,785.0,621.373955318
1020,783.0,627.49604916
1030,789.0,634.39550631
1040,789.0,640.563891917
1050,785.0,646.963019039
1060,785.0,653.261085478
1070,781.0,660.020965341
1080,785.0,666.01800895
1090,783.0,672.101737162
1100,781.0,678.351132719
1110,783.0,684.525201002
1120,781.0,690.651430948
1130,785.0,696.578056125
1140,779.0,702.645665857
1150,781.0,708.704801716
1160,781.0,714.828451246
1170,781.0,721.325519652
1180,777.0,727.969128383
1190,777.0,734.526059439
1200,779.0,740.322438907
1210,781.0,746.358073877
1220,789.0,751.934762106
1230,783.0,757.772492041
1240,781.0,763.545178802
1250,781.0,769.402934307
1260,781.0,775.681006172
1270,787.0,781.828303555
1280,783.0,787.781231393
1290,777.0,793.830278251
1300,779.0,799.832320047
1310,783.0,805.975327435
1320,785.0,812.065636873
1330,785.0,818.218566972
1340,783.0,824.166989658
1350,781.0,830.170494516
1360,791.0,836.23335039
1370,785.0,842.241578109
1380,787.0,848.337910462
1390,785.0,854.287790376
1400,785.0,860.255696732
1410,781.0,866.117265972
1420,787.0,872.268607562
1430,789.0,878.55600736
1440,783.0,885.000890544
1450,781.0,891.004943503
1460,785.0,897.283994146
1470,785.0,903.424893003
1480,787.0,909.751494257
1490,787.0,916.275624935
1500,781.0,922.370768095
1510,791.0,928.516071089
1520,793.0,934.325933556
1530,791.0,940.214555587
1540,789.0,945.944773435
1550,787.0,952.233845251
1560,787.0,958.321187358
1570,785.0,964.67455696
1580,789.0,971.022575736
1590,789.0,977.787849455
1600,787.0,984.264632644
1610,789.0,990.492820365
1620,791.0,996.73579114
1630,793.0,1002.77940038
1640,793.0,1008.74244858
1650,791.0,1014.85490489
1660,783.0,1021.04996001
1670,791.0,1027.1640825
1680,785.0,1033.24984047
1690,787.0,1039.25083019
1700,787.0,1045.37789086
1710,791.0,1051.61527705
1720,787.0,1057.70203751
1730,791.0,1063.83146781
1740,793.0,1069.96379324
1750,789.0,1076.01344874
1760,787.0,1082.0892344
1770,795.0,1088.20452457
1780,789.0,1094.36639933
1790,791.0,1100.5365215
1800,789.0,1106.55296819
1810,789.0,1112.63118293
1820,791.0,1118.76163358
1830,789.0,1124.92025548
1840,791.0,1131.07338614
1850,789.0,1137.41814439
1860,787.0,1143.72238326
1870,791.0,1150.13349604
1880,791.0,1156.67216253
1890,793.0,1163.10229001
1900,789.0,1169.51097408
1910,793.0,1175.92908381
1920,797.0,1182.04351517
1930,791.0,1188.237151
1940,795.0,1194.45414112
1950,791.0,1200.5357484
1960,787.0,1206.68588439
1970,793.0,1212.81816204
1980,797.0,1219.04120498
1990,789.0,1225.18869381
2000,793.0,1231.42647459
2010,793.0,1237.29359267
2020,789.0,1242.81936583
2030,793.0,1248.35986223
2040,795.0,1253.8785593
2050,795.0,1259.50986183
2060,793.0,1265.040573
2070,795.0,1270.93094728
2080,801.0,1276.73232238
2090,797.0,1282.64780976
2100,793.0,1288.39584145
2110,797.0,1294.35702107
2120,795.0,1300.47575301
2130,797.0,1306.87304693
2140,791.0,1312.7722014
2150,797.0,1318.68450921
2160,801.0,1324.94158074
2170,795.0,1331.12772329
2180,795.0,1337.11442664
2190,801.0,1343.2317101
2200,799.0,1349.17248453
2210,795.0,1354.84146638
2220,799.0,1360.45107532
2230,795.0,1365.98635693
2240,801.0,1371.57325778
2250,799.0,1377.04305496
2260,803.0,1382.77529345
2270,793.0,1388.38553766
2280,799.0,1394.37672464
2290,799.0,1400.18343817
2300,795.0,1405.84116844
2310,797.0,1411.69523493
2320,799.0,1417.9100877
2330,799.0,1424.30576029
2340,795.0,1430.46590432
2350,795.0,1436.85652876
2360,801.0,1442.81008603
2370,797.0,1449.13230283
2380,799.0,1455.3030424
2390,795.0,1462.03287369
2400,805.0,1468.21423504
2410,803.0,1474.22967888
2420,801.0,1480.20988888
2430,799.0,1486.24329899
2440,801.0,1492.25145341
2450,797.0,1498.29549844
2460,797.0,1504.42522558
2470,799.0,1510.5080815
2480,795.0,1516.6207814
2490,805.0,1522.71874384
2500,797.0,1528.71612258
2510,801.0,1534.82093974
2520,801.0,1540.99297571
2530,793.0,1547.03583592
2540,801.0,1553.18181064
2550,803.0,1559.18306255
2560,799.0,1565.24117916
2570,799.0,1571.34484834
2580,799.0,1577.49362337
2590,807.0,1583.57433903
2600,801.0,1589.53540889
2610,797.0,1595.58556252
2620,797.0,1601.70509455
2630,801.0,1607.94087035
2640,805.0,1614.02699701
2650,801.0,1620.08195264
2660,795.0,1626.19793204
2670,797.0,1632.32474801
2680,793.0,1638.39396777
2690,801.0,1644.45193558
2700,795.0,1650.48778097
2710,795.0,1656.67005801
2720,795.0,1662.8372887
2730,797.0,1669.03907238
2740,801.0,1675.3185238
2750,801.0,1681.40632539
2760,795.0,1687.35393814
2770,801.0,1693.50142005
2780,807.0,1699.56126191
2790,803.0,1705.84767126
2800,807.0,1711.94106618
2810,805.0,1718.10100782
2820,801.0,1724.19012004
2830,807.0,1730.26422056
2840,805.0,1736.38161051
2850,813.0,1742.46376808
2860,809.0,1748.51660314
2870,811.0,1754.48781707
2880,809.0,1760.49093574
2890,813.0,1766.47981654
2900,811.0,1772.6126062
2910,813.0,1778.74424094
2920,807.0,1785.14410397
2930,807.0,1791.29069353
2940,809.0,1797.37016347
2950,807.0,1803.46475488
2960,809.0,1809.60084372
2970,813.0,1815.77104904
2980,811.0,1821.87044463
2990,813.0,1828.01735692
3000,805.0,1834.15128545
