,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.6076176643371582,0.12529891742508747,0.0,0.0,0.1,"(32, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 2}",0.2907801810813243,0.2958330302628046,0.2881214998006888,0.28860530603531837,0.2899773814424906,0.29066347972452533,0.0027534103833335532,208
1,0.832264757156372,0.21314674611390017,0.009374523162841797,0.007654266141973948,0.1,"(32, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 3}",0.46795852456229814,0.47358116774287,0.4728117122944763,0.482149303920274,0.450645739962391,0.4694292896964619,0.010444735769659024,181
2,1.0025761127471924,0.8085950092406241,0.008856821060180663,0.007294564930444832,0.1,"(32, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 4}",0.5340456855699908,0.5340704917804242,0.522430931337901,0.3850283843105562,0.4951483459776541,0.4941447677953053,0.05638022000119455,180
3,1.0468675136566161,0.2694085953953637,0.0031242847442626955,0.00624856948852539,0.1,"(32, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 5}",0.6576515959590594,0.5726266717237904,0.5577271715069029,0.5817948250820459,0.5486525176796214,0.5836905563902841,0.03872466972484837,149
4,1.1105991363525392,0.23458300847122474,0.006366205215454101,0.00779897802982308,0.1,"(32, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 6}",0.6816897027929651,0.6523531165185421,0.6763394784770095,0.6896692085066762,0.6682574181941842,0.6736617848978754,0.012736731502186873,128
5,1.2543114185333253,0.22463598693482353,0.00952444076538086,0.007781403613829319,0.1,"(32, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 7}",0.7818140556731503,0.8116550310207945,0.7872363888512376,0.7895224656942043,0.7621106186218376,0.7864677119722449,0.015869769618555338,108
6,1.1723357677459716,0.2501110000935285,0.0062484264373779295,0.007652728590355058,0.1,"(32, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 8}",0.8960688936569593,0.9061805436526194,0.8827673919439748,0.8787762624974488,0.8054003182723035,0.8738386820046612,0.03557552393887484,21
7,1.4268826007843018,0.14598446262961376,0.0031247615814208986,0.006249523162841797,0.1,"(32, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 9}",0.7893865240445122,0.8962759295593813,0.8521200050611398,0.8531758767901545,0.8335172741807055,0.8448951219271785,0.034558405890836454,86
8,1.4879637241363526,0.26027024717737973,0.005104494094848633,0.0031028007218158204,0.1,"(32, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 10}",0.8698792974873738,0.8951767463717574,0.8792785742303924,0.8622717770307161,0.8469455203535691,0.8707103830947617,0.0161782960044456,42
9,1.9773150444030763,0.20281908877754526,0.004273843765258789,0.006464536360914422,0.1,"(32, 32)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 15}",0.8643874517608136,0.8888510922055715,0.8726320281838772,0.8810223455709935,0.8268040884075099,0.8667394012257532,0.02157782799913095,61
10,2.9590688228607176,0.39822657145066154,0.007794046401977539,0.006631030743573418,0.1,"(32, 32)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 20}",0.8807014855997104,0.8946404992594417,0.8806512652656232,0.8715919127171127,0.8538784215265028,0.876292716873678,0.013413228544006017,8
11,0.8293174266815185,0.1265036857488477,0.0017817020416259766,0.003563404083251953,0.1,"(32,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 2}",0.2900243231826093,0.2909463210571585,0.2888773576994038,0.2870935902378883,0.2869539498476304,0.28877910840493803,0.0015766546037167734,214
12,0.5745879173278808,0.23175378712755018,0.003630208969116211,0.007260417938232422,0.1,"(32,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 3}",0.4650576645185809,0.4181765640409243,0.4472671210729748,0.46633641828824557,0.4509371715347594,0.44955498789109705,0.017399423199141038,200
13,1.1363776683807374,0.49379349028270336,0.0,0.0,0.1,"(32,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 4}",0.49498436534871143,0.552228950854223,0.5266682443889544,0.49016591089741823,0.4843151884252275,0.509672531982907,0.025842400836179644,172
14,0.8821343421936035,0.07703538473194872,0.0,0.0,0.1,"(32,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 5}",0.6534202518262375,0.5775530661607245,0.557219230541122,0.5793142865237974,0.5493300325489409,0.5833673735201644,0.0368779213212443,150
15,0.9336690425872802,0.18057894330929639,0.005207443237304687,0.005890884743194665,0.1,"(32,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 6}",0.6793732371295341,0.644245427644872,0.6725458276327014,0.6895147761784501,0.6743498243176842,0.6720058185806483,0.015081563114046074,131
