iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed 
0,0.121856910387,0.12184900763,0.753608281628,0.757555629359,1.602340316
10,0.121873358983,0.121863467862,0.753608281628,0.757555629359,18.304768738
20,0.118065900094,0.118000458071,0.752845150801,0.756625705746,35.639273883
30,0.117434109102,0.117357832309,0.752845150801,0.756625705746,52.169715932
40,0.113854029249,0.113720604257,0.7528119712,0.75655928263,67.817398772
50,0.112882675026,0.112732605233,0.752745611998,0.7564264364,83.401383713
60,0.112037883432,0.111871054411,0.752745611998,0.7564264364,98.843576715
70,0.109475322206,0.109259298475,0.752347456784,0.756027897708,114.168636866
80,0.108366171038,0.108129942704,0.751750223962,0.754898704749,128.777027078
90,0.108356776782,0.10812149511,0.751750223962,0.754898704749,145.887051387
100,0.106456816519,0.106179662183,0.751750223962,0.754898704749,161.750111404
110,0.105574046799,0.105278471689,0.75141842795,0.754765858519,177.930905688
120,0.105383996657,0.105084052632,0.75141842795,0.754765858519,193.304080599
130,0.105375329638,0.105073817463,0.75141842795,0.754765858519,208.652105575
140,0.103130065533,0.10277086113,0.75141842795,0.754765858519,224.088827049
150,0.100911800582,0.10049511282,0.75141842795,0.754765858519,239.043248948
160,0.100788834488,0.100366998629,0.751385248349,0.754699435404,254.037555331
170,0.100217946451,0.0997763968844,0.751385248349,0.754699435404,268.619619183
180,0.0988813733851,0.0983950657311,0.751385248349,0.754699435404,284.424643554
190,0.0978805111945,0.0973606217344,0.751318889147,0.754566589173,299.074709887
200,0.0976366451127,0.0971068659277,0.751318889147,0.754566589173,314.983034751
210,0.0964414006429,0.0958664939493,0.751318889147,0.754566589173,330.257487983
220,0.0961859601771,0.0956004533794,0.751318889147,0.754566589173,345.685198424
230,0.0958937273499,0.0952950142979,0.751318889147,0.754566589173,360.543556368
240,0.0959891590198,0.0953919205211,0.751318889147,0.754566589173,375.408712149
250,0.0956888720562,0.0950793345377,0.751318889147,0.754566589173,390.365509153
