iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed 
0,0.30622995164,0.307549682031,0.249046086466,0.245765526403,1.583038618
10,0.306089274529,0.307407598167,0.249046086466,0.245765526403,18.057126156
20,0.304890171895,0.30620235738,0.249046086466,0.245765526403,34.565461819
30,0.296029437981,0.297300364477,0.249046086466,0.245765526403,51.857573538
40,0.291740345864,0.292988933401,0.249046086466,0.245765526403,68.361234112
50,0.291088468568,0.292332976538,0.249046086466,0.245765526403,85.010976252
60,0.291053978349,0.292298112777,0.249046086466,0.245765526403,99.961772587
70,0.285667735385,0.286884522846,0.249046086466,0.245765526403,117.44644508
80,0.281738475244,0.282934464032,0.249046086466,0.245765526403,134.213678181
90,0.278403586002,0.279580869729,0.249046086466,0.245765526403,149.959851137
100,0.276149148011,0.277314158546,0.249046086466,0.245765526403,167.027099114
110,0.271497891158,0.272637597678,0.249046086466,0.245765526403,183.616130379
120,0.265181839694,0.266287724963,0.249046086466,0.245765526403,200.410300302
130,0.264477696561,0.26558029934,0.249046086466,0.245765526403,217.103483207
140,0.264477590897,0.265580109467,0.249046086466,0.245765526403,234.492087004
150,0.263087383336,0.264182628143,0.249046086466,0.245765526403,251.08312542
160,0.26059888212,0.261678792324,0.249046086466,0.245765526403,268.478186821
170,0.259082236373,0.260152629036,0.249046086466,0.245765526403,284.102785226
180,0.258097480273,0.259162042151,0.249046086466,0.245765526403,299.351023681
190,0.254568506735,0.255613066113,0.249046086466,0.245765526403,314.123737426
200,0.229130105275,0.230013829726,0.249046086466,0.245765526403,331.047504674
210,0.228132591808,0.229010078029,0.249046086466,0.245765526403,347.571114968
220,0.227284626709,0.228156483516,0.249046086466,0.245765526403,364.12152497
230,0.227257765449,0.228129017584,0.249046086466,0.245765526403,380.84335209
240,0.223014521356,0.223858204165,0.249046086466,0.245765526403,398.086455605
250,0.225258515042,0.226116453831,0.249046086466,0.245765526403,414.824892783
