,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
214,0.29639101028442383,0.03819265210117323,0.007869148254394531,0.007007661279201667,0.1,"(16, 16)",27,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 27}",1.0,0.9928571428571429,0.9940476190476191,0.9988095238095238,0.9833333333333333,0.9938095238095238,0.005899767473030431,376
215,0.2897632122039795,0.01224720560615661,0.0030166149139404298,0.0060332298278808595,0.1,"(16, 16)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 28}",0.9976190476190476,0.9904761904761905,0.9952380952380953,0.9916666666666667,0.9892857142857143,0.9928571428571429,0.003104382097715536,475
216,0.2716197967529297,0.013620230531797511,0.0031234264373779298,0.00624685287475586,0.1,"(16, 16)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 29}",0.9964285714285714,0.9976190476190476,0.9976190476190476,0.9880952380952381,1.0,0.9959523809523809,0.004096345365258379,211
217,0.2971015930175781,0.0400168644625227,0.003162717819213867,0.006325435638427734,0.1,"(16, 16)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 30}",0.9952380952380953,0.9976190476190476,0.9857142857142858,0.9678571428571429,1.0,0.9892857142857142,0.011761037176408065,853
218,0.26703577041625975,0.007433907892992874,0.0015169143676757812,0.0030338287353515623,0.1,"(16, 16)",31,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 31}",0.9928571428571429,0.9904761904761905,0.9833333333333333,0.9845238095238096,0.9821428571428571,0.9866666666666667,0.004219058368254634,1055
219,0.2800571918487549,0.025567545994675023,0.006334972381591797,0.007759903820528881,0.1,"(16, 16)",32,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 32}",0.9976190476190476,0.9964285714285714,0.9940476190476191,0.9773809523809524,0.9821428571428571,0.9895238095238096,0.008192690730516811,817
220,0.30087080001831057,0.02000409016218784,0.009327268600463868,0.005926405670466598,0.1,"(16, 16)",33,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 33}",0.9940476190476191,0.9976190476190476,0.9952380952380953,0.9988095238095238,0.9976190476190476,0.9966666666666667,0.0017496355305594068,141
221,0.2900280475616455,0.017603822565511885,0.0033200740814208984,0.004137556785416981,0.1,"(16, 16)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 34}",0.9952380952380953,0.9940476190476191,0.9880952380952381,0.986904761904762,0.9857142857142858,0.99,0.003883215816738103,760
222,0.30284972190856935,0.023478508360414267,0.006252098083496094,0.007657226311831811,0.1,"(16, 16)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 35}",0.9976190476190476,0.9952380952380953,0.9928571428571429,0.9880952380952381,0.9964285714285714,0.994047619047619,0.003367175148507357,363
223,0.30567660331726076,0.007497568244647509,0.0,0.0,0.1,"(16, 16)",36,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 36}",1.0,0.9976190476190476,0.9928571428571429,0.9916666666666667,1.0,0.9964285714285716,0.00353152308909316,169
224,0.3159076690673828,0.015574258855844179,0.0,0.0,0.1,"(16, 16)",37,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 37}",0.9892857142857143,0.9976190476190476,0.9928571428571429,0.9904761904761905,0.9964285714285714,0.9933333333333334,0.0032471861183299543,426
225,0.2772347450256348,0.03080505608706604,0.006235980987548828,0.007637515326152206,0.1,"(16, 16)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 38}",0.9976190476190476,0.986904761904762,0.9714285714285714,0.9904761904761905,0.9904761904761905,0.9873809523809524,0.008702698515474802,1011
226,0.30881733894348146,0.022050348399326524,0.003125905990600586,0.006251811981201172,0.1,"(16, 16)",39,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 39}",0.9928571428571429,0.9928571428571429,0.9904761904761905,0.9976190476190476,0.9928571428571429,0.9933333333333334,0.002332847374079209,426
227,0.32006635665893557,0.02327367768195563,0.0,0.0,0.1,"(16, 16)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 40}",0.9976190476190476,0.9880952380952381,0.9892857142857143,0.9952380952380953,0.9964285714285714,0.9933333333333334,0.003883215816738103,426
228,0.3021248817443848,0.02296809631014466,0.0,0.0,0.1,"(16, 16)",41,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 41}",0.9833333333333333,0.9880952380952381,0.9928571428571429,0.9916666666666667,0.9916666666666667,0.9895238095238096,0.0034830330567447395,817
229,0.3152631759643555,0.043627301205705356,0.006970882415771484,0.008612645490784993,0.1,"(16, 16)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 42}",0.9976190476190476,0.9928571428571429,0.986904761904762,0.9904761904761905,1.0,0.9935714285714287,0.004738035414793412,393
230,0.29338774681091306,0.030665413572446364,0.006249284744262696,0.0076537794496849875,0.1,"(16, 16)",43,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 43}",0.9928571428571429,0.9976190476190476,0.9833333333333333,0.9988095238095238,0.9892857142857143,0.9923809523809524,0.005664465358747786,522
231,0.2860850811004639,0.03705252105266174,0.003117656707763672,0.004067238073497062,0.1,"(16, 16)",44,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 44}",1.0,0.975,0.9785714285714285,0.986904761904762,1.0,0.9880952380952381,0.010459944112613723,939
232,0.29923033714294434,0.019679317338777425,0.004022407531738281,0.008044815063476563,0.1,"(16, 16)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 45}",0.9904761904761905,0.9880952380952381,0.9880952380952381,0.9964285714285714,0.9892857142857143,0.9904761904761905,0.003104382097715536,716
233,0.31399106979370117,0.019033363925774042,0.004958248138427735,0.006406526633843432,0.1,"(16, 16)",46,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 46}",0.9904761904761905,0.9714285714285714,0.975,0.975,0.9940476190476191,0.9811904761904764,0.009202927661946539,1214
234,0.30232772827148435,0.017460111402168188,0.007790279388427734,0.00760347155854829,0.1,"(16, 16)",47,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 47}",0.9916666666666667,0.9761904761904762,0.9797619047619047,0.9916666666666667,0.9892857142857143,0.9857142857142858,0.006476890718445479,1105
235,0.2726029396057129,0.01912698325037773,0.005907440185546875,0.0072552290341797755,0.1,"(16, 16)",48,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 48}",0.9928571428571429,0.9857142857142858,0.9654761904761905,0.9785714285714285,0.9797619047619047,0.9804761904761905,0.009053882543729318,1220
236,0.29944143295288084,0.02572072443268945,0.0031246185302734376,0.006249237060546876,0.1,"(16, 16)",49,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 49}",0.9821428571428571,0.9726190476190476,0.9857142857142858,0.9880952380952381,0.9952380952380953,0.9847619047619048,0.007430707873489178,1147
237,0.30829629898071287,0.025783824254419496,0.0031411170959472655,0.006282234191894531,0.1,"(16, 16)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 50}",0.9904761904761905,0.986904761904762,0.986904761904762,0.9726190476190476,1.0,0.9873809523809524,0.008799866005988734,1011
238,0.3092463493347168,0.006175916106055766,0.0063092708587646484,0.007727830115640893,0.1,"(16, 16)",51,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 51}",0.9904761904761905,0.9857142857142858,0.986904761904762,0.9880952380952381,0.9880952380952381,0.987857142857143,0.0015793451382644704,974
239,0.27390503883361816,0.011390604523616543,0.00334315299987793,0.006686305999755861,0.1,"(16, 16)",52,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 52}",0.9904761904761905,0.9833333333333333,0.9904761904761905,0.9892857142857143,1.0,0.9907142857142859,0.0053452248382485,695
240,0.33811426162719727,0.02784086565971769,0.008473539352416992,0.007109874174676139,0.1,"(16, 16)",53,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 53}",0.9928571428571429,0.9833333333333333,0.9904761904761905,0.9916666666666667,1.0,0.9916666666666668,0.005323971374999515,603
241,0.2952415466308594,0.02211912639611344,0.003126096725463867,0.006252193450927734,0.1,"(16, 16)",54,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 54}",0.9880952380952381,0.9880952380952381,0.9857142857142858,0.9928571428571429,0.9916666666666667,0.9892857142857142,0.002608202654786496,853
242,0.3083454132080078,0.02936023509554709,0.0062504768371582035,0.007655239629756751,0.1,"(16, 16)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 55}",0.9904761904761905,0.9952380952380953,0.9916666666666667,0.9928571428571429,0.9892857142857143,0.991904761904762,0.0020481726826291893,580
243,0.2783008575439453,0.01992580966742728,0.007467031478881836,0.007043122059643232,0.1,"(16, 16)",56,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 56}",0.9880952380952381,0.9845238095238096,0.9833333333333333,0.9880952380952381,0.9964285714285714,0.9880952380952381,0.004579853348016994,939
244,0.31302824020385744,0.025872457843136135,0.006241846084594727,0.0076447287632404205,0.1,"(16, 16)",57,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 57}",0.9845238095238096,0.9880952380952381,0.986904761904762,0.9904761904761905,0.9880952380952381,0.9876190476190476,0.0019342948582466506,999
245,0.282777738571167,0.01498054123693731,0.006432199478149414,0.008195765873840624,0.1,"(16, 16)",58,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 58}",0.9845238095238096,0.9797619047619047,0.9892857142857143,0.9952380952380953,0.9916666666666667,0.9880952380952381,0.005429406786186386,939
246,0.2831427097320557,0.014717770716586373,0.0031247615814208986,0.006249523162841797,0.1,"(16, 16)",59,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 59}",0.9773809523809524,0.9928571428571429,0.9726190476190476,0.9809523809523809,0.9857142857142858,0.981904761904762,0.0069579234267630975,1201
247,0.2967818260192871,0.026565935083096355,0.0024010181427001954,0.004802036285400392,0.1,"(16, 16)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 60}",0.9809523809523809,0.9797619047619047,0.9892857142857143,0.9773809523809524,0.9952380952380953,0.9845238095238095,0.006692128248835835,1151
248,0.2805213451385498,0.022892195555814846,0.003124570846557617,0.006249141693115233,0.1,"(16, 16)",61,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 61}",0.9928571428571429,0.9535714285714286,0.986904761904762,0.9821428571428571,0.9809523809523809,0.9792857142857143,0.013523306496345632,1235
249,0.34703755378723145,0.04225841781375896,0.004041910171508789,0.006058224152969111,0.1,"(16, 16)",62,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 62}",0.9904761904761905,0.9773809523809524,0.9916666666666667,0.9797619047619047,0.9857142857142858,0.9850000000000001,0.005664465358747802,1133
250,0.3612031936645508,0.04931087406457617,0.008377933502197265,0.007937286249986882,0.1,"(16, 16)",63,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 63}",0.9892857142857143,0.9857142857142858,0.9892857142857143,0.9773809523809524,0.9940476190476191,0.9871428571428572,0.005553287518900306,1018
251,0.35136752128601073,0.048714054310044476,0.007360649108886719,0.007043181782120196,0.1,"(16, 16)",64,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'filter__n': 64}",0.9952380952380953,0.9880952380952381,0.9928571428571429,0.9773809523809524,0.9678571428571429,0.9842857142857143,0.010251928638862387,1153
252,0.20465259552001952,0.008098853624970263,0.003140878677368164,0.006281757354736328,0.1,"(32, 16, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
253,0.21435956954956054,0.0075670736627019685,0.006327342987060547,0.00774955751624214,0.1,"(32, 16, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 3}",1.0,0.9952380952380953,1.0,1.0,1.0,0.9990476190476191,0.001904761904761898,33
254,0.21743388175964357,0.00995286216378133,0.0,0.0,0.1,"(32, 16, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 4}",1.0,1.0,0.9988095238095238,1.0,1.0,0.9997619047619046,0.0004761904761904745,17
255,0.23135814666748047,0.011457330032174843,0.0033422470092773437,0.006684494018554687,0.1,"(32, 16, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 5}",1.0,1.0,1.0,0.9809523809523809,1.0,0.9961904761904762,0.007619047619047636,188
256,0.2280740261077881,0.007322959140284395,0.0031280994415283205,0.006256198883056641,0.1,"(32, 16, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 6}",1.0,1.0,0.9952380952380953,0.9952380952380953,0.9928571428571429,0.9966666666666667,0.002857142857142847,141
257,0.2404604434967041,0.011929281435156059,0.002318000793457031,0.004636001586914062,0.1,"(32, 16, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 7}",1.0,1.0,0.9928571428571429,0.9952380952380953,1.0,0.9976190476190476,0.00301169300968416,86
258,0.2522900581359863,0.020530744042216977,0.012509775161743165,0.006254948735148551,0.1,"(32, 16, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 8}",1.0,0.9976190476190476,0.9928571428571429,0.9976190476190476,1.0,0.9976190476190476,0.002608202654786496,86
259,0.24010910987854003,0.010163003677238273,0.010268878936767579,0.007015834764500977,0.1,"(32, 16, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 9}",0.9976190476190476,1.0,0.9940476190476191,1.0,0.9976190476190476,0.9978571428571428,0.0021821789023599163,77
260,0.23976993560791016,0.01238324206738549,0.0031246662139892576,0.006249332427978514,0.1,"(32, 16, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 10}",0.9976190476190476,1.0,0.9845238095238096,0.9952380952380953,1.0,0.9954761904761906,0.0057538314159973954,235
261,0.2520902633666992,0.020107427127075146,0.005344200134277344,0.006699240270196365,0.1,"(32, 16, 32)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 11}",1.0,1.0,0.9928571428571429,1.0,1.0,0.9985714285714286,0.002857142857142847,58
262,0.2738063812255859,0.023165536704756948,0.0101409912109375,0.006911285743390319,0.1,"(32, 16, 32)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 12}",0.9952380952380953,1.0,1.0,1.0,1.0,0.9990476190476191,0.001904761904761898,33
263,0.2451634883880615,0.011624173411562798,0.005129432678222657,0.006528828262081317,0.1,"(32, 16, 32)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 13}",0.9964285714285714,1.0,0.9952380952380953,1.0,1.0,0.9983333333333334,0.0020756661635907897,72
264,0.25835537910461426,0.013433270280980463,0.005326366424560547,0.0066846790904045795,0.1,"(32, 16, 32)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 14}",0.9976190476190476,1.0,0.9976190476190476,1.0,1.0,0.9990476190476191,0.0011664236870396044,33
265,0.2561327457427979,0.01553869122589965,0.002977466583251953,0.005954933166503906,0.1,"(32, 16, 32)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 15}",1.0,1.0,0.9940476190476191,0.9904761904761905,0.9976190476190476,0.9964285714285716,0.0036885555678165746,169
266,0.24529662132263183,0.0160235675508464,0.003127861022949219,0.006255722045898437,0.1,"(32, 16, 32)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 16}",1.0,1.0,0.9976190476190476,0.9892857142857143,0.9892857142857143,0.9952380952380953,0.004937247941268487,247
267,0.27957568168640134,0.015738696469698006,0.0031557559967041017,0.0063115119934082035,0.1,"(32, 16, 32)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 17}",1.0,1.0,1.0,0.9976190476190476,0.9976190476190476,0.9990476190476191,0.0011664236870396044,33
268,0.2596684455871582,0.007001952703735639,0.005910444259643555,0.007255087175215329,0.1,"(32, 16, 32)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 18}",0.9976190476190476,1.0,0.9857142857142858,0.9833333333333333,1.0,0.9933333333333334,0.00728431359084684,426
269,0.2813412189483643,0.03564266441495964,0.004786252975463867,0.0063016142649184636,0.1,"(32, 16, 32)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 19}",1.0,0.9904761904761905,1.0,0.9976190476190476,1.0,0.9976190476190476,0.003688555567816574,86
270,0.25764756202697753,0.0069390147254578885,0.0,0.0,0.1,"(32, 16, 32)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 20}",0.9976190476190476,0.9988095238095238,0.9928571428571429,1.0,0.9988095238095238,0.9976190476190476,0.0024971639242146377,86
271,0.2542444705963135,0.005491558502171816,0.006249380111694336,0.007653896286105948,0.1,"(32, 16, 32)",21,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 21}",0.9928571428571429,0.9928571428571429,0.9952380952380953,0.9916666666666667,0.9988095238095238,0.9942857142857143,0.0025421614885788747,348
272,0.25608553886413576,0.01439678373322074,0.010738229751586914,0.006449271520263112,0.1,"(32, 16, 32)",22,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 22}",1.0,0.9964285714285714,1.0,0.9880952380952381,1.0,0.9969047619047618,0.004616837959444107,129
273,0.26465654373168945,0.014195475068116761,0.0093841552734375,0.007662220650418867,0.1,"(32, 16, 32)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 23}",0.9976190476190476,0.9916666666666667,0.9904761904761905,1.0,1.0,0.9959523809523809,0.004096345365258379,211
274,0.2801200866699219,0.025391679193360422,0.0031251907348632812,0.0062503814697265625,0.1,"(32, 16, 32)",24,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 24}",1.0,0.9976190476190476,0.9976190476190476,0.9857142857142858,0.9940476190476191,0.9949999999999999,0.005016977977548905,277
275,0.29099178314208984,0.02227406808872601,0.00040187835693359373,0.0008037567138671875,0.1,"(32, 16, 32)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 25}",0.9892857142857143,1.0,0.9940476190476191,0.9928571428571429,1.0,0.9952380952380953,0.004192099252775939,247
276,0.2793537139892578,0.012894764008791883,0.009830570220947266,0.006379541439838632,0.1,"(32, 16, 32)",26,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 26}",0.9904761904761905,1.0,0.9976190476190476,0.9976190476190476,1.0,0.9971428571428571,0.003499271061118814,114
277,0.2567380428314209,0.019034414747077302,0.006565237045288086,0.007419080184694357,0.1,"(32, 16, 32)",27,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 27}",0.9976190476190476,0.9904761904761905,0.9892857142857143,0.986904761904762,0.9976190476190476,0.9923809523809524,0.004428827437556716,522
278,0.317975378036499,0.028901495207277018,0.009550237655639648,0.007804043199908487,0.1,"(32, 16, 32)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 28}",1.0,0.9892857142857143,1.0,0.9952380952380953,0.9976190476190476,0.9964285714285716,0.003984095364447965,169
279,0.2866830825805664,0.008840057084521631,0.002101707458496094,0.004203414916992188,0.1,"(32, 16, 32)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 29}",1.0,0.9964285714285714,1.0,1.0,1.0,0.9992857142857143,0.0014285714285714238,29
280,0.2877646446228027,0.03527311629255725,0.008204269409179687,0.007025033481914912,0.1,"(32, 16, 32)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 30}",1.0,0.9976190476190476,0.9952380952380953,0.9952380952380953,0.9940476190476191,0.9964285714285716,0.002129588549999792,169
281,0.2718188762664795,0.007515961095704209,0.0011069774627685547,0.0022139549255371094,0.1,"(32, 16, 32)",31,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 31}",0.9845238095238096,0.9976190476190476,1.0,0.9904761904761905,0.9976190476190476,0.994047619047619,0.00573409265656774,363
282,0.2792823791503906,0.027432600445771345,0.013038301467895507,0.006553026198527788,0.1,"(32, 16, 32)",32,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 32}",0.9952380952380953,0.9988095238095238,1.0,0.9904761904761905,1.0,0.9969047619047618,0.0036576884513659907,129
283,0.30272388458251953,0.04019330148570409,0.0031400203704833986,0.006280040740966797,0.1,"(32, 16, 32)",33,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 33}",0.9845238095238096,0.9976190476190476,0.9988095238095238,0.9952380952380953,0.9916666666666667,0.9935714285714287,0.005139769796410197,393
284,0.2705357074737549,0.011837831252914668,0.003124713897705078,0.006249427795410156,0.1,"(32, 16, 32)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 34}",0.9904761904761905,0.9952380952380953,0.9952380952380953,0.9857142857142858,1.0,0.9933333333333334,0.00485620906056454,426
285,0.26827178001403806,0.007811658181065057,0.006473827362060547,0.00793831800710255,0.1,"(32, 16, 32)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 35}",0.9904761904761905,0.9678571428571429,0.986904761904762,0.9928571428571429,0.9928571428571429,0.9861904761904763,0.009422075684480667,1088
286,0.28847479820251465,0.025270316995198303,0.006327962875366211,0.007751098890752283,0.1,"(32, 16, 32)",36,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 36}",1.0,0.9928571428571429,0.9952380952380953,0.9928571428571429,0.9988095238095238,0.9959523809523809,0.0029738085706658935,211
287,0.2773580551147461,0.01905995404671497,0.0031244754791259766,0.006248950958251953,0.1,"(32, 16, 32)",37,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 37}",0.9976190476190476,0.9928571428571429,0.9952380952380953,0.9833333333333333,0.9904761904761905,0.991904761904762,0.004902681019517641,580
288,0.269807767868042,0.010410709795790854,0.0034263134002685547,0.006126310492840505,0.1,"(32, 16, 32)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 38}",0.9928571428571429,0.9880952380952381,0.9940476190476191,0.9952380952380953,0.9976190476190476,0.9935714285714287,0.003158690276528941,393
289,0.2844900131225586,0.013586606697781417,0.003124713897705078,0.006249427795410156,0.1,"(32, 16, 32)",39,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 39}",0.9940476190476191,0.9928571428571429,0.9952380952380953,0.9821428571428571,0.9940476190476191,0.9916666666666668,0.004821061126503976,603
290,0.33102951049804685,0.04138860731718783,0.0031247615814208986,0.006249523162841797,0.1,"(32, 16, 32)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 40}",1.0,0.9809523809523809,0.986904761904762,0.9880952380952381,0.9988095238095238,0.990952380952381,0.007323122142490337,669
291,0.3070716381072998,0.016777353805288418,0.0,0.0,0.1,"(32, 16, 32)",41,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 41}",0.9952380952380953,0.9916666666666667,0.9928571428571429,0.9857142857142858,0.9976190476190476,0.9926190476190477,0.0040124522729411095,504
292,0.28538784980773924,0.02856251608014354,0.007837438583374023,0.0052756449326101145,0.1,"(32, 16, 32)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 42}",0.9857142857142858,0.9952380952380953,0.9952380952380953,0.9797619047619047,0.9964285714285714,0.9904761904761905,0.006606874726434111,716
293,0.2805183410644531,0.015769376133543223,0.008716058731079102,0.007249232030611978,0.1,"(32, 16, 32)",43,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 43}",0.9928571428571429,0.986904761904762,0.9892857142857143,0.9952380952380953,0.9952380952380953,0.991904761904762,0.003316282923139064,580
294,0.2832627773284912,0.03127785734401863,0.00637359619140625,0.0078067125960898775,0.1,"(32, 16, 32)",44,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 44}",0.9845238095238096,0.9952380952380953,0.9714285714285714,0.9857142857142858,0.9916666666666667,0.9857142857142858,0.008144110179279566,1105
295,0.2931953430175781,0.029949445462294413,0.009375715255737304,0.007655240382694957,0.1,"(32, 16, 32)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 45}",0.9916666666666667,0.9976190476190476,0.986904761904762,0.9976190476190476,0.9976190476190476,0.9942857142857143,0.004351349257737381,348
296,0.28213181495666506,0.012373918436486378,0.003885984420776367,0.007771968841552734,0.1,"(32, 16, 32)",46,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 46}",1.0,0.9976190476190476,0.9976190476190476,0.9928571428571429,0.9892857142857143,0.9954761904761906,0.003868589716493301,235
297,0.2745229244232178,0.008473367458341643,0.0031406402587890623,0.006281280517578125,0.1,"(32, 16, 32)",47,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 47}",0.9797619047619047,0.9892857142857143,0.9904761904761905,0.9857142857142858,0.9940476190476191,0.987857142857143,0.004844521416518068,974
298,0.27471160888671875,0.007165647495412783,0.00536189079284668,0.006715120602914694,0.1,"(32, 16, 32)",48,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'filter__n': 48}",0.9916666666666667,0.9833333333333333,0.9928571428571429,0.9952380952380953,0.9964285714285714,0.991904761904762,0.0046045427632890054,580
