,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.48462471961975095,0.07898695876880839,0.0031269550323486327,0.0062539100646972655,0.1,"(32, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 2}",0.2808660173192193,0.27860485725075024,0.28789771759890576,0.2777531906134212,0.2819706843039251,0.2814184934172443,0.003576072810544153,213
1,0.5797971725463867,0.11565900662240351,0.0,0.0,0.1,"(32, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 3}",0.4101139236607217,0.4046071183773097,0.4145919019286306,0.40919726639436954,0.4051714935191555,0.4087363407760374,0.0036374825642089717,185
2,0.6359716892242432,0.17202867663023935,0.00312652587890625,0.0062530517578125,0.1,"(32, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 4}",0.5555467682895883,0.5369383216673858,0.5478320997743443,0.5508043672307548,0.5369107488985704,0.5456064611721286,0.007503778442752548,164
3,0.7632763385772705,0.1887953027672019,0.001302623748779297,0.002605247497558594,0.1,"(32, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 5}",0.5876310948576029,0.5697338922973303,0.6965744030647413,0.6947068078273211,0.5782813041154715,0.6253855004324934,0.05764478372919353,144
4,0.7065848350524903,0.09865606297204545,0.007685804367065429,0.007163510635835626,0.1,"(32, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 6}",0.7347634256268887,0.7192706376289835,0.7225485780484423,0.719641652820716,0.7255823973567085,0.7243613382963477,0.0056775200581075476,121
5,0.8563988685607911,0.17565063037102716,0.004023122787475586,0.006275702816809972,0.1,"(32, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 7}",0.700497216460596,0.8484463847019695,0.8418685073670473,0.8320698412558786,0.7295270591585473,0.7904818017888078,0.06251840953672387,104
6,0.9125930309295655,0.16274091368436513,0.006251096725463867,0.007655999475141626,0.1,"(32, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 8}",0.8181331855651031,0.8169864311361045,0.8339457851874534,0.8154210258443966,0.8249308183233889,0.8218834492112892,0.0068497384902607246,62
7,0.9918865203857422,0.08908396293226256,0.0032340526580810548,0.006196984113192648,0.1,"(32, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 9}",0.827485365853244,0.8162657711439072,0.8139735408231447,0.8399447061859897,0.7224121199610045,0.8040163007934581,0.041833206453824844,83
8,1.1875779628753662,0.23801600399295617,0.0018033981323242188,0.0036067962646484375,0.1,"(32, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 10}",0.8363022413956516,0.8026403405119467,0.8057290200193682,0.8389938545905639,0.8430295279636176,0.8253389968962296,0.017432056406606965,51
9,1.7493607521057128,0.2992104509793286,0.015030288696289062,0.0036856166809912548,0.1,"(32, 32)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 15}",0.8449706805827264,0.8419368023038261,0.8401662117198144,0.8691502010279686,0.8709061518699502,0.8534260095008571,0.013653734161388093,24
10,2.3754791259765624,0.36716688187887025,0.009395360946655273,0.007682774332053787,0.1,"(32, 32)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 20}",0.8566333065078302,0.8615535990901154,0.8628597223451521,0.8645201509823428,0.8770307462778076,0.8645195050406496,0.0067863799144217436,4
11,0.5171007633209228,0.26339775051136805,0.0031244754791259766,0.006248950958251953,0.1,"(32,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 2}",0.28321336818873766,0.27999867861249467,0.2820765834351672,0.27733885741296194,0.2797414835290504,0.28047379423568236,0.0020329309565815354,216
12,0.4570335388183594,0.07302317578467063,0.006571006774902344,0.008049020681612964,0.1,"(32,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 3}",0.4101139236607217,0.4034958575906852,0.40739367380016994,0.4065333227479514,0.4037800382037004,0.40626336320064577,0.0024496239061086627,196
13,0.8338480472564698,0.2296737915999009,0.0,0.0,0.1,"(32,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 4}",0.5416634131709882,0.5241533187517837,0.5302966711199392,0.54771410374784,0.5371253114677842,0.5361905636516671,0.008285542174707707,179
14,0.7074328899383545,0.3174848675421177,0.007146310806274414,0.005183908359337399,0.1,"(32,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 5}",0.5372365370134681,0.5642614651994305,0.6890921393328965,0.6878684911052834,0.5778471604194941,0.6112611586141146,0.06439170134513171,160
15,0.6577939987182617,0.21139811705520517,0.0,0.0,0.1,"(32,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 6}",0.7352976453264585,0.7192621190158136,0.7198878715067115,0.7174124520458413,0.7211569600583898,0.7226034095906428,0.006460963506915516,128
