,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
93,1.471381378173828,0.3765699009428069,0.003124856948852539,0.006249713897705078,0.01,"(16, 16)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 7}",0.9178184192869572,0.8952842097768494,0.8842552927844752,0.8876028309649047,0.9101191048741375,0.8990159715374648,0.012952799481813116,48
94,1.688761568069458,0.1903096777356416,0.0,0.0,0.01,"(16, 16)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 8}",0.914352960063528,0.9052935867684119,0.8907352886072077,0.8752564963859389,0.9016291351584389,0.897453493396705,0.013433807901798057,61
95,1.312606143951416,0.11098581639914636,0.0,0.0,0.01,"(16, 16)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 9}",0.8988398678969637,0.8944904369072373,0.8892007315761096,0.8820061305938879,0.9011691309108151,0.8931412595770027,0.006903042703061026,109
96,1.3568115234375,0.2102420675431006,0.0,0.0,0.01,"(16, 16)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 10}",0.9150215041488011,0.8951106614985639,0.8892546734429334,0.881064395049218,0.8976183317788121,0.8956139131836658,0.011252146028717058,79
97,1.8346344470977782,0.298826770042292,0.0005026817321777344,0.0010053634643554688,0.01,"(16, 16)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 15}",0.9156802325126518,0.8940537470844662,0.892384210535573,0.8791521492216969,0.9087691349626499,0.8980078948634077,0.012891206772402389,54
98,1.9319243907928467,0.12179071165180413,0.00313720703125,0.0062744140625,0.01,"(16, 16)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 20}",0.8989511868409427,0.8993666409571726,0.8923897045878197,0.890467032677692,0.9134267014211288,0.8989202532969511,0.008059060258950855,50
99,1.274700927734375,0.21181218963348022,0.004387950897216797,0.00633630178630441,0.01,"(32, 16, 32)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 2}",0.7073129037489929,0.6920780233260437,0.7176481466953825,0.7145372202413265,0.6816211771786075,0.7026394942380707,0.013725673818996368,206
100,2.1455533027648928,0.6095636852148654,0.003559255599975586,0.006132949154612483,0.01,"(32, 16, 32)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 3}",0.8570122729920545,0.8723877530133973,0.8728496338476521,0.8608634957865252,0.8828087921269747,0.8691843895533209,0.00923815558802535,152
101,1.2505353450775147,0.16960447390907019,0.009396553039550781,0.0076723481334991335,0.01,"(32, 16, 32)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 4}",0.8342435980181124,0.861544147434865,0.8597633786328643,0.837415090353732,0.8563402357059652,0.8498612900291077,0.011621853923305035,172
102,1.834387731552124,0.3514572100360398,0.01042628288269043,0.006584485176611428,0.01,"(32, 16, 32)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 5}",0.8926571270144094,0.8808632480423348,0.8668039301991572,0.8588246250066235,0.8739391811227772,0.8746176222770604,0.011622085883702931,149
