,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.521620798110962,0.5488869114245286,0.003001117706298828,0.0008931904678743191,0.1,"(32, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 2}",0.6305514159160627,0.6648975009138561,0.6597574556124047,0.6293206886178027,0.6460106402876193,0.6461075402695491,0.014582068390781236,211
1,1.747685194015503,0.5443523995447743,0.0035593509674072266,0.0008820145350254852,0.1,"(32, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 3}",0.8099252739275047,0.8371044799258226,0.8162479082659502,0.7228127884666394,0.7958069574611711,0.7963794816094175,0.03911305275497161,183
2,1.6203318119049073,0.30189691068556124,0.0039578437805175785,9.051100316483676e-05,0.1,"(32, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 4}",0.8142192588563069,0.8245156645775273,0.8144731696240463,0.8213182345941809,0.8070682055358428,0.8163189066375809,0.006092140141952682,100
3,1.4434088230133058,0.20756432129739963,0.0038021564483642577,0.0007488117736669201,0.1,"(32, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 5}",0.8063949486154152,0.8245902284845749,0.8007813523939357,0.8174347554416234,0.7993208361775798,0.8097044242226257,0.009795283861373063,135
4,1.5594977378845214,0.2788686226468425,0.0043212890625,0.0004129162939591562,0.1,"(32, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 6}",0.812310683855437,0.8331119012890981,0.8121701408683666,0.7993486053543528,0.8040646205584807,0.8122011903851469,0.011564285485226984,126
5,1.6511024475097655,0.3396009981577925,0.0036787986755371094,0.0005645647442662285,0.1,"(32, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 7}",0.8043637651640253,0.8437379367597606,0.818105784785546,0.8402050698663149,0.821072281378644,0.8254969675908581,0.014627924698450848,81
6,1.9677839756011963,0.4302012810307193,0.004700946807861328,0.0016606917138447942,0.1,"(32, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 8}",0.8386774891886891,0.8555368111731957,0.8524520089591843,0.819328132457282,0.804873130043531,0.8341735143643765,0.01944056321061147,70
7,2.1113229274749754,0.46902178028814845,0.003614187240600586,0.0005020676610796051,0.1,"(32, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 9}",0.8380318886127976,0.8847710881062353,0.8411313240243209,0.8524972547505424,0.8448566478234695,0.8522576406634732,0.016959500687837113,56
8,2.5947094917297364,0.2835686818448306,0.004108905792236328,0.00047991619218322077,0.1,"(32, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 10}",0.8846784330286516,0.894082556509524,0.8844618473078723,0.8608711751596783,0.8383626135594674,0.8724913251130386,0.02028692737417779,28
9,2.8934041976928713,0.4635254567632216,0.003986167907714844,0.0009167681595512587,0.1,"(32, 32)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 15}",0.888288089510322,0.9062746005050394,0.8851060078134715,0.8959117459258594,0.8742259332163396,0.8899612753942063,0.010728530593300516,4
10,2.63711256980896,0.5401576689812111,0.0038071155548095705,0.0004035280028780283,0.1,"(32, 32)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 20}",0.8836735673616425,0.8962816880318885,0.8927842486184749,0.8767724719216033,0.8881469372642142,0.8875317826395648,0.006858224999267434,9
11,1.5407028198242188,0.17959675667430414,0.00296931266784668,0.000585655124803395,0.1,"(32,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 2}",0.6269484138316251,0.6194058734820007,0.6178329673977105,0.5549778214721391,0.5869200419013373,0.6012170236169625,0.026875623865071023,216
12,1.6575115203857422,0.3450666716780363,0.0027998924255371095,0.000400018706226792,0.1,"(32,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 3}",0.7948560017153752,0.8187226086233705,0.7942531731865731,0.6883742494962175,0.741811420165793,0.7676034906374658,0.04692243112778881,191
13,1.5470916271209716,0.13121349868394774,0.0027999401092529295,0.0007483154942104829,0.1,"(32,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 4}",0.797828866427249,0.8158935469144254,0.8055215024708132,0.8088332141901612,0.8171170175729514,0.8090388295151201,0.007075611811736556,138
14,1.3188436508178711,0.30628734562970467,0.003400087356567383,0.0008001327940903335,0.1,"(32,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 5}",0.7921604596713808,0.811348680813253,0.8039387159321025,0.8003167499713469,0.7838081160709828,0.7983145444918132,0.009527203853425927,176
15,1.1843748092651367,0.316156948292682,0.0029998779296875,3.2340669551493016e-07,0.1,"(32,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 6}",0.7907963893185568,0.7965051331108439,0.79708749942489,0.799827552754732,0.7995296729857782,0.7967492495189601,0.0032501463305923796,180
