,0,1,2,3,4,5,6,7,8,9
2,0.9077984113542394,0.9093303157679562,0.9002143005979841,0.7695608587455752,0.8980333550163332,0.9084464547091087,0.8774184276961094,0.9201690880804936,0.7670687330238277,0.934472700772589
3,0.8123576040929521,0.8654141047659984,0.7833835454549672,0.8240873319584674,0.9030545299581288,0.9092162356843998,0.8832018223029289,0.7951534976369277,0.8041076839094788,0.7546879568504669
4,0.8307099395107209,0.7805644929101255,0.7063583659945847,0.881935861102432,0.6339435011524774,0.7293312643407058,0.8064899257863071,0.6543839099295728,0.8980199006697608,0.8510502589801836
5,0.6843320396051553,0.694089815708858,0.6682142854310686,0.7038036602655383,0.8221471125484469,0.6497317931992704,0.48344750122358426,0.5719074056062541,0.7470294523697926,0.8048735372553535
6,0.621894029331828,0.5922220288948736,0.7661597898135816,0.6003414568380461,0.672759149929542,0.7752337277498813,0.557889765892893,0.5579480403148612,0.6095351912605524,0.7648267569281438
7,0.5478644635391479,0.6226866719054248,0.4202902361511637,0.575227172823341,0.5374251334383909,0.5466669136834712,0.3429328358698468,0.6987428156536616,0.39313708511545026,0.6079006382792155
8,0.6710318161352664,0.5267120755090524,0.5698248982093662,0.6481868244050211,0.2643295821524521,0.4446976521329302,0.467684234434258,0.3867754058526771,0.47139281721900833,0.4392954873842068
9,0.5089966400377468,0.4473188561642113,0.46061646946008405,0.5168989253765295,0.3365353538965386,0.2632834329860513,0.36540290439349743,0.3627088082149578,0.4433636681342973,0.4085144709861925
10,0.422144424990734,0.41428010017401035,0.3009352716880244,0.32614044462546976,0.2618261956546916,0.2742170156731519,0.380847081450143,0.45786522875162217,0.4142537026937855,0.38723996507308667
11,0.15129356673547062,0.2425610241280828,0.2891065861010215,0.23767131361496557,0.3551367022633125,0.3051587595796957,0.3351365183578092,0.37371394479298636,0.3349565035750747,0.2733648561991779
12,0.23787358195245883,0.3940594207398344,0.357006979144317,0.2556156623105614,0.31834962280537704,0.11953776843850077,0.2359280625120566,0.26472777839793327,0.41531494049675854,0.23415643989279536
13,0.1307084418355387,0.20443418632440394,0.23577698462756386,0.3365947849356105,0.09044936073794915,0.14208893875625572,0.2007432971808966,0.14036446668670724,0.2607943484602812,0.16323042770924656
14,0.19697360403825395,0.17125746125140928,0.12267557638785033,0.07169640501098694,0.1819621265443567,0.19345781896523162,0.08305229620580873,0.05520159371114669,0.07155425117332313,0.1548925012952991
