,0,1,2,3,4,5,6,7,8,9
2,0.3859879948962191,0.34850574117711225,0.32786488297139327,0.3179909144823469,0.357585057774262,0.2469278677624117,0.36875445296687165,0.4626573858723433,0.35233868008286195,0.3834725347688287
3,0.446663203603117,0.3947326227798756,0.3673996204334987,0.47175864212920315,0.35048175320764074,0.381977112633051,0.48196650686402936,0.4584476394960701,0.4931100208318633,0.47048663772797095
4,0.6398989181811802,0.4885774807533413,0.5751999914715636,0.5255546995199383,0.44469923956864066,0.5348435345452357,0.581101105715756,0.45829364443882287,0.5358012553640616,0.5208433295780693
5,0.6819175375281452,0.4973771417657977,0.5999277297476483,0.6415155325463122,0.511142139147263,0.6102554442347798,0.6627539964184784,0.4528569639252993,0.5880764755487564,0.5635905633741164
6,0.6987079584794709,0.5443888832565251,0.6556716437691422,0.6898970121595894,0.5326737172656202,0.6418147489500873,0.6949397305735717,0.4868596691509914,0.6959563690926172,0.640328370924769
7,0.7026211338479654,0.5806867079997252,0.6674439532401373,0.6842352643276497,0.6178091192532179,0.6783308678926134,0.6890302115427323,0.5407392266972679,0.7047044547060511,0.6840713113008129
8,0.7820771407673014,0.6016649221308369,0.6954749927423097,0.7263509285110591,0.6518727309937148,0.6930888517887147,0.7220973771466702,0.6555431702239345,0.7030095973090088,0.6918708047019646
9,0.8014865549107133,0.6102628200433118,0.7248559898141715,0.7092419320193061,0.6521818579190511,0.6566877063228534,0.7303376452268499,0.7466671339819063,0.744204727315551,0.7127764708474338
10,0.8169543799300971,0.6355222265161238,0.7220752684502492,0.7609933830363904,0.6594590795986894,0.6575588135054936,0.7591846814047011,0.7787659079018845,0.7722862862669959,0.7363563641647255
11,0.8255131550536491,0.6297614443679901,0.7381347684287869,0.7527949499111065,0.6601290267758247,0.73632053615489,0.7857994965848678,0.7886059821082831,0.7687648448021116,0.7792561973311557
12,0.8380078940076457,0.669629265591591,0.7588684211418456,0.7742995035610706,0.6946753365986748,0.766181116391278,0.7797351048687959,0.7854787315161067,0.793172229955639,0.7932960217058339
13,0.855496522704641,0.6702392330392705,0.7960672980528398,0.8109156608948377,0.7435617228731763,0.779266991375716,0.7885911100206207,0.797061022982235,0.7925286587876331,0.7802788878689364
14,0.8692245711673998,0.6770766307006767,0.8126073022627124,0.82324802666982,0.7534562795313273,0.7877634140387344,0.7762834810421503,0.8066242481589332,0.8343144890145717,0.7900135142821385
15,0.8703854782331386,0.7008672643696982,0.7995906362743447,0.8338920470432909,0.7935897290581596,0.7864670738145475,0.8004409159170459,0.8152705715138954,0.8318791598399532,0.809721474744498
