,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1219,0.13868680000305175,0.01160063152520686,0.007618236541748047,0.006996266762992756,0.0001,"(32, 16, 32)",24,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 24}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1220,0.15381760597229005,0.011997803880371362,0.003222227096557617,0.006444454193115234,0.0001,"(32, 16, 32)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 25}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1221,0.15067973136901855,0.011641173598128836,0.0,0.0,0.0001,"(32, 16, 32)",26,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 26}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1222,0.16990981101989747,0.04144557566737108,0.0,0.0,0.0001,"(32, 16, 32)",27,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 27}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1223,0.2279651641845703,0.11893677665537698,0.0,0.0,0.0001,"(32, 16, 32)",28,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 28}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1224,0.1453622341156006,0.008405148788153292,0.006247329711914063,0.007651395015296605,0.0001,"(32, 16, 32)",29,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 29}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1225,0.17567458152770996,0.02986001942745254,0.003130197525024414,0.006260395050048828,0.0001,"(32, 16, 32)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 30}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1226,0.15907716751098633,0.02287344923405916,0.0,0.0,0.0001,"(32, 16, 32)",31,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 31}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1227,0.16491475105285644,0.014343183329392103,0.004218292236328125,0.006070214035447641,0.0001,"(32, 16, 32)",32,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 32}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1228,0.17526445388793946,0.021086494496970757,0.001517486572265625,0.0030349731445312497,0.0001,"(32, 16, 32)",33,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 33}",0.5,0.5,0.5,0.4988095238095238,0.5,0.49976190476190474,0.0004761904761904745,1176
1229,0.2164841651916504,0.07670326532470378,0.0031115531921386717,0.006223106384277343,0.0001,"(32, 16, 32)",34,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1230,0.17850027084350586,0.04686060183815883,0.0062541961669921875,0.00765996423951492,0.0001,"(32, 16, 32)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 35}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1231,0.21574077606201172,0.07511280492704095,0.0,0.0,0.0001,"(32, 16, 32)",36,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 36}",0.5,0.5,0.8714285714285714,0.5,0.5,0.5742857142857143,0.14857142857142858,184
1232,0.16028709411621095,0.013874230055940866,0.0031269073486328127,0.006253814697265625,0.0001,"(32, 16, 32)",37,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 37}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1233,0.20862464904785155,0.026571848462003035,0.0019032478332519532,0.0038064956665039063,0.0001,"(32, 16, 32)",38,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 38}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1234,0.17299866676330566,0.022136490039157606,0.0,0.0,0.0001,"(32, 16, 32)",39,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 39}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1235,0.3190972328186035,0.13805721289892522,0.0020026206970214845,0.00400524139404297,0.0001,"(32, 16, 32)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 40}",0.5,0.5,0.8904761904761904,0.5,0.5,0.5780952380952381,0.15619047619047619,179
1236,0.2049172878265381,0.023301964896782653,0.0,0.0,0.0001,"(32, 16, 32)",41,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 41}",0.5,0.5,0.5,0.4988095238095238,0.5,0.49976190476190474,0.0004761904761904745,1176
1237,0.1972654342651367,0.03705162896349883,0.0,0.0,0.0001,"(32, 16, 32)",42,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 42}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
