,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
145,1.1301789283752441,0.20340520684047453,0.007283353805541992,0.007270161882519751,0.001,"(16, 16)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 4}",0.5608611921163384,0.6093065178539807,0.5867770707332713,0.574143553681523,0.5596912814784079,0.5781559231727043,0.018443608965724556,170
146,1.1628265380859375,0.316596569741694,0.006393289566040039,0.007833245010067864,0.001,"(16, 16)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 5}",0.7137299861476958,0.733532993270444,0.7267275712137385,0.7493920942638043,0.7140699078047087,0.7274905105400782,0.013313434214385,132
147,1.082050657272339,0.14600856027632925,0.0031458377838134766,0.006291675567626953,0.001,"(16, 16)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 6}",0.6799246591445028,0.6728640638693104,0.7835909367149778,0.7665424038760182,0.7073161770158811,0.722047648124138,0.045117063427795194,138
148,0.894391393661499,0.18846367218155233,0.001302623748779297,0.002605247497558594,0.001,"(16, 16)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 7}",0.7849930750378467,0.7697705790066217,0.7757254278281412,0.7714182983463463,0.7756009512337482,0.7755016662905408,0.005285187261728103,110
149,0.651733112335205,0.11466849882316375,0.003249359130859375,0.00649871826171875,0.001,"(16, 16)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 8}",0.9069156986648036,0.9010677893232741,0.9146116501913416,0.7188970392974727,0.7785002286982359,0.8439984812350255,0.08017742034395796,100
150,0.8419915676116944,0.1554642481822605,0.0015026092529296874,0.003005218505859375,0.001,"(16, 16)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 9}",0.8687115378986616,0.8885098237912327,0.9072299355880092,0.8697444723860859,0.775948188811471,0.8620287916950922,0.045295583644014134,55
151,0.9608351230621338,0.1895397818565247,0.003124570846557617,0.006249141693115234,0.001,"(16, 16)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 10}",0.8660396659390168,0.8946864263488554,0.9132834776945071,0.8594903745766928,0.733198990605199,0.8533397870328543,0.06314383303301177,85
152,1.203440284729004,0.16495430502801225,0.0033292293548583983,0.006164663240468029,0.001,"(16, 16)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 15}",0.895970504088138,0.9010370284832006,0.913447177775863,0.9053718428280765,0.9011487057902343,0.9033950517931025,0.005842656801270782,31
153,1.6648777961730956,0.28693293785972096,0.005635499954223633,0.007087454490410445,0.001,"(16, 16)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 20}",0.9143629238302254,0.9063083508282567,0.9119787730604803,0.9149299481371338,0.9068948803643194,0.9108949752440832,0.003647469641534375,11
154,1.0473241329193115,0.1551618190882981,0.006279420852661133,0.007690837498999066,0.001,"(32, 16, 32)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 2}",0.3190000085070073,0.32497862595095955,0.32818003192544953,0.3105504723848305,0.31556020976031834,0.3196538697057131,0.006342017033501353,203
